symbol,first,last,change,change_percentage
L45,4.2,6.2,0.48,48
HPW,17.2,24.55,0.43,43
DSC,9.7,13.7,0.41,41
PMW,22.43,29.57,0.32,32
GCB,16.3,21.5,0.32,32
CC1,28.18,36.93,0.31,31
MTL,6.0,7.8,0.3,30
TVW,10.03,12.49,0.25,25
GER,14.22,17.06,0.2,20
CQN,19.19,23.02,0.2,20
VHD,23.0,26.8,0.17,17
PIA,24.92,29.04,0.17,17
DWS,11.91,13.91,0.17,17
XLV,7.27,8.46,0.16,16
POT,26.1,30.22,0.16,16
MIC,10.8,12.5,0.16,16
MED,22.83,26.49,0.16,16
LGM,8.0,9.3,0.16,16
VE3,9.3,10.7,0.15,15
ND2,30.18,34.71,0.15,15
BTB,6.1,7.0,0.15,15
PNC,9.01,10.3,0.14,14
PJS,18.77,21.38,0.14,14
KCE,9.32,10.65,0.14,14
HNI,24.18,27.57,0.14,14
CQT,11.8,13.5,0.14,14
PRO,7.5,8.5,0.13,13
MTP,13.26,14.97,0.13,13
BTV,15.0,16.9,0.13,13
TED,39.6,44.51,0.12,12
FRM,14.2,15.9,0.12,12
DZM,8.9,10.0,0.12,12
CID,7.2,8.1,0.12,12
APS,15.6,17.5,0.12,12
PPS,10.8,12.01,0.11,11
PCC,14.06,15.66,0.11,11
DND,23.4,26.0,0.11,11
CC4,16.02,17.82,0.11,11
AMC,19.94,22.15,0.11,11
VTH,6.33,6.96,0.1,10
TJC,15.59,17.1,0.1,10
SGD,15.5,17.0,0.1,10
SEB,48.73,53.6,0.1,10
QSP,20.27,22.39,0.1,10
PJC,21.62,23.78,0.1,10
MVB,20.83,22.86,0.1,10
LGC,39.33,43.44,0.1,10
L40,24.8,27.2,0.1,10
KIP,9.43,10.36,0.1,10
HEV,32.4,35.8,0.1,10
H11,6.2,6.8,0.1,10
BIG,17.3,19.0,0.1,10
VC9,12.6,13.7,0.09,9
RIC,12.7,13.9,0.09,9
NTW,17.03,18.62,0.09,9
KST,13.19,14.33,0.09,9
DTG,26.5,28.8,0.09,9
BMF,27.5,29.9,0.09,9
WTC,16.56,17.85,0.08,8
NNG,14.3,15.5,0.08,8
LIC,22.3,24.1,0.08,8
HNB,15.7,17.0,0.08,8
XMD,14.8,15.9,0.07,7
XHC,27.0,29.0,0.07,7
VXB,15.4,16.5,0.07,7
VHH,7.2,7.7,0.07,7
TST,11.0,11.8,0.07,7
TPP,10.44,11.2,0.07,7
TCR,5.54,5.95,0.07,7
PDN,100.82,107.83,0.07,7
PCF,7.0,7.5,0.07,7
L63,6.0,6.4,0.07,7
DAD,20.25,21.64,0.07,7
BAF,29.85,32.0,0.07,7
ART,5.5,5.9,0.07,7
ABT,38.5,41.34,0.07,7
VET,70.92,75.52,0.06,6
VAV,27.76,29.29,0.06,6
TTT,46.97,49.75,0.06,6
TNC,44.8,47.55,0.06,6
TNB,19.35,20.51,0.06,6
STG,29.8,31.7,0.06,6
SGI,22.7,24.0,0.06,6
PVC,17.0,18.08,0.06,6
KLB,28.4,30.0,0.06,6
HRC,51.0,54.0,0.06,6
HBH,10.1,10.7,0.06,6
GTD,19.8,20.9,0.06,6
EMC,22.1,23.35,0.06,6
EIB,24.5,26.08,0.06,6
CTT,17.98,19.0,0.06,6
CMN,47.26,50.26,0.06,6
BBT,15.3,16.2,0.06,6
AG1,7.1,7.5,0.06,6
AAT,13.74,14.51,0.06,6
VLA,47.6,50.0,0.05,5
VGG,39.91,42.0,0.05,5
SDK,24.9,26.2,0.05,5
PVS,21.29,22.35,0.05,5
PMT,10.0,10.5,0.05,5
PMP,16.45,17.3,0.05,5
PIC,10.1,10.64,0.05,5
MDF,14.68,15.41,0.05,5
M10,20.2,21.25,0.05,5
IDJ,13.72,14.43,0.05,5
HMH,16.75,17.54,0.05,5
FIR,31.16,32.66,0.05,5
DBT,10.91,11.41,0.05,5
CSI,56.5,59.5,0.05,5
BLI,15.93,16.77,0.05,5
VSM,23.55,24.55,0.04,4
VMD,19.83,20.63,0.04,4
VIT,16.7,17.37,0.04,4
VHG,4.7,4.9,0.04,4
TMX,10.09,10.47,0.04,4
TMP,56.62,58.68,0.04,4
SJD,16.6,17.2,0.04,4
PWS,9.2,9.59,0.04,4
PGN,11.88,12.32,0.04,4
PDV,8.96,9.33,0.04,4
NET,48.27,50.0,0.04,4
LKW,42.42,44.26,0.04,4
GVT,126.1,130.95,0.04,4
DPH,44.19,45.92,0.04,4
DHC,57.4,59.55,0.04,4
CX8,8.9,9.3,0.04,4
CVT,43.65,45.5,0.04,4
COM,50.9,53.0,0.04,4
CCR,18.73,19.39,0.04,4
BTD,30.63,31.97,0.04,4
API,19.32,20.0,0.04,4
VNS,11.5,11.8,0.03,3
TOS,44.18,45.39,0.03,3
SPM,18.42,18.98,0.03,3
SKN,9.53,9.82,0.03,3
SC5,21.17,21.9,0.03,3
