symbol,first,last,change,change_percentage
HCI,18.7,28.4,0.52,52
VCX,3.9,5.7,0.46,46
THD,7.44,10.86,0.46,46
SCL,2.03,2.96,0.46,46
VTL,19.1,27.0,0.41,41
PBC,17.78,25.01,0.41,41
BKH,30.0,39.44,0.31,31
GCB,3.86,5.0,0.3,30
DSC,5.3,6.9,0.3,30
DAT,7.97,10.38,0.3,30
HEV,9.14,11.75,0.29,29
CCM,32.02,40.6,0.27,27
VRG,13.61,16.95,0.25,25
PMG,10.96,13.64,0.24,24
CNC,11.71,14.45,0.23,23
SVT,12.09,14.73,0.22,22
TNI,4.05,4.87,0.2,20
POS,6.5,7.8,0.2,20
INC,6.4,7.66,0.2,20
TKU,8.86,10.35,0.17,17
DGW,9.57,11.2,0.17,17
SEA,17.64,20.41,0.16,16
PXT,1.47,1.7,0.16,16
X26,15.88,18.22,0.15,15
THB,8.43,9.7,0.15,15
SB1,6.71,7.7,0.15,15
DNE,6.65,7.64,0.15,15
BTV,32.57,37.39,0.15,15
VTX,21.1,24.1,0.14,14
VAF,7.26,8.25,0.14,14
THP,9.29,10.62,0.14,14
SPB,39.08,44.62,0.14,14
SAP,7.8,8.9,0.14,14
KPF,9.93,11.3,0.14,14
HVX,2.87,3.27,0.14,14
CTD,67.36,76.89,0.14,14
BHP,5.54,6.3,0.14,14
VIM,12.76,14.45,0.13,13
PRT,15.7,17.78,0.13,13
ATG,0.69,0.78,0.13,13
VFR,3.4,3.8,0.12,12
TLD,5.88,6.61,0.12,12
TDP,14.59,16.37,0.12,12
SRB,0.8,0.9,0.12,12
QHW,11.36,12.77,0.12,12
HCD,2.71,3.04,0.12,12
HAX,7.71,8.66,0.12,12
DTD,7.06,7.93,0.12,12
CLG,1.34,1.5,0.12,12
VNL,11.78,13.08,0.11,11
TVB,4.98,5.54,0.11,11
TEG,3.52,3.91,0.11,11
MVN,8.1,9.0,0.11,11
DAS,14.26,15.89,0.11,11
CJC,14.4,16.0,0.11,11
VTC,8.2,8.99,0.1,10
VNH,1.0,1.1,0.1,10
VBB,11.4,12.54,0.1,10
V21,4.9,5.4,0.1,10
TV3,23.19,25.51,0.1,10
TIX,22.41,24.64,0.1,10
SGS,12.88,14.12,0.1,10
S55,21.05,23.15,0.1,10
PMS,10.33,11.4,0.1,10
PLC,11.57,12.74,0.1,10
PET,6.48,7.15,0.1,10
KKC,4.59,5.04,0.1,10
ECI,12.04,13.2,0.1,10
DL1,25.14,27.62,0.1,10
BLI,5.9,6.51,0.1,10
WCS,154.93,168.9,0.09,9
VSA,13.26,14.51,0.09,9
VNE,4.35,4.75,0.09,9
UNI,4.4,4.8,0.09,9
TNG,8.3,9.07,0.09,9
STK,12.18,13.26,0.09,9
STG,13.3,14.5,0.09,9
SAB,151.18,164.84,0.09,9
PPP,11.38,12.36,0.09,9
LIX,44.62,48.54,0.09,9
IDC,15.03,16.45,0.09,9
ICF,1.1,1.2,0.09,9
DTC,7.9,8.65,0.09,9
DHC,20.72,22.55,0.09,9
CMS,2.3,2.5,0.09,9
C69,5.18,5.65,0.09,9
VOC,13.06,14.15,0.08,8
VE9,1.2,1.3,0.08,8
SCD,23.18,25.12,0.08,8
PTI,17.47,18.85,0.08,8
NBP,9.08,9.84,0.08,8
MKP,40.13,43.44,0.08,8
L18,6.59,7.12,0.08,8
HHG,1.2,1.3,0.08,8
DVN,9.33,10.07,0.08,8
DP3,54.53,58.66,0.08,8
DNW,13.06,14.12,0.08,8
BTS,3.61,3.89,0.08,8
BSL,8.45,9.14,0.08,8
UDC,3.18,3.4,0.07,7
STC,9.82,10.47,0.07,7
SJS,22.5,24.0,0.07,7
SDA,3.0,3.2,0.07,7
