symbol,first,last,change,change_percentage
YBC,2.7,11.9,3.41,341
CCL,2.1,4.78,1.28,128
HES,5.21,11.72,1.25,125
LEC,13.2,29.3,1.22,122
DL1,5.25,11.39,1.17,117
NDF,9.7,18.8,0.94,94
DTA,3.79,7.14,0.88,88
SBS,1.3,2.4,0.85,85
CTP,11.05,19.98,0.81,81
DFC,8.51,14.71,0.73,73
ATG,2.04,3.46,0.7,70
VOS,1.34,2.24,0.67,67
DAT,15.01,25.06,0.67,67
TNS,2.9,4.8,0.66,66
SIC,4.06,6.73,0.66,66
CQT,2.9,4.8,0.66,66
PVM,4.29,7.08,0.65,65
PDC,4.0,6.5,0.62,62
OGC,1.32,2.12,0.61,61
C47,7.31,11.69,0.6,60
HNB,18.01,28.57,0.59,59
VDN,7.61,12.03,0.58,58
CTF,6.58,10.25,0.56,56
PX1,6.6,10.0,0.52,52
VAT,3.46,5.18,0.5,50
PTE,1.8,2.7,0.5,50
NTB,0.8,1.2,0.5,50
AFX,3.2,4.76,0.49,49
HII,6.18,9.17,0.48,48
SEB,9.5,13.99,0.47,47
SCI,2.35,3.44,0.46,46
QPH,9.13,13.35,0.46,46
NHA,2.93,4.28,0.46,46
ABC,16.03,23.09,0.44,44
SJ1,7.53,10.75,0.43,43
PIV,22.67,32.38,0.43,43
MIM,4.63,6.59,0.42,42
PVL,2.7,3.8,0.41,41
STL,1.0,1.4,0.4,40
CAD,0.5,0.7,0.4,40
AMP,16.39,23.0,0.4,40
TTB,5.41,7.51,0.39,39
PCG,5.4,7.5,0.39,39
VST,0.8,1.1,0.38,38
LAI,6.24,8.63,0.38,38
CVN,1.91,2.62,0.37,37
VNA,1.1,1.5,0.36,36
UDJ,2.86,3.89,0.36,36
KAC,20.05,27.19,0.36,36
DC4,5.31,7.24,0.36,36
SHS,2.8,3.71,0.33,33
PXM,0.3,0.4,0.33,33
KST,4.35,5.79,0.33,33
CPC,17.63,23.41,0.33,33
BMJ,3.97,5.27,0.33,33
AVF,0.3,0.4,0.33,33
VTV,12.82,16.86,0.32,32
VIH,9.01,11.9,0.32,32
TKC,12.94,17.12,0.32,32
TDM,13.66,18.04,0.32,32
HMS,18.49,24.43,0.32,32
SAV,3.74,4.89,0.31,31
VPC,1.0,1.3,0.3,30
VMC,11.83,15.36,0.3,30
VLG,3.67,4.74,0.29,29
SHG,2.4,3.1,0.29,29
KCE,11.41,14.69,0.29,29
GMX,8.62,11.1,0.29,29
VTS,10.7,13.7,0.28,28
STC,18.38,23.59,0.28,28
KDM,3.6,4.6,0.28,28
IN4,36.91,47.22,0.28,28
FCN,14.06,18.04,0.28,28
CNN,11.02,14.06,0.28,28
VNF,17.5,22.2,0.27,27
QCG,19.21,24.35,0.27,27
MTL,3.7,4.7,0.27,27
STT,7.44,9.4,0.26,26
OCH,5.0,6.3,0.26,26
TXM,8.39,10.51,0.25,25
TVM,4.83,6.04,0.25,25
TLG,45.03,56.29,0.25,25
NOS,0.4,0.5,0.25,25
MTH,8.64,10.82,0.25,25
GND,13.09,16.39,0.25,25
EVG,9.57,11.93,0.25,25
DGT,5.97,7.48,0.25,25
DDV,5.77,7.19,0.25,25
VBC,20.35,25.26,0.24,24
UNI,4.2,5.2,0.24,24
TVA,6.28,7.81,0.24,24
SCO,2.9,3.6,0.24,24
HDC,5.29,6.57,0.24,24
DTC,9.3,11.53,0.24,24
TTP,35.96,44.39,0.23,23
STP,3.07,3.77,0.23,23
PAC,30.29,37.32,0.23,23
MKV,14.3,17.6,0.23,23
GTA,9.31,11.44,0.23,23
EFI,6.9,8.5,0.23,23
DIG,6.55,8.04,0.23,23
DAD,10.94,13.48,0.23,23
BCG,3.55,4.37,0.23,23
API,12.46,15.3,0.23,23
ABI,18.38,22.67,0.23,23
VTX,12.05,14.72,0.22,22
PSN,10.92,13.31,0.22,22
PCT,6.75,8.25,0.22,22
CTT,3.61,4.42,0.22,22
THS,4.09,4.93,0.21,21
QTP,6.78,8.17,0.21,21
PNC,10.92,13.26,0.21,21
HHC,49.4,60.0,0.21,21
CTS,5.65,6.84,0.21,21
CIG,2.73,3.3,0.21,21
VTB,9.3,11.12,0.2,20
VDT,14.13,16.99,0.2,20
VCR,3.5,4.2,0.2,20
V11,1.0,1.2,0.2,20
SMN,5.84,6.98,0.2,20
S74,6.0,7.2,0.2,20
RCL,10.12,12.11,0.2,20
HOT,23.39,28.07,0.2,20
VGP,19.62,23.44,0.19,19
L14,12.32,14.71,0.19,19
CMX,2.18,2.59,0.19,19
BVN,6.32,7.54,0.19,19
VCG,12.83,15.17,0.18,18
VCF,107.0,125.79,0.18,18
TRA,84.27,99.81,0.18,18
PDR,7.55,8.93,0.18,18
INC,4.22,4.97,0.18,18
HSI,1.1,1.3,0.18,18
EID,10.27,12.12,0.18,18
DTT,7.28,8.57,0.18,18
BHT,4.5,5.3,0.18,18
VLF,0.6,0.7,0.17,17
VIX,1.79,2.09,0.17,17
VID,4.19,4.92,0.17,17
TSC,3.3,3.87,0.17,17
SZL,24.04,28.23,0.17,17
SVT,5.84,6.84,0.17,17
NST,8.26,9.7,0.17,17
MBB,7.24,8.45,0.17,17
HBC,23.11,27.08,0.17,17
FCM,3.24,3.79,0.17,17
DNC,8.18,9.55,0.17,17
DCT,1.2,1.4,0.17,17
VSA,12.73,14.79,0.16,16
VRG,2.23,2.58,0.16,16
VNG,12.2,14.15,0.16,16
SCJ,1.9,2.2,0.16,16
SAM,5.98,6.92,0.16,16
RDP,10.61,12.33,0.16,16
OPC,15.4,17.91,0.16,16
NVB,4.95,5.75,0.16,16
NET,18.67,21.57,0.16,16
LIX,30.69,35.62,0.16,16
LBE,7.0,8.1,0.16,16
HNF,17.41,20.23,0.16,16
CHP,14.44,16.75,0.16,16
BT1,11.2,12.95,0.16,16
VMA,4.33,4.98,0.15,15
TMB,4.7,5.4,0.15,15
SMA,5.3,6.07,0.15,15
SGS,5.43,6.22,0.15,15
SGH,31.11,35.75,0.15,15
SDP,4.7,5.4,0.15,15
REE,23.62,27.15,0.15,15
QCC,5.75,6.62,0.15,15
PMC,62.9,72.37,0.15,15
MDC,3.43,3.95,0.15,15
LCC,2.7,3.1,0.15,15
ITA,3.4,3.9,0.15,15
HCC,12.31,14.15,0.15,15
HBD,8.81,10.12,0.15,15
HAX,14.14,16.32,0.15,15
FCS,10.4,12.0,0.15,15
DHG,91.27,104.56,0.15,15
CYC,2.0,2.3,0.15,15
ASA,2.0,2.3,0.15,15
APC,23.34,26.8,0.15,15
VND,3.22,3.68,0.14,14
VIG,1.4,1.6,0.14,14
TVS,5.04,5.74,0.14,14
TDH,9.11,10.42,0.14,14
SP2,4.9,5.6,0.14,14
PSP,5.63,6.44,0.14,14
PC1,13.83,15.75,0.14,14
NLG,15.08,17.14,0.14,14
NDP,21.75,24.8,0.14,14
MDG,7.43,8.46,0.14,14
HJS,10.89,12.43,0.14,14
DP3,20.98,23.97,0.14,14
DMC,92.85,105.88,0.14,14
DCF,5.01,5.71,0.14,14
CSV,18.83,21.42,0.14,14
CLC,21.96,25.06,0.14,14
BWA,3.98,4.54,0.14,14
BTB,8.8,10.0,0.14,14
ACC,12.17,13.82,0.14,14
VPD,8.4,9.48,0.13,13
VGC,12.69,14.31,0.13,13
VDS,4.69,5.32,0.13,13
TCD,5.95,6.75,0.13,13
SBT,25.43,28.66,0.13,13
RTB,7.64,8.62,0.13,13
PLX,46.77,52.73,0.13,13
PEN,6.29,7.13,0.13,13
ONW,13.5,15.2,0.13,13
IPA,7.43,8.4,0.13,13
HTR,6.3,7.13,0.13,13
HPG,7.09,8.0,0.13,13
GCB,2.77,3.13,0.13,13
DRC,20.68,23.45,0.13,13
DHT,35.14,39.84,0.13,13
BII,3.1,3.5,0.13,13
XHC,9.28,10.41,0.12,12
VCS,46.81,52.66,0.12,12
VAF,8.8,9.84,0.12,12
TTZ,3.01,3.36,0.12,12
TSB,8.45,9.45,0.12,12
TH1,6.0,6.7,0.12,12
PVT,9.73,10.86,0.12,12
PPI,2.84,3.17,0.12,12
NTW,16.71,18.79,0.12,12
NNT,9.78,10.91,0.12,12
LO5,2.6,2.9,0.12,12
LCG,4.18,4.68,0.12,12
IMP,34.2,38.17,0.12,12
HTI,9.09,10.18,0.12,12
HT1,13.49,15.16,0.12,12
GLT,23.92,26.75,0.12,12
G36,6.64,7.45,0.12,12
FID,1.6,1.8,0.12,12
FDC,26.0,29.0,0.12,12
DNW,10.18,11.42,0.12,12
DCM,8.96,10.07,0.12,12
CTN,0.8,0.9,0.12,12
BSD,27.02,30.17,0.12,12
BBS,9.5,10.64,0.12,12
ANV,4.26,4.76,0.12,12
AGR,3.39,3.8,0.12,12
VSC,18.38,20.45,0.11,11
VPH,5.39,5.99,0.11,11
VIF,9.75,10.8,0.11,11
VE9,4.94,5.47,0.11,11
SSI,10.93,12.14,0.11,11
SJE,13.1,14.56,0.11,11
SHP,12.43,13.75,0.11,11
PPC,10.87,12.04,0.11,11
PHH,14.9,16.5,0.11,11
LCS,2.7,3.0,0.11,11
KSB,38.37,42.51,0.11,11
GEG,7.58,8.39,0.11,11
DHA,17.34,19.32,0.11,11
DBD,22.27,24.67,0.11,11
D2D,9.35,10.35,0.11,11
BID,13.34,14.87,0.11,11
VIM,5.73,6.3,0.1,10
VHL,29.1,32.01,0.1,10
VES,1.0,1.1,0.1,10
VE2,10.55,11.58,0.1,10
VC9,8.15,8.96,0.1,10
THB,9.3,10.27,0.1,10
SMC,9.4,10.3,0.1,10
SJD,12.69,13.9,0.1,10
SDG,10.71,11.74,0.1,10
SCR,8.0,8.82,0.1,10
SB1,10.43,11.52,0.1,10
SAB,169.77,186.13,0.1,10
PHC,6.78,7.49,0.1,10
PET,6.28,6.9,0.1,10
LDP,27.18,30.0,0.1,10
HLC,8.96,9.83,0.1,10
HAN,6.72,7.42,0.1,10
GHC,13.3,14.66,0.1,10
DRI,7.83,8.62,0.1,10
DNP,14.84,16.25,0.1,10
CCI,9.29,10.22,0.1,10
ADC,7.06,7.78,0.1,10
VIE,4.4,4.8,0.09,9
VE4,10.77,11.72,0.09,9
VDL,32.17,35.06,0.09,9
VCX,3.4,3.7,0.09,9
TMC,9.71,10.56,0.09,9
TCO,7.19,7.83,0.09,9
TBD,23.12,25.26,0.09,9
STK,9.1,9.91,0.09,9
STB,12.65,13.8,0.09,9
SSN,20.7,22.6,0.09,9
SED,12.7,13.82,0.09,9
RAL,74.91,81.81,0.09,9
PIC,8.95,9.78,0.09,9
L43,5.6,6.1,0.09,9
KTL,13.35,14.58,0.09,9
IVS,10.0,10.9,0.09,9
IDI,3.31,3.62,0.09,9
HPP,32.59,35.64,0.09,9
HAR,3.49,3.82,0.09,9
EIB,9.83,10.75,0.09,9
CVT,25.0,27.34,0.09,9
CTX,6.01,6.58,0.09,9
CTG,13.4,14.55,0.09,9
CDC,6.55,7.16,0.09,9
TNB,3.74,4.03,0.08,8
TMT,10.75,11.58,0.08,8
TIS,10.6,11.4,0.08,8
TCL,9.99,10.76,0.08,8
SGO,1.2,1.3,0.08,8
SGN,87.18,93.86,0.08,8
SDD,2.4,2.6,0.08,8
SD9,6.23,6.73,0.08,8
SC5,18.51,20.03,0.08,8
PVV,1.3,1.4,0.08,8
PDV,5.57,6.02,0.08,8
NHV,6.95,7.53,0.08,8
KLF,2.5,2.7,0.08,8
KDC,33.89,36.73,0.08,8
ITS,3.07,3.33,0.08,8
ICF,2.35,2.54,0.08,8
HIG,4.34,4.68,0.08,8
HAS,6.66,7.16,0.08,8
HAG,8.8,9.48,0.08,8
HAD,15.07,16.22,0.08,8
FPT,17.9,19.3,0.08,8
DLG,3.83,4.13,0.08,8
CKV,12.46,13.41,0.08,8
VQC,7.16,7.65,0.07,7
VC7,14.06,15.05,0.07,7
TUG,5.4,5.79,0.07,7
TJC,6.29,6.76,0.07,7
SGP,8.4,8.99,0.07,7
SBV,18.98,20.27,0.07,7
SBA,9.3,9.97,0.07,7
S99,5.04,5.38,0.07,7
S55,21.14,22.69,0.07,7
QNC,4.2,4.5,0.07,7
PHR,13.48,14.43,0.07,7
NVT,3.73,3.99,0.07,7
NNG,8.3,8.9,0.07,7
MWG,22.68,24.36,0.07,7
MHL,6.09,6.5,0.07,7
LDG,7.92,8.46,0.07,7
LBM,14.47,15.53,0.07,7
LAF,10.9,11.7,0.07,7
ISH,6.03,6.45,0.07,7
HDP,9.47,10.12,0.07,7
HCM,12.66,13.56,0.07,7
GAS,44.01,46.88,0.07,7
DNL,8.65,9.27,0.07,7
CTB,16.3,17.51,0.07,7
CSM,15.45,16.6,0.07,7
CMI,4.1,4.4,0.07,7
