symbol,first,last,change,change_percentage
THD,18.89,115.0,5.09,509
SBS,1.3,5.2,3.0,300
GMA,12.5,42.91,2.43,243
ARM,14.93,48.46,2.25,225
LUT,1.9,6.1,2.21,221
CBI,3.3,10.0,2.03,203
BII,1.3,3.6,1.77,177
G36,5.43,14.9,1.74,174
TKC,2.14,5.57,1.6,160
SKN,3.27,8.18,1.5,150
CTN,0.2,0.5,1.5,150
POM,5.27,12.8,1.43,143
HES,10.6,25.6,1.42,142
GVR,11.84,28.71,1.42,142
DDM,0.5,1.2,1.4,140
VXT,8.71,20.42,1.34,134
DP2,2.6,6.0,1.31,131
VES,0.9,2.0,1.22,122
SIP,66.34,146.51,1.21,121
TCM,17.8,38.98,1.19,119
VIG,1.1,2.4,1.18,118
DTB,4.47,9.56,1.14,114
PCM,5.18,11.05,1.13,113
VND,3.5,7.36,1.1,110
NQN,14.57,30.59,1.1,110
NTC,120.14,251.3,1.09,109
MST,3.23,6.75,1.09,109
CVT,18.8,39.27,1.09,109
EIN,4.0,8.3,1.08,108
MTH,11.19,22.92,1.05,105
CTS,5.58,11.3,1.03,103
IJC,9.84,19.85,1.02,102
MKV,13.2,26.5,1.01,101
PDV,2.69,5.39,1.0,100
NSH,2.0,4.0,1.0,100
SDG,19.06,37.3,0.96,96
SHS,4.82,9.42,0.95,95
CNT,4.0,7.8,0.95,95
TLH,3.5,6.8,0.94,94
VCI,10.73,20.68,0.93,93
DRI,3.87,7.37,0.9,90
VHG,0.8,1.5,0.87,87
TDC,7.46,13.95,0.87,87
EVG,3.6,6.73,0.87,87
VE4,7.1,13.2,0.86,86
TRS,24.78,46.18,0.86,86
SSI,10.81,20.1,0.86,86
PVM,11.16,20.75,0.86,86
BVG,1.4,2.6,0.86,86
SMC,8.41,15.58,0.85,85
NKG,5.5,10.05,0.83,83
HBS,2.2,4.0,0.82,82
HPI,13.5,24.4,0.81,81
KSH,1.0,1.8,0.8,80
ASM,6.45,11.63,0.8,80
MCM,36.52,65.08,0.78,78
LMH,0.9,1.6,0.78,78
VIX,5.7,10.09,0.77,77
ABS,10.63,18.86,0.77,77
VMG,3.4,6.0,0.76,76
HTN,10.17,17.95,0.76,76
DTK,7.21,12.71,0.76,76
