symbol,year,month,date,quarter,week,weekday_index,weekday,full_date,open,high,low,close,volume,timestamp,trend
BSP,2016,8,15,3,33,1,Monday,2016-08-15,13.38,13.38,13.38,13.38,1100.0,1471219200.0,SIDEWAY
BSP,2016,8,17,3,33,3,Wednesday,2016-08-17,15.09,15.09,15.09,15.09,200.0,1471392000.0,SIDEWAY
BSP,2016,8,24,3,34,3,Wednesday,2016-08-24,12.82,12.82,12.82,12.82,400.0,1471996800.0,SIDEWAY
BSP,2016,8,25,3,34,4,Thursday,2016-08-25,11.57,11.57,10.91,10.91,5000.0,1472083200.0,DOWNTREND
BSP,2016,8,29,3,35,1,Monday,2016-08-29,10.56,10.56,10.56,10.56,2600.0,1472428800.0,SIDEWAY
BSP,2016,8,30,3,35,2,Tuesday,2016-08-30,10.56,10.56,10.56,10.56,2900.0,1472515200.0,SIDEWAY
BSP,2016,9,1,3,35,4,Thursday,2016-09-01,11.57,11.57,10.61,10.61,5900.0,1472688000.0,DOWNTREND
BSP,2016,9,5,3,36,1,Monday,2016-09-05,10.91,10.91,10.81,10.81,5500.0,1473033600.0,DOWNTREND
BSP,2016,9,7,3,36,3,Wednesday,2016-09-07,10.61,10.91,10.61,10.91,14200.0,1473206400.0,UPTREND
BSP,2016,9,8,3,36,4,Thursday,2016-09-08,10.91,11.57,10.91,11.57,7500.0,1473292800.0,UPTREND
BSP,2016,9,9,3,36,5,Friday,2016-09-09,11.31,11.31,10.86,10.86,4000.0,1473379200.0,DOWNTREND
BSP,2016,9,12,3,37,1,Monday,2016-09-12,11.01,11.01,11.01,11.01,2000.0,1473638400.0,SIDEWAY
BSP,2016,9,14,3,37,3,Wednesday,2016-09-14,11.47,11.47,11.47,11.47,100.0,1473811200.0,SIDEWAY
BSP,2016,9,16,3,37,5,Friday,2016-09-16,12.52,12.57,12.52,12.57,3100.0,1473984000.0,UPTREND
