symbol,year,month,date,quarter,week,weekday_index,weekday,full_date,open,high,low,close,volume,timestamp,trend
XMC,2007,12,20,4,51,4,Thursday,2007-12-20,37.88,37.88,26.82,27.78,20700.0,1198108800.0,DOWNTREND
XMC,2007,12,21,4,51,5,Friday,2007-12-21,29.3,29.3,26.82,26.82,24600.0,1198195200.0,DOWNTREND
XMC,2007,12,24,4,52,1,Monday,2007-12-24,29.3,29.3,27.02,27.28,5800.0,1198454400.0,DOWNTREND
XMC,2007,12,25,4,52,2,Tuesday,2007-12-25,26.77,26.77,25.76,25.76,7000.0,1198540800.0,DOWNTREND
XMC,2007,12,26,4,52,3,Wednesday,2007-12-26,26.77,27.28,26.77,27.02,19800.0,1198627200.0,UPTREND
XMC,2007,12,27,4,52,4,Thursday,2007-12-27,27.98,27.98,26.97,26.97,3000.0,1198713600.0,DOWNTREND
XMC,2007,12,28,4,52,5,Friday,2007-12-28,26.27,26.27,24.75,25.26,3200.0,1198800000.0,DOWNTREND
XMC,2008,1,2,1,1,3,Wednesday,2008-01-02,27.53,27.73,24.25,24.25,23000.0,1199232000.0,DOWNTREND
XMC,2008,1,3,1,1,4,Thursday,2008-01-03,24.25,25.41,23.74,24.2,13400.0,1199318400.0,DOWNTREND
XMC,2008,1,4,1,1,5,Friday,2008-01-04,25.71,26.27,23.74,23.74,9600.0,1199404800.0,DOWNTREND
XMC,2008,1,7,1,2,1,Monday,2008-01-07,26.27,26.27,22.43,22.43,9900.0,1199664000.0,DOWNTREND
XMC,2008,1,8,1,2,2,Tuesday,2008-01-08,24.25,25.76,22.23,22.38,23000.0,1199750400.0,DOWNTREND
XMC,2008,1,9,1,2,3,Wednesday,2008-01-09,21.72,22.73,21.21,21.21,20800.0,1199836800.0,DOWNTREND
XMC,2008,1,10,1,2,4,Thursday,2008-01-10,22.23,22.48,19.85,20.71,10200.0,1199923200.0,DOWNTREND
XMC,2008,1,11,1,2,5,Friday,2008-01-11,20.71,20.71,19.6,19.9,6200.0,1200009600.0,DOWNTREND
XMC,2008,1,14,1,3,1,Monday,2008-01-14,20.2,20.46,18.03,18.03,6400.0,1200268800.0,DOWNTREND
