symbol,year,month,date,quarter,week,weekday_index,weekday,full_date,open,high,low,close,volume,timestamp,trend
TNW,2017,6,6,2,23,2,Tuesday,2017-06-06,6.75,6.75,6.75,6.75,100.0,1496707200.0,SIDEWAY
TNW,2017,6,7,2,23,3,Wednesday,2017-06-07,6.75,6.75,6.75,6.75,1300.0,1496793600.0,SIDEWAY
TNW,2017,6,9,2,23,5,Friday,2017-06-09,5.74,5.74,5.74,5.74,100.0,1496966400.0,SIDEWAY
TNW,2017,6,19,2,25,1,Monday,2017-06-19,4.93,4.93,4.93,4.93,100.0,1497830400.0,SIDEWAY
TNW,2017,6,30,2,26,5,Friday,2017-06-30,4.25,4.25,4.25,4.25,100.0,1498780800.0,SIDEWAY
TNW,2017,7,5,3,27,3,Wednesday,2017-07-05,3.65,3.65,3.65,3.65,100.0,1499212800.0,SIDEWAY
TNW,2017,7,10,3,28,1,Monday,2017-07-10,4.19,4.19,4.19,4.19,700.0,1499644800.0,SIDEWAY
TNW,2017,7,20,3,29,4,Thursday,2017-07-20,4.19,4.25,4.19,4.25,16100.0,1500508800.0,UPTREND
TNW,2017,7,21,3,29,5,Friday,2017-07-21,4.79,4.79,4.79,4.79,100.0,1500595200.0,SIDEWAY
TNW,2017,7,27,3,30,4,Thursday,2017-07-27,5.47,5.47,5.47,5.47,1000.0,1501113600.0,SIDEWAY
TNW,2017,7,28,3,30,5,Friday,2017-07-28,6.28,6.28,6.08,6.08,12700.0,1501200000.0,DOWNTREND
TNW,2017,8,3,3,31,4,Thursday,2017-08-03,6.08,6.08,6.08,6.08,2900.0,1501718400.0,SIDEWAY
TNW,2017,8,8,3,32,2,Tuesday,2017-08-08,6.28,6.28,6.08,6.08,6400.0,1502150400.0,DOWNTREND
TNW,2017,8,9,3,32,3,Wednesday,2017-08-09,6.08,6.08,6.08,6.08,22600.0,1502236800.0,SIDEWAY
TNW,2017,8,10,3,32,4,Thursday,2017-08-10,6.08,6.08,6.08,6.08,2300.0,1502323200.0,SIDEWAY
TNW,2017,8,11,3,32,5,Friday,2017-08-11,6.08,6.08,6.08,6.08,13700.0,1502409600.0,SIDEWAY
TNW,2017,8,15,3,33,2,Tuesday,2017-08-15,6.08,6.08,6.08,6.08,2300.0,1502755200.0,SIDEWAY
TNW,2017,8,18,3,33,5,Friday,2017-08-18,6.08,6.08,6.08,6.08,75277.0,1503014400.0,SIDEWAY
TNW,2017,8,21,3,34,1,Monday,2017-08-21,6.08,6.08,6.08,6.08,75277.0,1503273600.0,SIDEWAY
TNW,2017,8,24,3,34,4,Thursday,2017-08-24,6.14,6.14,6.14,6.14,2000.0,1503532800.0,SIDEWAY
TNW,2017,9,5,3,36,2,Tuesday,2017-09-05,6.48,6.48,6.48,6.48,720.0,1504569600.0,SIDEWAY
TNW,2017,9,11,3,37,1,Monday,2017-09-11,6.08,6.08,6.08,6.08,720.0,1505088000.0,SIDEWAY
TNW,2017,9,12,3,37,2,Tuesday,2017-09-12,6.41,6.41,6.41,6.41,1500.0,1505174400.0,SIDEWAY
TNW,2017,9,14,3,37,4,Thursday,2017-09-14,6.08,6.08,6.08,6.08,3095.0,1505347200.0,SIDEWAY
TNW,2017,9,15,3,37,5,Friday,2017-09-15,6.41,6.41,6.08,6.08,11738.0,1505433600.0,DOWNTREND
TNW,2017,9,18,3,38,1,Monday,2017-09-18,6.08,6.08,6.08,6.08,2303.0,1505692800.0,SIDEWAY
TNW,2017,10,5,4,40,4,Thursday,2017-10-05,5.21,5.21,5.21,5.21,3000.0,1507161600.0,SIDEWAY
TNW,2017,10,13,4,41,5,Friday,2017-10-13,5.93,5.93,5.93,5.93,4161.0,1507852800.0,SIDEWAY
TNW,2017,10,17,4,42,2,Tuesday,2017-10-17,5.06,5.06,5.06,5.06,1600.0,1508198400.0,SIDEWAY
TNW,2017,10,25,4,43,3,Wednesday,2017-10-25,5.79,5.79,5.79,5.79,3803.0,1508889600.0,SIDEWAY
TNW,2017,10,30,4,44,1,Monday,2017-10-30,6.51,6.51,6.51,6.51,15479.0,1509321600.0,SIDEWAY
TNW,2017,11,2,4,44,4,Thursday,2017-11-02,6.51,6.51,6.51,6.51,2000.0,1509580800.0,SIDEWAY
TNW,2017,11,3,4,44,5,Friday,2017-11-03,6.51,6.51,6.51,6.51,1599.0,1509667200.0,SIDEWAY
TNW,2017,11,16,4,46,4,Thursday,2017-11-16,6.51,6.51,6.51,6.51,20000.0,1510790400.0,SIDEWAY
TNW,2017,11,21,4,47,2,Tuesday,2017-11-21,6.51,6.51,6.51,6.51,6000.0,1511222400.0,SIDEWAY
TNW,2017,11,24,4,47,5,Friday,2017-11-24,6.51,6.51,6.51,6.51,4400.0,1511481600.0,SIDEWAY
TNW,2017,11,27,4,48,1,Monday,2017-11-27,6.51,6.51,6.51,6.51,11000.0,1511740800.0,SIDEWAY
TNW,2017,12,4,4,49,1,Monday,2017-12-04,6.51,6.51,6.51,6.51,11000.0,1512345600.0,SIDEWAY
TNW,2018,1,15,1,3,1,Monday,2018-01-15,6.51,6.51,6.51,6.51,13000.0,1515974400.0,SIDEWAY
TNW,2018,1,19,1,3,5,Friday,2018-01-19,6.51,6.51,6.51,6.51,13385.0,1516320000.0,SIDEWAY
TNW,2018,1,23,1,4,2,Tuesday,2018-01-23,6.51,6.51,6.51,6.51,15200.0,1516665600.0,SIDEWAY
TNW,2018,1,26,1,4,5,Friday,2018-01-26,6.51,6.51,6.51,6.51,2998.0,1516924800.0,SIDEWAY
TNW,2018,2,5,1,6,1,Monday,2018-02-05,7.23,7.23,7.23,7.23,900.0,1517788800.0,SIDEWAY
TNW,2018,2,6,1,6,2,Tuesday,2018-02-06,7.23,7.23,7.23,7.23,400.0,1517875200.0,SIDEWAY
TNW,2018,2,7,1,6,3,Wednesday,2018-02-07,7.23,7.23,7.23,7.23,2594.0,1517961600.0,SIDEWAY
TNW,2018,2,8,1,6,4,Thursday,2018-02-08,6.87,7.02,6.87,6.87,46500.0,1518048000.0,SIDEWAY
TNW,2018,2,23,1,8,5,Friday,2018-02-23,7.23,7.23,7.23,7.23,1200.0,1519344000.0,SIDEWAY
TNW,2018,2,26,1,9,1,Monday,2018-02-26,7.23,7.23,7.23,7.23,2500.0,1519603200.0,SIDEWAY
TNW,2018,2,27,1,9,2,Tuesday,2018-02-27,6.95,6.95,6.87,6.87,6200.0,1519689600.0,DOWNTREND
TNW,2018,3,1,1,9,4,Thursday,2018-03-01,7.23,7.31,7.23,7.23,14500.0,1519862400.0,SIDEWAY
TNW,2018,3,5,1,10,1,Monday,2018-03-05,7.6,7.6,7.23,7.23,1300.0,1520208000.0,DOWNTREND
TNW,2018,3,6,1,10,2,Tuesday,2018-03-06,7.23,7.23,7.23,7.23,400.0,1520294400.0,SIDEWAY
TNW,2018,3,12,1,11,1,Monday,2018-03-12,7.02,7.02,7.02,7.02,142.0,1520812800.0,SIDEWAY
TNW,2018,3,13,1,11,2,Tuesday,2018-03-13,6.87,7.23,6.87,7.23,5300.0,1520899200.0,UPTREND
TNW,2018,3,15,1,11,4,Thursday,2018-03-15,6.87,7.02,6.87,7.02,1900.0,1521072000.0,UPTREND
TNW,2018,3,16,1,11,5,Friday,2018-03-16,6.87,6.87,6.87,6.87,2000.0,1521158400.0,SIDEWAY
TNW,2018,3,23,1,12,5,Friday,2018-03-23,6.87,6.87,6.87,6.87,6200.0,1521763200.0,SIDEWAY
TNW,2018,4,6,2,14,5,Friday,2018-04-06,6.87,6.87,6.87,6.87,8221.0,1522972800.0,SIDEWAY
TNW,2018,4,24,2,17,2,Tuesday,2018-04-24,6.87,7.23,6.87,7.23,21632.0,1524528000.0,UPTREND
TNW,2018,5,3,2,18,4,Thursday,2018-05-03,7.23,7.23,6.87,7.23,31802.0,1525305600.0,SIDEWAY
TNW,2018,5,7,2,19,1,Monday,2018-05-07,6.87,7.23,6.87,7.23,10830.0,1525651200.0,UPTREND
TNW,2018,5,11,2,19,5,Friday,2018-05-11,6.87,7.23,6.87,7.23,8619.0,1525996800.0,UPTREND
TNW,2018,5,15,2,20,2,Tuesday,2018-05-15,6.87,6.87,6.87,6.87,2349.0,1526342400.0,SIDEWAY
TNW,2018,5,16,2,20,3,Wednesday,2018-05-16,7.23,7.23,6.87,6.87,11011.0,1526428800.0,DOWNTREND
TNW,2018,5,25,2,21,5,Friday,2018-05-25,6.87,7.38,6.87,7.38,6152.0,1527206400.0,UPTREND
TNW,2018,5,30,2,22,3,Wednesday,2018-05-30,7.23,7.23,7.23,7.23,9000.0,1527638400.0,SIDEWAY
TNW,2018,5,31,2,22,4,Thursday,2018-05-31,7.23,7.23,7.23,7.23,7800.0,1527724800.0,SIDEWAY
TNW,2018,6,1,2,22,5,Friday,2018-06-01,7.23,7.23,7.23,7.23,5077.0,1527811200.0,SIDEWAY
TNW,2018,6,7,2,23,4,Thursday,2018-06-07,7.6,7.6,7.6,7.6,4885.0,1528329600.0,SIDEWAY
TNW,2018,6,12,2,24,2,Tuesday,2018-06-12,7.23,7.23,7.02,7.23,17300.0,1528761600.0,SIDEWAY
TNW,2018,6,13,2,24,3,Wednesday,2018-06-13,7.09,7.23,7.09,7.23,3200.0,1528848000.0,UPTREND
TNW,2018,6,14,2,24,4,Thursday,2018-06-14,7.23,7.23,7.23,7.23,2000.0,1528934400.0,SIDEWAY
TNW,2018,6,26,2,26,2,Tuesday,2018-06-26,7.23,7.23,7.23,7.23,1924.0,1529971200.0,SIDEWAY
TNW,2018,6,29,2,26,5,Friday,2018-06-29,7.23,7.23,7.23,7.23,4400.0,1530230400.0,SIDEWAY
TNW,2018,7,10,3,28,2,Tuesday,2018-07-10,7.23,7.23,7.23,7.23,1200.0,1531180800.0,SIDEWAY
TNW,2018,7,11,3,28,3,Wednesday,2018-07-11,7.23,7.23,7.23,7.23,2000.0,1531267200.0,SIDEWAY
TNW,2018,7,12,3,28,4,Thursday,2018-07-12,7.23,7.23,7.23,7.23,4300.0,1531353600.0,SIDEWAY
TNW,2018,8,3,3,31,5,Friday,2018-08-03,7.23,7.23,7.23,7.23,6500.0,1533254400.0,SIDEWAY
TNW,2018,8,6,3,32,1,Monday,2018-08-06,8.32,8.32,7.23,7.23,2000.0,1533513600.0,DOWNTREND
TNW,2018,8,17,3,33,5,Friday,2018-08-17,7.23,7.23,6.87,6.87,1544.0,1534464000.0,DOWNTREND
TNW,2018,8,20,3,34,1,Monday,2018-08-20,7.23,7.23,7.23,7.23,1000.0,1534723200.0,SIDEWAY
TNW,2018,8,21,3,34,2,Tuesday,2018-08-21,7.23,7.23,7.23,7.23,2500.0,1534809600.0,SIDEWAY
TNW,2018,8,29,3,35,3,Wednesday,2018-08-29,7.23,7.23,7.23,7.23,1316.0,1535500800.0,SIDEWAY
TNW,2018,9,24,3,39,1,Monday,2018-09-24,7.23,7.23,7.23,7.23,3081.0,1537747200.0,SIDEWAY
TNW,2018,9,28,3,39,5,Friday,2018-09-28,7.23,7.23,7.23,7.23,3900.0,1538092800.0,SIDEWAY
TNW,2018,10,17,4,42,3,Wednesday,2018-10-17,7.74,7.74,7.74,7.74,300.0,1539734400.0,SIDEWAY
TNW,2018,11,2,4,44,5,Friday,2018-11-02,6.58,6.58,6.58,6.58,1000.0,1541116800.0,SIDEWAY
TNW,2018,11,15,4,46,4,Thursday,2018-11-15,7.5,7.5,7.5,7.5,100.0,1542240000.0,SIDEWAY
TNW,2018,11,16,4,46,5,Friday,2018-11-16,7.74,7.74,7.74,7.74,9100.0,1542326400.0,SIDEWAY
TNW,2018,11,23,4,47,5,Friday,2018-11-23,7.74,7.74,7.74,7.74,9200.0,1542931200.0,SIDEWAY
TNW,2018,11,29,4,48,4,Thursday,2018-11-29,7.5,7.5,7.5,7.5,10000.0,1543449600.0,SIDEWAY
TNW,2018,11,30,4,48,5,Friday,2018-11-30,7.5,7.5,7.5,7.5,745.0,1543536000.0,SIDEWAY
TNW,2018,12,12,4,50,3,Wednesday,2018-12-12,7.74,7.74,7.74,7.74,1400.0,1544572800.0,SIDEWAY
TNW,2018,12,24,4,52,1,Monday,2018-12-24,7.74,7.74,7.74,7.74,100.0,1545609600.0,SIDEWAY
TNW,2018,12,27,4,52,4,Thursday,2018-12-27,7.74,7.74,7.74,7.74,1000.0,1545868800.0,SIDEWAY
TNW,2019,1,2,1,1,3,Wednesday,2019-01-02,7.74,7.74,7.74,7.74,5090.0,1546387200.0,SIDEWAY
TNW,2019,1,4,1,1,5,Friday,2019-01-04,7.74,7.74,7.74,7.74,29.0,1546560000.0,SIDEWAY
TNW,2019,1,8,1,2,2,Tuesday,2019-01-08,7.74,7.74,7.74,7.74,15544.0,1546905600.0,SIDEWAY
TNW,2019,1,11,1,2,5,Friday,2019-01-11,7.74,7.74,7.74,7.74,3501.0,1547164800.0,SIDEWAY
TNW,2019,1,15,1,3,2,Tuesday,2019-01-15,8.51,8.51,7.74,7.74,1622.0,1547510400.0,DOWNTREND
TNW,2019,1,16,1,3,3,Wednesday,2019-01-16,7.74,7.74,7.74,7.74,62414.0,1547596800.0,SIDEWAY
TNW,2019,1,17,1,3,4,Thursday,2019-01-17,7.74,7.74,7.74,7.74,10090.0,1547683200.0,SIDEWAY
TNW,2019,1,18,1,3,5,Friday,2019-01-18,7.74,7.74,7.74,7.74,300.0,1547769600.0,SIDEWAY
TNW,2019,1,21,1,4,1,Monday,2019-01-21,7.74,7.74,7.74,7.74,6000.0,1548028800.0,SIDEWAY
TNW,2019,1,22,1,4,2,Tuesday,2019-01-22,7.74,7.74,6.96,6.96,24039.0,1548115200.0,DOWNTREND
