symbol,first,last,change,change_percentage
BT6,36.61,54.4,0.49,49
SVI,2.53,3.69,0.46,46
LGC,4.75,6.76,0.42,42
LCG,5.65,7.74,0.37,37
HT1,5.88,7.79,0.32,32
HAG,38.1,50.01,0.31,31
KSH,13.3,17.2,0.29,29
PVI,8.77,11.1,0.27,27
PVD,19.59,24.85,0.27,27
VNE,4.42,5.32,0.2,20
SGT,14.65,17.41,0.19,19
TPH,4.21,4.96,0.18,18
DCS,6.8,8.0,0.18,18
BTS,6.78,7.85,0.16,16
VTL,5.1,5.8,0.14,14
GTA,3.13,3.58,0.14,14
DCL,6.95,7.93,0.14,14
TV4,1.91,2.16,0.13,13
SFC,9.97,11.3,0.13,13
IMP,12.38,14.04,0.13,13
OPC,2.03,2.28,0.12,12
VNM,3.98,4.4,0.11,11
BST,3.99,4.42,0.11,11
VTV,2.21,2.43,0.1,10
VTS,29.6,32.7,0.1,10
VNR,4.57,4.99,0.09,9
VHC,2.2,2.39,0.09,9
MCO,9.3,10.0,0.08,8
HUT,4.86,5.26,0.08,8
VSH,7.81,8.34,0.07,7
HPG,0.91,0.97,0.07,7
DPR,8.12,8.67,0.07,7
BMP,2.67,2.86,0.07,7
ANV,3.73,4.0,0.07,7
VCG,6.51,6.91,0.06,6
L62,10.33,10.93,0.06,6
VC3,1.55,1.63,0.05,5
VBH,14.22,14.9,0.05,5
MCP,4.91,5.15,0.05,5
LSS,5.53,5.79,0.05,5
HBC,0.87,0.91,0.05,5
COM,9.44,9.9,0.05,5
VC6,3.43,3.57,0.04,4
TMS,6.29,6.55,0.04,4
SAV,3.38,3.53,0.04,4
L18,2.15,2.23,0.04,4
DXV,5.58,5.82,0.04,4
CII,11.76,12.26,0.04,4
BCC,6.16,6.38,0.04,4
L43,12.59,12.99,0.03,3
KHP,1.84,1.89,0.03,3
CTN,11.06,11.35,0.03,3
BBS,2.88,2.97,0.03,3
ABT,3.88,3.99,0.03,3
SMC,4.37,4.44,0.02,2
PVT,7.61,7.8,0.02,2
HCC,0.91,0.93,0.02,2
HAI,6.6,6.76,0.02,2
FMC,1.66,1.69,0.02,2
DHG,11.54,11.74,0.02,2
VC2,7.72,7.77,0.01,1
TS4,3.11,3.15,0.01,1
PVS,9.07,9.16,0.01,1
PET,3.39,3.44,0.01,1
DTT,5.17,5.22,0.01,1
VDL,5.84,5.84,0.0,0
VC5,8.54,8.54,0.0,0
TDH,10.0,10.0,0.0,0
SJS,42.12,42.12,0.0,0
SD5,3.14,3.14,0.0,0
SBT,2.68,2.69,0.0,0
MPC,1.62,1.62,0.0,0
KHA,5.71,5.71,0.0,0
HNM,10.14,10.14,0.0,0
HEV,3.12,3.12,0.0,0
TST,11.77,11.68,-0.01,-1
THB,3.38,3.35,-0.01,-1
SJD,2.46,2.44,-0.01,-1
SDD,8.7,8.6,-0.01,-1
SD9,11.58,11.49,-0.01,-1
SCD,11.31,11.17,-0.01,-1
RCL,5.04,5.0,-0.01,-1
PSC,3.47,3.42,-0.01,-1
PPC,6.51,6.44,-0.01,-1
KDC,4.05,4.01,-0.01,-1
GMD,8.04,7.94,-0.01,-1
CJC,8.67,8.54,-0.01,-1
C92,5.68,5.63,-0.01,-1
BMC,17.86,17.6,-0.01,-1
VID,4.43,4.33,-0.02,-2
VCS,1.84,1.8,-0.02,-2
SFI,8.59,8.4,-0.02,-2
PJT,2.46,2.42,-0.02,-2
L10,4.08,3.98,-0.02,-2
HLY,27.22,26.63,-0.02,-2
DMC,14.32,14.04,-0.02,-2
DAC,27.0,26.5,-0.02,-2
BBC,10.39,10.18,-0.02,-2
VIC,4.64,4.5,-0.03,-3
V11,12.2,11.8,-0.03,-3
TPP,1.59,1.54,-0.03,-3
SJC,9.34,9.04,-0.03,-3
SD7,27.7,26.8,-0.03,-3
SD3,13.88,13.43,-0.03,-3
SCC,14.6,14.1,-0.03,-3
PVE,10.36,10.1,-0.03,-3
LUT,9.9,9.6,-0.03,-3
HTV,2.82,2.73,-0.03,-3
HLA,13.0,12.6,-0.03,-3
DHT,2.6,2.52,-0.03,-3
CDC,5.79,5.6,-0.03,-3
UIC,2.9,2.78,-0.04,-4
TTF,13.66,13.08,-0.04,-4
SSI,3.75,3.61,-0.04,-4
PGC,1.59,1.52,-0.04,-4
ICF,7.9,7.6,-0.04,-4
HMC,2.32,2.23,-0.04,-4
AGF,7.47,7.14,-0.04,-4
XMC,6.57,6.26,-0.05,-5
VTO,3.95,3.76,-0.05,-5
TXM,6.74,6.37,-0.05,-5
TPC,1.9,1.8,-0.05,-5
SDT,2.82,2.69,-0.05,-5
RIC,18.0,17.1,-0.05,-5
POT,5.43,5.14,-0.05,-5
PNC,6.54,6.2,-0.05,-5
HTP,5.42,5.17,-0.05,-5
HJS,2.54,2.41,-0.05,-5
GIL,1.88,1.79,-0.05,-5
FPT,4.9,4.67,-0.05,-5
DPM,9.49,9.04,-0.05,-5
CYC,10.0,9.5,-0.05,-5
CTB,2.15,2.05,-0.05,-5
CLC,2.5,2.38,-0.05,-5
VNS,5.38,5.04,-0.06,-6
VIP,3.53,3.31,-0.06,-6
TBX,18.97,17.85,-0.06,-6
STP,3.39,3.2,-0.06,-6
STC,3.09,2.92,-0.06,-6
SD4,6.83,6.45,-0.06,-6
PVC,6.21,5.83,-0.06,-6
NTP,3.32,3.13,-0.06,-6
NGC,6.12,5.78,-0.06,-6
IFS,8.13,7.64,-0.06,-6
DQC,3.96,3.72,-0.06,-6
DHA,3.83,3.6,-0.06,-6
BMI,5.42,5.12,-0.06,-6
VFR,10.54,9.78,-0.07,-7
VE1,7.2,6.7,-0.07,-7
ST8,1.47,1.36,-0.07,-7
SSM,5.24,4.85,-0.07,-7
SSC,7.33,6.8,-0.07,-7
SCJ,17.26,16.09,-0.07,-7
MEC,13.87,12.91,-0.07,-7
HAX,2.02,1.88,-0.07,-7
DRC,1.13,1.05,-0.07,-7
TNA,1.55,1.42,-0.08,-8
TC6,4.21,3.86,-0.08,-8
STL,17.8,16.3,-0.08,-8
SC5,7.57,6.95,-0.08,-8
S99,10.87,9.95,-0.08,-8
NTL,3.39,3.13,-0.08,-8
KKC,5.48,5.02,-0.08,-8
HHC,8.55,7.86,-0.08,-8
DTC,18.46,17.07,-0.08,-8
CMC,10.3,9.5,-0.08,-8
VTB,3.88,3.53,-0.09,-9
VFC,5.46,4.97,-0.09,-9
TSC,8.76,7.96,-0.09,-9
TLT,5.35,4.88,-0.09,-9
STB,13.8,12.51,-0.09,-9
SD6,10.17,9.21,-0.09,-9
PLC,2.07,1.89,-0.09,-9
PGS,2.1,1.91,-0.09,-9
HAS,8.49,7.7,-0.09,-9
CTC,10.59,9.6,-0.09,-9
ACL,2.92,2.67,-0.09,-9
ACB,4.91,4.48,-0.09,-9
VMC,5.36,4.85,-0.1,-10
TTP,11.63,10.52,-0.1,-10
TCM,2.93,2.63,-0.1,-10
SRA,4.82,4.33,-0.1,-10
SJE,3.54,3.17,-0.1,-10
SIC,4.42,3.97,-0.1,-10
NSC,9.39,8.46,-0.1,-10
LBM,2.66,2.39,-0.1,-10
DST,5.79,5.21,-0.1,-10
VNC,4.62,4.09,-0.11,-11
VHG,4.77,4.25,-0.11,-11
TYA,4.74,4.22,-0.11,-11
TNG,1.21,1.08,-0.11,-11
SAM,2.78,2.48,-0.11,-11
PAC,4.93,4.39,-0.11,-11
NST,4.09,3.66,-0.11,-11
ITA,27.55,24.45,-0.11,-11
DIC,10.99,9.77,-0.11,-11
DCT,9.1,8.1,-0.11,-11
CID,8.15,7.24,-0.11,-11
BLF,8.64,7.73,-0.11,-11
VSC,2.24,1.97,-0.12,-12
REE,4.13,3.64,-0.12,-12
PIT,11.5,10.17,-0.12,-12
HDC,1.98,1.75,-0.12,-12
VKP,7.5,6.5,-0.13,-13
SDA,16.26,14.14,-0.13,-13
QNC,21.51,18.64,-0.13,-13
LBE,2.27,1.98,-0.13,-13
HSI,13.5,11.7,-0.13,-13
GMC,1.73,1.51,-0.13,-13
EBS,2.69,2.33,-0.13,-13
DAE,3.32,2.9,-0.13,-13
CNT,11.8,10.3,-0.13,-13
BVS,11.93,10.42,-0.13,-13
VC7,2.84,2.43,-0.14,-14
SZL,10.53,9.04,-0.14,-14
SD2,10.79,9.24,-0.14,-14
S55,3.14,2.7,-0.14,-14
ONE,2.07,1.77,-0.14,-14
BTH,10.2,8.8,-0.14,-14
YBC,16.8,14.2,-0.15,-15
TRC,11.34,9.61,-0.15,-15
SVC,2.64,2.24,-0.15,-15
SGD,3.87,3.3,-0.15,-15
L61,7.4,6.32,-0.15,-15
HCT,7.09,6.0,-0.15,-15
TNC,3.64,3.05,-0.16,-16
TCR,7.99,6.7,-0.16,-16
SAP,9.03,7.58,-0.16,-16
PJC,1.55,1.3,-0.16,-16
NBC,2.17,1.83,-0.16,-16
LAF,11.5,9.7,-0.16,-16
KMR,5.54,4.63,-0.16,-16
VNA,17.8,14.8,-0.17,-17
TKU,3.0,2.48,-0.17,-17
S96,15.3,12.7,-0.17,-17
ILC,10.67,8.87,-0.17,-17
DBC,2.47,2.04,-0.17,-17
SDY,20.5,16.9,-0.18,-18
PTC,3.09,2.53,-0.18,-18
MHC,3.66,3.0,-0.18,-18
LTC,9.44,7.71,-0.18,-18
ASP,5.41,4.44,-0.18,-18
VSG,12.4,10.0,-0.19,-19
SDC,7.85,6.34,-0.19,-19
NAV,3.79,3.06,-0.19,-19
TRA,7.04,5.63,-0.2,-20
TDN,2.19,1.76,-0.2,-20
SJM,11.5,9.2,-0.2,-20
SDJ,15.5,12.4,-0.2,-20
SRB,5.7,4.5,-0.21,-21
RAL,7.93,6.27,-0.21,-21
PTS,4.82,3.83,-0.21,-21
CAP,0.52,0.41,-0.21,-21
DDM,14.2,11.1,-0.22,-22
BBT,5.1,4.0,-0.22,-22
B82,6.53,5.09,-0.22,-22
S12,13.69,10.58,-0.23,-23
HRC,16.21,12.28,-0.24,-24
THT,1.83,1.35,-0.26,-26
MKV,12.03,8.62,-0.28,-28
CCM,20.51,14.69,-0.28,-28
TJC,7.2,5.14,-0.29,-29
HAP,4.55,3.16,-0.31,-31
DC4,4.01,2.77,-0.31,-31
VE9,4.01,2.67,-0.33,-33
SD8,16.1,10.7,-0.34,-34
PVA,13.9,8.9,-0.36,-36
HSG,2.53,1.5,-0.41,-41
VGS,4.8,2.8,-0.42,-42
MIC,71.2,38.9,-0.45,-45
