symbol,first,last,change,change_percentage
CAR,15.4,20.3,0.32,32
TNC,44.55,58.2,0.31,31
SVG,5.8,7.6,0.31,31
CMS,8.8,11.5,0.31,31
SSN,5.2,6.6,0.27,27
MQN,23.21,29.27,0.26,26
LGM,13.0,16.2,0.25,25
BBM,7.6,9.5,0.25,25
RIC,12.1,15.0,0.24,24
TLP,9.69,11.8,0.22,22
MHC,5.45,6.65,0.22,22
DSC,18.0,22.0,0.22,22
BMN,15.8,19.3,0.22,22
PVL,5.3,6.4,0.21,21
PAP,11.6,14.0,0.21,21
NHV,19.7,23.8,0.21,21
HNG,5.24,6.36,0.21,21
CID,6.8,8.2,0.21,21
VTS,13.0,15.6,0.2,20
VIE,8.2,9.8,0.2,20
VDS,10.32,12.35,0.2,20
SVN,4.9,5.9,0.2,20
IPA,18.1,21.8,0.2,20
APS,13.1,15.7,0.2,20
UIC,44.0,52.5,0.19,19
DVC,10.38,12.38,0.19,19
TKC,3.64,4.29,0.18,18
TDC,10.62,12.55,0.18,18
GMC,17.85,21.15,0.18,18
CRE,12.61,14.87,0.18,18
CBS,40.1,47.18,0.18,18
BLN,8.29,9.76,0.18,18
VTZ,7.13,8.35,0.17,17
SDA,13.0,15.2,0.17,17
PTT,5.8,6.8,0.17,17
ICF,3.0,3.5,0.17,17
CKG,12.36,14.5,0.17,17
CIG,6.0,7.05,0.17,17
ABR,10.7,12.5,0.17,17
HEP,19.9,23.0,0.16,16
CTP,5.0,5.8,0.16,16
AAS,17.1,19.8,0.16,16
VLA,62.0,71.0,0.15,15
TLD,5.5,6.31,0.15,15
HAM,19.34,22.19,0.15,15
GSM,14.18,16.24,0.15,15
DCG,19.5,22.4,0.15,15
VIG,6.3,7.2,0.14,14
VC7,9.1,10.4,0.14,14
SPI,4.9,5.6,0.14,14
SLS,120.09,136.75,0.14,14
NWT,7.3,8.3,0.14,14
MCO,3.6,4.1,0.14,14
LUT,4.3,4.9,0.14,14
DAS,14.8,16.9,0.14,14
BVN,10.0,11.4,0.14,14
VSH,37.0,41.7,0.13,13
VPH,7.27,8.2,0.13,13
VOS,15.8,17.8,0.13,13
TR1,15.63,17.74,0.13,13
TIE,3.8,4.3,0.13,13
TED,30.08,34.04,0.13,13
SIG,11.3,12.8,0.13,13
PLP,7.21,8.17,0.13,13
NFC,16.5,18.7,0.13,13
HPW,18.3,20.7,0.13,13
HPH,13.5,15.3,0.13,13
HND,15.14,17.05,0.13,13
H11,6.8,7.7,0.13,13
DCR,6.0,6.8,0.13,13
CMT,18.0,20.3,0.13,13
BTV,11.5,13.0,0.13,13
ART,4.5,5.1,0.13,13
VWS,14.05,15.71,0.12,12
VE8,7.3,8.2,0.12,12
TVC,7.6,8.5,0.12,12
TTG,4.3,4.8,0.12,12
TNW,9.28,10.39,0.12,12
TDP,23.04,25.72,0.12,12
SBS,8.5,9.5,0.12,12
SAM,10.14,11.35,0.12,12
LIG,5.7,6.4,0.12,12
LHG,30.35,34.0,0.12,12
LEC,8.69,9.75,0.12,12
ICC,29.25,32.74,0.12,12
HII,6.92,7.75,0.12,12
HDA,7.72,8.64,0.12,12
CTC,4.1,4.6,0.12,12
CAG,11.0,12.3,0.12,12
BTT,44.34,49.57,0.12,12
BHP,8.24,9.22,0.12,12
APG,6.33,7.1,0.12,12
VHG,3.6,4.0,0.11,11
TNS,4.4,4.9,0.11,11
SJF,5.76,6.4,0.11,11
PSI,7.1,7.9,0.11,11
PDV,8.48,9.43,0.11,11
PBT,9.3,10.3,0.11,11
L14,86.79,96.61,0.11,11
HUG,27.08,30.0,0.11,11
HQC,4.1,4.57,0.11,11
HHV,11.5,12.78,0.11,11
FTM,2.7,3.0,0.11,11
FDC,23.9,26.5,0.11,11
DOC,11.66,12.95,0.11,11
CTF,24.14,26.9,0.11,11
CMN,39.05,43.49,0.11,11
CGV,3.6,4.0,0.11,11
CDR,6.1,6.8,0.11,11
BPC,10.2,11.3,0.11,11
BMJ,13.9,15.4,0.11,11
TTC,12.7,14.0,0.1,10
TTB,3.72,4.1,0.1,10
TPH,11.64,12.79,0.1,10
TNT,6.75,7.43,0.1,10
TMX,8.49,9.34,0.1,10
SHB,11.61,12.74,0.1,10
SGH,25.2,27.7,0.1,10
SCI,10.5,11.5,0.1,10
PWA,6.1,6.7,0.1,10
MTA,8.2,9.0,0.1,10
MCG,3.69,4.07,0.1,10
LSS,8.88,9.77,0.1,10
LBE,19.09,20.95,0.1,10
KHG,7.3,8.01,0.1,10
IVS,7.2,7.9,0.1,10
HU1,8.52,9.4,0.1,10
HTL,16.79,18.54,0.1,10
HDC,38.1,41.8,0.1,10
HAX,17.21,18.99,0.1,10
GVR,20.41,22.55,0.1,10
FTS,26.85,29.61,0.1,10
EIN,5.9,6.5,0.1,10
DTA,8.1,8.87,0.1,10
DL1,5.1,5.6,0.1,10
DC4,8.27,9.11,0.1,10
CNT,11.7,12.9,0.1,10
CAP,76.9,84.3,0.1,10
BQB,4.2,4.6,0.1,10
BKC,5.1,5.6,0.1,10
AGR,9.74,10.68,0.1,10
ADP,20.79,22.77,0.1,10
ACL,18.9,20.7,0.1,10
ACC,13.99,15.41,0.1,10
AAV,8.5,9.37,0.1,10
VSM,23.82,25.91,0.09,9
VPG,25.69,28.04,0.09,9
VGS,14.87,16.18,0.09,9
VFR,6.5,7.1,0.09,9
VET,67.95,74.17,0.09,9
TVD,14.5,15.8,0.09,9
TMT,17.0,18.6,0.09,9
TLG,45.49,49.47,0.09,9
TCR,4.28,4.65,0.09,9
TCI,8.5,9.3,0.09,9
SZC,44.19,48.31,0.09,9
SIC,19.8,21.5,0.09,9
SHS,11.2,12.24,0.09,9
SGD,20.0,21.9,0.09,9
SDT,4.3,4.7,0.09,9
S99,8.7,9.5,0.09,9
PXL,8.1,8.8,0.09,9
PVD,14.14,15.36,0.09,9
NHA,20.0,21.9,0.09,9
MSR,17.9,19.5,0.09,9
LCG,9.46,10.27,0.09,9
IMP,59.5,64.8,0.09,9
HLC,14.17,15.5,0.09,9
HD2,10.77,11.75,0.09,9
DPM,38.73,42.12,0.09,9
DIH,28.23,30.73,0.09,9
DDV,15.52,16.84,0.09,9
CTS,12.52,13.68,0.09,9
CDO,3.2,3.5,0.09,9
C4G,10.1,11.0,0.09,9
BCG,12.84,13.95,0.09,9
VTD,13.46,14.57,0.08,8
VPA,3.7,4.0,0.08,8
VIX,9.02,9.78,0.08,8
TXM,4.9,5.3,0.08,8
TMB,18.8,20.3,0.08,8
TIP,22.43,24.24,0.08,8
TIG,10.82,11.64,0.08,8
TID,30.93,33.28,0.08,8
TC6,9.0,9.7,0.08,8
SRT,5.0,5.4,0.08,8
REE,70.95,76.76,0.08,8
PLC,21.91,23.61,0.08,8
PET,27.59,29.73,0.08,8
PC1,28.78,31.22,0.08,8
PAS,8.4,9.1,0.08,8
PAN,20.6,22.15,0.08,8
NAF,11.1,11.95,0.08,8
MST,7.5,8.1,0.08,8
MLS,21.3,23.1,0.08,8
MBS,13.73,14.88,0.08,8
MA1,26.91,29.03,0.08,8
LPB,11.3,12.17,0.08,8
LMH,11.8,12.7,0.08,8
ITC,8.64,9.36,0.08,8
HUB,18.46,19.96,0.08,8
HD6,14.51,15.65,0.08,8
HAG,10.25,11.05,0.08,8
HAC,7.8,8.4,0.08,8
EVF,8.95,9.7,0.08,8
DQC,20.88,22.59,0.08,8
DLG,3.77,4.06,0.08,8
DCM,27.65,29.8,0.08,8
DC2,7.6,8.2,0.08,8
CVT,38.3,41.4,0.08,8
BVL,36.0,39.0,0.08,8
BMS,8.97,9.7,0.08,8
BFC,21.54,23.18,0.08,8
ASM,11.94,12.92,0.08,8
AGM,27.3,29.4,0.08,8
YBM,7.13,7.66,0.07,7
VHC,73.15,78.41,0.07,7
VGL,20.0,21.5,0.07,7
VFS,15.0,16.1,0.07,7
VC2,19.6,21.0,0.07,7
VAF,14.05,15.0,0.07,7
UDJ,11.66,12.48,0.07,7
TTT,40.18,43.05,0.07,7
TSC,6.58,7.01,0.07,7
THT,12.0,12.8,0.07,7
SD4,4.3,4.6,0.07,7
SD3,4.4,4.7,0.07,7
SCJ,4.0,4.3,0.07,7
SBL,8.9,9.5,0.07,7
QCG,7.33,7.82,0.07,7
PVC,15.13,16.21,0.07,7
PSH,10.6,11.3,0.07,7
PHC,6.78,7.23,0.07,7
PCT,4.75,5.08,0.07,7
NT2,21.66,23.27,0.07,7
NSH,5.7,6.1,0.07,7
NDT,15.27,16.29,0.07,7
NDN,10.7,11.5,0.07,7
NCS,21.5,23.0,0.07,7
MVC,8.0,8.6,0.07,7
MH3,46.89,50.17,0.07,7
MDC,10.59,11.35,0.07,7
LPT,8.3,8.9,0.07,7
LAS,11.57,12.34,0.07,7
KBC,33.2,35.55,0.07,7
ITQ,4.3,4.6,0.07,7
IJC,15.52,16.68,0.07,7
IDJ,13.1,14.0,0.07,7
IDI,16.54,17.75,0.07,7
HU4,8.93,9.57,0.07,7
HIG,7.4,7.9,0.07,7
HCM,22.17,23.68,0.07,7
HAS,10.69,11.43,0.07,7
HAR,4.89,5.25,0.07,7
HAP,6.65,7.12,0.07,7
G36,8.6,9.2,0.07,7
DRH,8.45,9.08,0.07,7
DP3,84.88,90.42,0.07,7
DBT,11.18,11.96,0.07,7
CTI,13.05,14.0,0.07,7
