,id,fund_id,created,modified,stock,sector_vi,sector_en,bourse_vi,bourse_en,per_nav,data_index_id,shares,market_value,foreign_ownership
52,7142,8,2022-12-31 00:00:00,2023-01-18 07:38:50,NLG,,,,,0.80,5886,4695388,146.00,92.20
53,7143,8,2022-12-31 00:00:00,2023-01-18 07:38:50,DHC,,,,,0.20,5886,958815,31.00,69.50
54,6920,8,2022-11-30 00:00:00,2022-12-19 04:42:53,PNJ,,,,,16.20,5645,23939228,2717.00,100.00
55,6921,8,2022-11-30 00:00:00,2022-12-19 04:42:53,FPT,,,,,15.30,5645,34359134,2563.00,100.00
56,6922,8,2022-11-30 00:00:00,2022-12-19 04:42:53,MWG,,,,,11.90,5645,45031740,1986.00,100.00
57,6923,8,2022-11-30 00:00:00,2022-12-19 04:42:53,TCB,,,,,8.70,5645,56230700,1456.00,100.00
58,6924,8,2022-11-30 00:00:00,2022-12-19 04:42:53,REE,,,,,8.50,5645,19209784,1422.00,100.00
59,6925,8,2022-11-30 00:00:00,2022-12-19 04:42:53,ACB,,,,,7.00,5645,53081216,1173.00,100.00
60,6926,8,2022-11-30 00:00:00,2022-12-19 04:42:53,MBB,,,,,6.50,5645,62679020,1091.00,100.00
61,6927,8,2022-11-30 00:00:00,2022-12-19 04:42:53,VPB,,,,,6.00,5645,59992216,1008.00,100.00
62,6928,8,2022-11-30 00:00:00,2022-12-19 04:42:53,GMD,,,,,3.80,5645,13415250,636.00,99.40
63,6929,8,2022-11-30 00:00:00,2022-12-19 04:42:53,MSB,,,,,3.50,5645,45368887,590.00,100.00
64,6930,8,2022-11-30 00:00:00,2022-12-19 04:42:53,TPB,,,,,2.90,5645,22142925,487.00,100.00
65,6931,8,2022-11-30 00:00:00,2022-12-19 04:42:53,VIB,,,,,2.60,5645,21785804,441.00,100.00
66,6932,8,2022-11-30 00:00:00,2022-12-19 04:42:53,KDH,,,,,1.80,5645,10785202,296.00,72.60
67,6933,8,2022-11-30 00:00:00,2022-12-19 04:42:53,CTG,,,,,1.50,5645,9059315,247.00,91.30
68,6934,8,2022-11-30 00:00:00,2022-12-19 04:42:53,OCB,,,,,1.10,5645,12079700,185.00,97.50
69,6935,8,2022-11-30 00:00:00,2022-12-19 04:42:53,NLG,,,,,0.70,5645,4360588,124.00,87.50
70,6936,8,2022-11-30 00:00:00,2022-12-19 04:42:53,EIB,,,,,0.70,5645,5488500,121.00,78.90
71,6937,8,2022-11-30 00:00:00,2022-12-19 04:42:53,DHC,,,,,0.20,5645,779100,30.00,68.00
72,6851,8,2022-10-31 00:00:00,2022-11-22 04:47:41,FPT,,,,,15.90,5504,30920934,2338.00,100.00
73,6852,8,2022-10-31 00:00:00,2022-11-22 04:47:41,PNJ,,,,,15.50,5504,22173628,2291.00,100.00
74,6853,8,2022-10-31 00:00:00,2022-11-22 04:47:41,MWG,,,,,14.50,5504,41361840,2134.00,100.00
75,6854,8,2022-10-31 00:00:00,2022-11-22 04:47:41,REE,,,,,10.50,5504,19634984,1551.00,100.00
76,6855,8,2022-10-31 00:00:00,2022-11-22 04:47:41,ACB,,,,,8.30,5504,54678616,1225.00,100.00
77,6856,8,2022-10-31 00:00:00,2022-11-22 04:47:41,VPB,,,,,7.40,5504,66377816,1085.00,100.00
78,6857,8,2022-10-31 00:00:00,2022-11-22 04:47:41,TCB,,,,,7.20,5504,43138300,1061.00,100.00
79,6858,8,2022-10-31 00:00:00,2022-11-22 04:47:41,MBB,,,,,5.80,5504,48211620,853.00,100.00
80,6859,8,2022-10-31 00:00:00,2022-11-22 04:47:41,MSB,,,,,2.70,5504,31961087,396.00,100.00
81,6860,8,2022-10-31 00:00:00,2022-11-22 04:47:41,GMD,,,,,2.50,5504,7987250,367.00,97.50
82,6861,8,2022-10-31 00:00:00,2022-11-22 04:47:41,VIB,,,,,2.20,5504,16817104,330.00,100.00
83,6862,8,2022-10-31 00:00:00,2022-11-22 04:47:41,TPB,,,,,2.20,5504,15540525,322.00,100.00
84,6863,8,2022-10-31 00:00:00,2022-11-22 04:47:41,KDH,,,,,1.50,5504,9433702,214.00,56.80
85,6864,8,2022-10-31 00:00:00,2022-11-22 04:47:41,EIB,,,,,1.10,5504,4329800,160.00,98.60
86,6865,8,2022-10-31 00:00:00,2022-11-22 04:47:41,CTG,,,,,0.70,5504,3979015,98.00,89.50
87,6866,8,2022-10-31 00:00:00,2022-11-22 04:47:41,OCB,,,,,0.60,5504,7200400,95.00,97.90
88,6867,8,2022-10-31 00:00:00,2022-11-22 04:47:41,NLG,,,,,0.60,5504,3799788,87.00,79.70
89,6868,8,2022-10-31 00:00:00,2022-11-22 04:47:41,DHC,,,,,0.20,5504,684600,34.00,64.30
90,6869,8,2022-10-31 00:00:00,2022-11-22 04:47:41,TCM,,,,,0.20,5504,511450,22.00,94.20
91,6604,8,2022-09-30 00:00:00,2022-10-17 08:11:10,MWG,,,,,16.40,5346,39133640,2505.00,100.00
92,6605,8,2022-09-30 00:00:00,2022-10-17 08:11:10,FPT,,,,,15.50,5346,29393934,2366.00,100.00
93,6606,8,2022-09-30 00:00:00,2022-10-17 08:11:10,PNJ,,,,,14.70,5346,20954028,2242.00,100.00
94,6607,8,2022-09-30 00:00:00,2022-10-17 08:11:10,REE,,,,,9.50,5346,18852984,1452.00,100.00
95,6608,8,2022-09-30 00:00:00,2022-10-17 08:11:10,TCB,,,,,8.50,5346,40176000,1306.00,100.00
96,6609,8,2022-09-30 00:00:00,2022-10-17 08:11:10,ACB,,,,,7.50,5346,51807616,1150.00,100.00
97,6610,8,2022-09-30 00:00:00,2022-10-17 08:11:10,VPB,,,,,7.40,5346,63103816,1136.00,100.00
98,6611,8,2022-09-30 00:00:00,2022-10-17 08:11:10,MBB,,,,,5.90,5346,45084520,902.00,100.00
99,6612,8,2022-09-30 00:00:00,2022-10-17 08:11:10,MSB,,,,,2.50,5346,23184006,384.00,100.00
100,6613,8,2022-09-30 00:00:00,2022-10-17 08:11:10,GMD,,,,,2.40,5346,7543250,362.00,96.60
101,6614,8,2022-09-30 00:00:00,2022-10-17 08:11:10,TPB,,,,,2.30,5346,14302325,358.00,100.00
102,6615,8,2022-09-30 00:00:00,2022-10-17 08:11:10,VIB,,,,,2.20,5346,15305304,337.00,100.00
103,6616,8,2022-09-30 00:00:00,2022-10-17 08:11:10,KDH,,,,,1.60,5346,8730702,245.00,59.10
104,6617,8,2022-09-30 00:00:00,2022-10-17 08:11:10,EIB,,,,,0.90,5346,4070800,139.00,98.60
105,6618,8,2022-09-30 00:00:00,2022-10-17 08:11:10,NLG,,,,,0.80,5346,3799788,115.00,78.00
106,6619,8,2022-09-30 00:00:00,2022-10-17 08:11:10,OCB,,,,,0.70,5346,6793400,104.00,98.10
107,6620,8,2022-09-30 00:00:00,2022-10-17 08:11:10,CTG,,,,,0.50,5346,3277415,76.00,89.20
108,6621,8,2022-09-30 00:00:00,2022-10-17 08:11:10,DHC,,,,,0.20,5346,647600,37.00,63.90
109,6622,8,2022-09-30 00:00:00,2022-10-17 08:11:10,TCM,,,,,0.10,5346,474450,20.00,94.30
110,6504,8,2022-08-31 00:00:00,2022-09-19 06:20:21,MWG,,,,,16.90,5218,40310140,2983.00,100.00
111,6505,8,2022-08-31 00:00:00,2022-09-19 06:20:21,FPT,,,,,14.70,5218,30106934,2607.00,100.00
112,6506,8,2022-08-31 00:00:00,2022-09-19 06:20:21,PNJ,,,,,13.90,5218,21388128,2455.00,100.00
113,6507,8,2022-08-31 00:00:00,2022-09-19 06:20:21,REE,,,,,9.40,5218,19302484,1662.00,100.00
114,6508,8,2022-08-31 00:00:00,2022-09-19 06:20:21,TCB,,,,,9.10,5218,41168000,1603.00,100.00
115,6509,8,2022-08-31 00:00:00,2022-09-19 06:20:21,VPB,,,,,7.70,5218,43123211,1371.00,100.00
116,6510,8,2022-08-31 00:00:00,2022-09-19 06:20:21,ACB,,,,,7.40,5218,53094116,1309.00,100.00
117,6511,8,2022-08-31 00:00:00,2022-09-19 06:20:21,MBB,,,,,6.20,5218,46200520,1097.00,100.00
118,6512,8,2022-08-31 00:00:00,2022-09-19 06:20:21,MSB,,,,,2.60,5218,23773006,452.00,100.00
119,6513,8,2022-08-31 00:00:00,2022-09-19 06:20:21,TPB,,,,,2.30,5218,14658825,410.00,100.00
120,6514,8,2022-08-31 00:00:00,2022-09-19 06:20:21,GMD,,,,,2.20,5218,7729250,393.00,95.60
121,6515,8,2022-08-31 00:00:00,2022-09-19 06:20:21,VIB,,,,,2.20,5218,15692804,392.00,100.00
122,6516,8,2022-08-31 00:00:00,2022-09-19 06:20:21,KDH,,,,,1.90,5218,9125202,338.00,63.80
123,6517,8,2022-08-31 00:00:00,2022-09-19 06:20:21,NLG,,,,,0.90,5218,3799788,159.00,81.80
124,6518,8,2022-08-31 00:00:00,2022-09-19 06:20:21,EIB,,,,,0.70,5218,4179300,127.00,98.80
125,6519,8,2022-08-31 00:00:00,2022-09-19 06:20:21,OCB,,,,,0.70,5218,6963900,123.00,99.00
126,6520,8,2022-08-31 00:00:00,2022-09-19 06:20:21,CTG,,,,,0.50,5218,3354915,95.00,89.50
127,6521,8,2022-08-31 00:00:00,2022-09-19 06:20:21,DHC,,,,,0.20,5218,674200,41.00,64.10
128,6522,8,2022-08-31 00:00:00,2022-09-19 06:20:21,TCM,,,,,0.10,5218,489950,22.00,94.20
129,6523,8,2022-08-31 00:00:00,2022-09-19 06:20:21,CTD,,,,,0.00,5218,60,0.00,100.00
130,6394,8,2022-07-31 00:00:00,2022-08-09 08:40:29,FPT,,,,,15.20,5093,31634434,2641.00,100.00
131,6395,8,2022-07-31 00:00:00,2022-08-09 08:40:30,MWG,,,,,14.90,5093,42621640,2600.00,100.00
132,6396,8,2022-07-31 00:00:00,2022-08-09 08:40:30,PNJ,,,,,14.80,5093,22517228,2567.00,100.00
133,6397,8,2022-07-31 00:00:00,2022-08-09 08:40:30,REE,,,,,8.80,5093,20365584,1531.00,100.00
134,6398,8,2022-07-31 00:00:00,2022-08-09 08:40:30,TCB,,,,,8.50,5093,39222200,1487.00,100.00
135,6399,8,2022-07-31 00:00:00,2022-08-09 08:40:30,ACB,,,,,7.60,5093,53448216,1315.00,100.00
136,6400,8,2022-07-31 00:00:00,2022-08-09 08:40:30,VPB,,,,,6.90,5093,42100211,1208.00,100.00
137,6401,8,2022-07-31 00:00:00,2022-08-09 08:40:30,MBB,,,,,6.00,5093,40491934,1039.00,100.00
138,6402,8,2022-07-31 00:00:00,2022-08-09 08:40:30,MSB,,,,,2.50,5093,23196306,431.00,100.00
139,6403,8,2022-07-31 00:00:00,2022-08-09 08:40:30,TPB,,,,,2.40,5093,15422425,410.00,100.00
140,6404,8,2022-07-31 00:00:00,2022-08-09 08:40:30,GMD,,,,,2.30,5093,8127750,406.00,94.00
141,6405,8,2022-07-31 00:00:00,2022-08-09 08:40:30,VIB,,,,,2.20,5093,14229604,379.00,100.00
142,6406,8,2022-07-31 00:00:00,2022-08-09 08:40:30,KDH,,,,,2.10,5093,9755902,366.00,63.60
143,6407,8,2022-07-31 00:00:00,2022-08-09 08:40:30,NLG,,,,,0.90,5093,3799788,149.00,78.80
144,6408,8,2022-07-31 00:00:00,2022-08-09 08:40:30,EIB,,,,,0.80,5093,4411700,132.00,99.30
145,6409,8,2022-07-31 00:00:00,2022-08-09 08:40:30,OCB,,,,,0.70,5093,6769000,123.00,98.90
146,6410,8,2022-07-31 00:00:00,2022-08-09 08:40:30,CTG,,,,,0.60,5093,3521315,96.00,88.70
147,6411,8,2022-07-31 00:00:00,2022-08-09 08:40:30,DHC,,,,,0.30,5093,707400,45.00,66.10
148,6412,8,2022-07-31 00:00:00,2022-08-09 08:40:30,TCM,,,,,0.10,5093,523150,23.00,94.20
149,6413,8,2022-07-31 00:00:00,2022-08-09 08:40:30,CTD,,,,,0.00,5093,60,0.00,98.90
150,6344,8,2022-06-30 00:00:00,2022-07-22 09:12:19,MWG,,,,,17.10,5046,45000840,3218.00,99.80
151,6345,8,2022-06-30 00:00:00,2022-07-22 09:12:19,PNJ,,,,,16.00,5046,23427428,3010.00,100.00
152,6346,8,2022-06-30 00:00:00,2022-07-22 09:12:19,FPT,,,,,15.50,5046,33743834,2909.00,100.00
153,6347,8,2022-06-30 00:00:00,2022-07-22 09:12:19,REE,,,,,10.20,5046,22224684,1916.00,100.00
154,6348,8,2022-06-30 00:00:00,2022-07-22 09:12:19,TCB,,,,,7.60,5046,40417000,1437.00,100.00
155,6349,8,2022-06-30 00:00:00,2022-07-22 09:12:19,VPB,,,,,6.70,5046,43377411,1258.00,100.00
156,6350,8,2022-06-30 00:00:00,2022-07-22 09:12:19,ACB,,,,,6.40,5046,49844616,1196.00,100.00
157,6351,8,2022-06-30 00:00:00,2022-07-22 09:12:19,MBB,,,,,5.00,5046,38624934,935.00,100.00
158,6352,8,2022-06-30 00:00:00,2022-07-22 09:12:19,GMD,,,,,2.50,5046,8945550,465.00,93.10
159,6353,8,2022-06-30 00:00:00,2022-07-22 09:12:19,TPB,,,,,2.40,5046,16396225,445.00,100.00
160,6354,8,2022-06-30 00:00:00,2022-07-22 09:12:19,MSB,,,,,2.20,5046,23917306,407.00,100.00
161,6355,8,2022-06-30 00:00:00,2022-07-22 09:12:19,KDH,,,,,1.90,5046,9208602,358.00,64.40
162,6356,8,2022-06-30 00:00:00,2022-07-22 09:12:19,VIB,,,,,1.80,5046,15547704,334.00,100.00
163,6357,8,2022-06-30 00:00:00,2022-07-22 09:12:19,CTG,,,,,0.90,5046,6238715,163.00,88.30
164,6358,8,2022-06-30 00:00:00,2022-07-22 09:12:19,EIB,,,,,0.80,5046,4555900,146.00,99.50
165,6359,8,2022-06-30 00:00:00,2022-07-22 09:12:19,NLG,,,,,0.70,5046,3799788,136.00,77.60
166,6360,8,2022-06-30 00:00:00,2022-07-22 09:12:19,OCB,,,,,0.60,5046,6975000,117.00,98.80
167,6361,8,2022-06-30 00:00:00,2022-07-22 09:12:19,CTD,,,,,0.30,5046,972860,52.00,100.00
168,6362,8,2022-06-30 00:00:00,2022-07-22 09:12:19,DHC,,,,,0.30,5046,773000,50.00,66.20
169,6363,8,2022-06-30 00:00:00,2022-07-22 09:12:19,TCM,,,,,0.10,5046,543750,25.00,94.60
170,6224,8,2022-05-31 00:00:00,2022-06-09 07:05:17,MWG,,,,,16.60,4891,21341520,3092.00,100.00
171,6225,8,2022-05-31 00:00:00,2022-06-09 07:05:17,FPT,,,,,15.80,4891,26706812,2935.00,100.00
172,6226,8,2022-05-31 00:00:00,2022-06-09 07:05:17,PNJ,,,,,14.20,4891,22921328,2634.00,100.00
173,6227,8,2022-05-31 00:00:00,2022-06-09 07:05:17,REE,,,,,10.30,4891,21114284,1911.00,100.00
174,6228,8,2022-05-31 00:00:00,2022-06-09 07:05:17,TCB,,,,,7.60,4891,38191800,1419.00,100.00
175,6229,8,2022-05-31 00:00:00,2022-06-09 07:05:17,VPB,,,,,6.80,4891,41002211,1271.00,100.00
176,6230,8,2022-05-31 00:00:00,2022-06-09 07:05:17,ACB,,,,,6.60,4891,38603393,1218.00,100.00
177,6231,8,2022-05-31 00:00:00,2022-06-09 07:05:17,MBB,,,,,5.40,4891,36486434,1012.00,100.00
178,6232,8,2022-05-31 00:00:00,2022-06-09 07:05:17,TPB,,,,,2.70,4891,15628025,506.00,99.80
179,6233,8,2022-05-31 00:00:00,2022-06-09 07:05:17,GMD,,,,,2.60,4891,8537350,476.00,91.90
180,6234,8,2022-05-31 00:00:00,2022-06-09 07:05:17,MSB,,,,,2.50,4891,22622806,464.00,100.00
181,6235,8,2022-05-31 00:00:00,2022-06-09 07:05:17,KDH,,,,,2.00,4891,8660202,364.00,64.70
182,6236,8,2022-05-31 00:00:00,2022-06-09 07:05:17,VIB,,,,,1.80,4891,12650104,339.00,100.00
183,6237,8,2022-05-31 00:00:00,2022-06-09 07:05:17,NLG,,,,,1.00,4891,3799788,181.00,73.40
184,6238,8,2022-05-31 00:00:00,2022-06-09 07:05:17,CTG,,,,,0.90,4891,5864115,164.00,86.90
185,6239,8,2022-05-31 00:00:00,2022-06-09 07:05:17,EIB,,,,,0.80,4891,4371900,145.00,100.00
186,6240,8,2022-05-31 00:00:00,2022-06-09 07:05:17,OCB,,,,,0.70,4891,6661000,133.00,98.70
187,6241,8,2022-05-31 00:00:00,2022-06-09 07:05:17,CTD,,,,,0.30,4891,979160,53.00,91.40
188,6242,8,2022-05-31 00:00:00,2022-06-09 07:05:17,DHC,,,,,0.30,4891,746600,53.00,65.40
189,6243,8,2022-05-31 00:00:00,2022-06-09 07:05:17,TCM,,,,,0.10,4891,442600,27.00,94.50
190,6154,8,2022-04-30 00:00:00,2022-05-13 09:14:59,MWG,,,,,17.20,4796,17943920,2677.00,100.00
191,6155,8,2022-04-30 00:00:00,2022-05-13 09:14:59,FPT,,,,,15.30,4796,22713212,2385.00,100.00
192,6156,8,2022-04-30 00:00:00,2022-05-13 09:14:59,PNJ,,,,,13.10,4796,18866128,2038.00,100.00
193,6157,8,2022-04-30 00:00:00,2022-05-13 09:14:59,REE,,,,,8.10,4796,15329430,1263.00,100.00
194,6158,8,2022-04-30 00:00:00,2022-05-13 09:14:59,VPB,,,,,8.00,4796,34207011,1255.00,100.00
195,6159,8,2022-04-30 00:00:00,2022-05-13 09:14:59,TCB,,,,,7.30,4796,25935000,1141.00,100.00
196,6160,8,2022-04-30 00:00:00,2022-05-13 09:14:59,ACB,,,,,6.70,4796,32161793,1052.00,100.00
197,6161,8,2022-04-30 00:00:00,2022-05-13 09:14:59,MBB,,,,,5.80,4796,30458434,908.00,100.00
198,6162,8,2022-04-30 00:00:00,2022-05-13 09:14:59,TPB,,,,,2.80,4796,13038225,438.00,99.60
199,6163,8,2022-04-30 00:00:00,2022-05-13 09:14:59,MSB,,,,,2.70,4796,18120106,415.00,100.00
200,6164,8,2022-04-30 00:00:00,2022-05-13 09:14:59,GMD,,,,,2.50,4796,7073550,385.00,89.90
201,6165,8,2022-04-30 00:00:00,2022-05-13 09:14:59,VIB,,,,,2.00,4796,7131633,307.00,100.00
202,6166,8,2022-04-30 00:00:00,2022-05-13 09:14:59,KDH,,,,,1.80,4796,5858602,281.00,65.60
203,6167,8,2022-04-30 00:00:00,2022-05-13 09:14:59,NLG,,,,,1.20,4796,3926788,185.00,66.80
204,6168,8,2022-04-30 00:00:00,2022-05-13 09:14:59,CTG,,,,,0.90,4796,4850715,135.00,85.80
205,6169,8,2022-04-30 00:00:00,2022-05-13 09:14:59,EIB,,,,,0.70,4796,3603700,108.00,100.00
206,6170,8,2022-04-30 00:00:00,2022-05-13 09:14:59,CTD,,,,,0.40,4796,1007060,56.00,93.90
207,6171,8,2022-04-30 00:00:00,2022-05-13 09:14:59,DHC,,,,,0.20,4796,420000,34.00,65.50
208,6172,8,2022-04-30 00:00:00,2022-05-13 09:14:59,TCM,,,,,0.20,4796,330000,23.00,94.50
209,6173,8,2022-04-30 00:00:00,2022-05-13 09:14:59,OCB,,,,,0.10,4796,590000,14.00,98.50
210,6067,8,2022-03-31 00:00:00,2022-04-13 10:30:14,MWG,,,,,16.10,4711,17120985,2496.00,100.00
211,6068,8,2022-03-31 00:00:00,2022-04-13 10:30:14,FPT,,,,,16.00,4711,23218212,2484.00,100.00
212,6069,8,2022-03-31 00:00:00,2022-04-13 10:30:14,PNJ,,,,,12.80,4711,17958128,1984.00,100.00
213,6070,8,2022-03-31 00:00:00,2022-04-13 10:30:14,TCB,,,,,7.70,4711,24200000,1199.00,100.00
214,6071,8,2022-03-31 00:00:00,2022-04-13 10:30:14,REE,,,,,7.50,4711,14184232,1159.00,99.90
215,6072,8,2022-03-31 00:00:00,2022-04-13 10:30:14,VPB,,,,,7.50,4711,31139011,1158.00,100.00
216,6073,8,2022-03-31 00:00:00,2022-04-13 10:30:14,ACB,,,,,6.40,4711,29882793,988.00,100.00
217,6074,8,2022-03-31 00:00:00,2022-04-13 10:30:14,MBB,,,,,5.90,4711,27806528,916.00,100.00
218,6075,8,2022-03-31 00:00:00,2022-04-13 10:30:14,TPB,,,,,3.20,4711,12518225,503.00,99.10
219,6076,8,2022-03-31 00:00:00,2022-04-13 10:30:14,MSB,,,,,2.80,4711,17097132,434.00,100.00
220,6077,8,2022-03-31 00:00:00,2022-04-13 10:30:14,CTD,,,,,2.70,4711,4284060,414.00,92.70
221,6078,8,2022-03-31 00:00:00,2022-04-13 10:30:14,GMD,,,,,2.60,4711,6969550,407.00,87.80
222,6079,8,2022-03-31 00:00:00,2022-04-13 10:30:14,VIB,,,,,2.10,4711,6821633,321.00,100.00
223,6080,8,2022-03-31 00:00:00,2022-04-13 10:30:14,NLG,,,,,2.00,4711,5566788,314.00,64.50
224,6081,8,2022-03-31 00:00:00,2022-04-13 10:30:14,KDH,,,,,1.90,4711,5528602,292.00,65.80
225,6082,8,2022-03-31 00:00:00,2022-04-13 10:30:14,CTG,,,,,1.10,4711,5150715,167.00,85.70
226,6083,8,2022-03-31 00:00:00,2022-04-13 10:30:14,EIB,,,,,0.80,4711,3456700,128.00,100.00
227,6020,8,2022-02-28 00:00:00,2022-03-15 04:56:20,MWG,,,,,15.70,4611,16675526,2268.00,100.00
228,6021,8,2022-02-28 00:00:00,2022-03-15 04:56:20,FPT,,,,,14.60,4611,22550712,2104.00,100.00
