symbol,first,last,change,change_percentage
ORS,0.93,3.0,2.23,223
POV,1.46,4.16,1.85,185
PTC,1.2,3.24,1.7,170
DGT,1.9,5.13,1.7,170
VIG,1.8,4.2,1.33,133
PMT,3.38,7.86,1.33,133
APS,1.96,4.56,1.33,133
VCC,1.56,3.56,1.28,128
SD8,2.2,5.0,1.27,127
THT,1.17,2.62,1.24,124
TDN,1.35,2.99,1.21,121
HDM,2.56,5.59,1.18,118
DIH,3.56,7.54,1.12,112
TC6,1.74,3.64,1.09,109
SDN,2.64,5.52,1.09,109
BVN,2.92,6.09,1.09,109
VSI,1.47,3.0,1.04,104
PXA,2.38,4.86,1.04,104
SAF,2.74,5.57,1.03,103
SBS,3.0,6.0,1.0,100
AGR,4.05,8.01,0.98,98
SGC,7.25,13.8,0.9,90
MPC,2.23,4.24,0.9,90
KTT,2.1,4.0,0.9,90
FBA,1.8,3.4,0.89,89
BST,2.14,4.04,0.89,89
BDB,1.43,2.7,0.89,89
SC5,3.75,7.05,0.88,88
PVL,3.1,5.8,0.87,87
PSI,3.1,5.8,0.87,87
PVA,5.7,10.6,0.86,86
CTS,1.96,3.62,0.85,85
WSS,3.1,5.7,0.84,84
VNE,2.07,3.8,0.84,84
ECI,1.89,3.48,0.84,84
APG,1.37,2.52,0.84,84
DPP,1.43,2.62,0.83,83
VES,1.5,2.7,0.8,80
NVT,2.0,3.6,0.8,80
VDS,1.5,2.68,0.79,79
CCM,3.64,6.52,0.79,79
BMC,8.38,15.02,0.79,79
VC7,1.94,3.45,0.78,78
HCC,1.13,2.0,0.77,77
TV4,1.65,2.89,0.75,75
BVH,32.79,57.32,0.75,75
TDW,4.07,7.09,0.74,74
HHC,6.96,12.08,0.74,74
AAA,2.52,4.39,0.74,74
TIS,3.3,5.7,0.73,73
SHS,0.77,1.33,0.73,73
SHB,2.21,3.83,0.73,73
LDP,4.18,7.23,0.73,73
BTP,1.15,1.96,0.7,70
STT,3.26,5.5,0.69,69
KSD,2.6,4.4,0.69,69
SGD,1.51,2.53,0.68,68
LBE,1.54,2.58,0.68,68
HOM,2.6,4.36,0.68,68
CTG,6.99,11.73,0.68,68
HAP,1.07,1.79,0.67,67
BBC,8.79,14.56,0.66,66
VKC,1.5,2.48,0.65,65
