symbol,first,last,change,change_percentage
CCV,5.42,8.1,0.49,49
BTV,15.99,22.96,0.44,44
SAL,7.4,10.19,0.38,38
VLB,19.42,25.6,0.32,32
KPF,6.9,8.97,0.3,30
CIG,2.28,2.97,0.3,30
TFC,3.79,4.9,0.29,29
TEL,7.3,9.0,0.23,23
DGT,10.6,13.0,0.23,23
VHD,7.22,8.67,0.2,20
VAV,9.88,11.87,0.2,20
KOS,13.2,15.83,0.2,20
ATS,39.1,47.0,0.2,20
DPG,10.8,12.8,0.19,19
BSL,8.56,10.16,0.19,19
PTT,4.0,4.69,0.17,17
ICN,9.01,10.51,0.17,17
HTP,7.5,8.74,0.17,17
DL1,33.24,38.76,0.17,17
DAH,3.98,4.66,0.17,17
L44,1.9,2.2,0.16,16
TTB,9.34,10.66,0.14,14
SVT,4.97,5.68,0.14,14
SGT,4.82,5.48,0.14,14
SD3,3.5,4.0,0.14,14
PVC,7.83,8.95,0.14,14
JVC,3.86,4.39,0.14,14
EME,17.05,19.52,0.14,14
DBM,18.39,21.02,0.14,14
CMG,21.7,24.7,0.14,14
CHS,5.7,6.48,0.14,14
AMD,9.42,10.7,0.14,14
VE1,12.7,14.4,0.13,13
TMG,22.0,24.94,0.13,13
PVD,13.39,15.15,0.13,13
NVT,2.69,3.04,0.13,13
HAF,22.18,24.97,0.13,13
CTF,7.9,8.94,0.13,13
CQT,5.6,6.3,0.13,13
C47,9.34,10.53,0.13,13
VVN,4.0,4.5,0.12,12
VHG,1.31,1.47,0.12,12
HLD,4.83,5.42,0.12,12
ASP,4.51,5.06,0.12,12
VFR,12.3,13.6,0.11,11
VES,0.9,1.0,0.11,11
VCX,1.8,2.0,0.11,11
TUG,5.13,5.7,0.11,11
SJM,0.9,1.0,0.11,11
PVM,8.11,9.02,0.11,11
PGT,3.5,3.9,0.11,11
PCC,11.42,12.62,0.11,11
NTC,33.0,36.52,0.11,11
NDN,3.9,4.32,0.11,11
HND,6.0,6.67,0.11,11
EIN,2.56,2.83,0.11,11
DRI,8.49,9.45,0.11,11
CGV,1.9,2.1,0.11,11
BHN,104.85,115.93,0.11,11
BCG,3.33,3.69,0.11,11
