symbol,first,last,change,change_percentage
PVC,15.51,18.91,0.22,22
POT,12.96,15.75,0.22,22
PDC,17.6,21.4,0.22,22
L43,21.91,26.7,0.22,22
HHC,27.19,33.21,0.22,22
VIT,3.47,4.19,0.21,21
SRA,3.49,4.24,0.21,21
SAF,3.57,4.33,0.21,21
PVE,17.58,21.22,0.21,21
HCT,15.14,18.38,0.21,21
CT3,19.07,23.01,0.21,21
VNT,6.96,8.37,0.2,20
VC6,9.82,11.76,0.2,20
TJC,11.32,13.56,0.2,20
TPP,2.38,2.84,0.19,19
DST,8.62,10.23,0.19,19
PVA,98.0,115.9,0.18,18
VC5,28.14,32.82,0.17,17
HJS,6.25,7.33,0.17,17
DPC,11.42,13.33,0.17,17
YBC,34.8,40.4,0.16,16
SZL,13.66,15.8,0.16,16
SHN,54.78,63.58,0.16,16
KKC,13.93,16.12,0.16,16
CVT,3.47,4.01,0.16,16
UDJ,5.73,6.59,0.15,15
TV4,5.25,6.05,0.15,15
TNA,3.54,4.08,0.15,15
TGP,3.38,3.88,0.15,15
PTC,5.62,6.48,0.15,15
PSC,5.19,5.97,0.15,15
MTG,16.16,18.56,0.15,15
HSI,14.9,17.1,0.15,15
HMC,4.44,5.11,0.15,15
HLG,35.79,41.19,0.15,15
DIC,17.45,20.11,0.15,15
DHC,3.26,3.76,0.15,15
CMC,35.0,40.4,0.15,15
BTT,12.44,14.35,0.15,15
BMI,6.66,7.68,0.15,15
APS,13.69,15.73,0.15,15
VNC,9.06,10.29,0.14,14
STC,4.59,5.21,0.14,14
KSH,55.0,62.5,0.14,14
ITC,20.75,23.71,0.14,14
DCS,41.4,47.2,0.14,14
LTC,26.66,30.2,0.13,13
L62,12.52,14.15,0.13,13
VC7,9.27,10.39,0.12,12
V15,29.5,32.9,0.12,12
THT,3.36,3.76,0.12,12
SRB,8.0,9.0,0.12,12
SGT,14.46,16.15,0.12,12
S74,28.79,32.11,0.12,12
L44,15.4,17.27,0.12,12
IME,4.27,4.77,0.12,12
HIG,20.85,23.34,0.12,12
DNP,2.86,3.19,0.12,12
ASP,7.0,7.82,0.12,12
VNA,23.7,26.3,0.11,11
VFR,13.96,15.48,0.11,11
VES,20.3,22.5,0.11,11
TV2,0.71,0.79,0.11,11
TKC,11.2,12.45,0.11,11
