symbol,first,last,change,change_percentage
BSC,22.02,32.08,0.46,46
CNT,1.7,2.39,0.41,41
VDT,7.78,10.18,0.31,31
FID,11.87,15.05,0.27,27
HU4,1.73,2.18,0.26,26
HNG,5.7,7.2,0.26,26
SPH,8.34,10.42,0.25,25
HAG,5.3,6.5,0.23,23
VES,0.9,1.1,0.22,22
TMT,18.79,22.88,0.22,22
TLG,38.13,45.59,0.2,20
MSR,8.44,10.13,0.2,20
BXH,12.24,14.7,0.2,20
L62,4.15,4.92,0.19,19
PVS,12.66,14.79,0.17,17
HDA,5.99,7.02,0.17,17
SII,25.0,29.1,0.16,16
TSC,3.5,4.04,0.15,15
SVN,2.6,3.0,0.15,15
VHG,2.8,3.2,0.14,14
HAX,5.73,6.52,0.14,14
GTH,4.18,4.76,0.14,14
CT3,6.62,7.56,0.14,14
VOS,1.5,1.7,0.13,13
TCM,9.12,10.3,0.13,13
SVC,12.92,14.54,0.13,13
POT,13.34,15.05,0.13,13
MBG,2.69,3.05,0.13,13
LSS,9.57,10.78,0.13,13
LIX,33.34,37.83,0.13,13
KDH,7.99,9.03,0.13,13
ITS,4.34,4.89,0.13,13
AGR,2.36,2.66,0.13,13
SDP,4.0,4.5,0.12,12
PV2,1.6,1.8,0.12,12
PTT,4.25,4.78,0.12,12
LCG,2.0,2.24,0.12,12
HNM,6.0,6.7,0.12,12
CMS,5.29,5.92,0.12,12
VNI,4.7,5.2,0.11,11
VCG,9.57,10.63,0.11,11
TNG,5.16,5.75,0.11,11
NKG,8.27,9.21,0.11,11
MST,7.43,8.26,0.11,11
LBE,5.34,5.94,0.11,11
HRC,28.8,32.0,0.11,11
DST,16.72,18.52,0.11,11
DHM,12.34,13.64,0.11,11
VPC,1.0,1.1,0.1,10
VIC,26.8,29.38,0.1,10
TIX,15.49,17.09,0.1,10
SDJ,2.0,2.2,0.1,10
PVD,15.84,17.47,0.1,10
PCN,2.69,2.95,0.1,10
HHS,4.16,4.59,0.1,10
HAS,6.31,6.92,0.1,10
DC4,4.42,4.84,0.1,10
CEO,7.09,7.83,0.1,10
ALT,7.43,8.15,0.1,10
VMC,8.64,9.42,0.09,9
TH1,17.4,19.0,0.09,9
TFC,5.5,6.02,0.09,9
TA9,10.4,11.29,0.09,9
SGO,2.3,2.5,0.09,9
LHG,12.37,13.44,0.09,9
LGL,4.18,4.55,0.09,9
KKC,9.77,10.63,0.09,9
ITC,6.71,7.34,0.09,9
HGM,29.16,31.78,0.09,9
EVE,14.98,16.34,0.09,9
DP3,15.29,16.71,0.09,9
CMV,7.73,8.45,0.09,9
CAP,14.8,16.12,0.09,9
VLC,12.51,13.53,0.08,8
VC2,8.75,9.44,0.08,8
TNB,4.26,4.62,0.08,8
TMC,9.39,10.14,0.08,8
SRF,12.39,13.37,0.08,8
SRC,16.63,17.98,0.08,8
SBS,1.3,1.4,0.08,8
QTC,14.11,15.2,0.08,8
PSD,4.85,5.25,0.08,8
PIC,6.52,7.03,0.08,8
ITA,4.9,5.3,0.08,8
IDI,2.79,3.01,0.08,8
