symbol,first,last,change,change_percentage
SGH,2.92,4.55,0.56,56
REE,2.02,2.78,0.38,38
BBC,11.32,15.62,0.38,38
DHA,6.47,8.8,0.36,36
SSC,13.38,17.88,0.34,34
LAF,32.9,42.3,0.29,29
MHC,7.47,9.44,0.26,26
SFC,5.46,6.6,0.21,21
SAV,7.35,8.58,0.17,17
HAS,18.56,21.3,0.15,15
TMS,5.11,5.85,0.14,14
AGF,15.18,17.23,0.14,14
SAM,2.84,3.19,0.12,12
BT6,27.2,30.43,0.12,12
GIL,3.85,4.29,0.11,11
BBT,11.9,13.0,0.09,9
HAP,5.54,5.87,0.06,6
GMD,7.18,7.61,0.06,6
PNC,10.91,11.45,0.05,5
PMS,4.04,4.26,0.05,5
TS4,6.32,6.5,0.03,3
KHA,12.63,12.82,0.02,2
TNA,2.58,1.91,-0.26,-26
VTL,8.29,0.0,-1.0,-100
CID,10.77,0.0,-1.0,-100
