symbol,first,last,change,change_percentage
CQN,18.23,25.33,0.39,39
CID,6.9,9.0,0.3,30
VGC,30.16,38.42,0.27,27
DCM,24.63,30.77,0.25,25
HDG,31.58,38.83,0.23,23
DTI,9.0,11.1,0.23,23
BSI,20.9,25.76,0.23,23
TVS,27.5,33.65,0.22,22
HUT,21.3,25.9,0.22,22
CIP,4.9,6.0,0.22,22
BVS,17.19,20.92,0.22,22
SHB,10.56,12.82,0.21,21
DPM,38.48,46.38,0.21,21
DIG,39.76,48.28,0.21,21
BSR,19.06,23.11,0.21,21
MSN,89.54,107.01,0.2,20
BVL,30.1,36.0,0.2,20
BBT,14.0,16.8,0.2,20
VCI,23.16,27.67,0.19,19
CSI,70.6,84.0,0.19,19
VGS,16.7,19.65,0.18,18
VE3,9.7,11.4,0.18,18
DGC,79.33,93.82,0.18,18
CTS,13.91,16.46,0.18,18
UDC,9.71,11.4,0.17,17
OCB,17.3,20.3,0.17,17
HDC,40.16,47.04,0.17,17
DXL,9.3,10.9,0.17,17
DRG,11.7,13.7,0.17,17
DAN,27.44,31.97,0.17,17
CEO,33.8,39.5,0.17,17
AMV,7.6,8.9,0.17,17
VSH,27.12,31.44,0.16,16
TNH,33.5,38.95,0.16,16
SMA,9.2,10.7,0.16,16
REE,64.61,75.09,0.16,16
PVD,15.73,18.32,0.16,16
NKG,20.67,23.89,0.16,16
MDG,15.75,18.3,0.16,16
L14,111.31,129.57,0.16,16
IDC,39.11,45.19,0.16,16
GEG,17.74,20.52,0.16,16
FCN,14.04,16.35,0.16,16
DGW,51.34,59.49,0.16,16
CIA,12.1,14.0,0.16,16
BFC,21.61,24.99,0.16,16
BCC,12.79,14.82,0.16,16
VIX,9.83,11.35,0.15,15
VIN,32.58,37.37,0.15,15
PSE,12.89,14.79,0.15,15
PET,27.95,32.18,0.15,15
PBT,8.41,9.63,0.15,15
LAS,11.77,13.58,0.15,15
HBC,16.59,19.08,0.15,15
DXS,15.69,18.02,0.15,15
DSD,14.0,16.1,0.15,15
DOP,14.81,17.01,0.15,15
CSV,35.21,40.62,0.15,15
CKD,26.46,30.38,0.15,15
VCG,20.91,23.82,0.14,14
V21,7.6,8.7,0.14,14
TDH,7.17,8.19,0.14,14
SVG,7.8,8.9,0.14,14
SHS,12.24,13.92,0.14,14
PVG,9.07,10.34,0.14,14
PAP,11.2,12.8,0.14,14
LCG,11.73,13.36,0.14,14
KDM,21.9,24.9,0.14,14
HTN,30.51,34.65,0.14,14
HLB,195.96,223.68,0.14,14
HES,11.1,12.7,0.14,14
GEX,19.25,21.89,0.14,14
EMS,25.54,29.14,0.14,14
CTR,55.53,63.23,0.14,14
CKG,15.91,18.09,0.14,14
CET,6.4,7.3,0.14,14
UNI,15.9,18.0,0.13,13
TVC,9.1,10.3,0.13,13
STB,19.05,21.6,0.13,13
ST8,10.63,12.03,0.13,13
SGT,18.25,20.66,0.13,13
RTB,23.93,27.09,0.13,13
RGC,13.3,15.0,0.13,13
QCG,9.0,10.2,0.13,13
PSH,11.87,13.37,0.13,13
PLC,24.19,27.44,0.13,13
NBB,16.0,18.15,0.13,13
KBC,27.19,30.75,0.13,13
HAX,15.13,17.16,0.13,13
GEE,29.29,32.96,0.13,13
FTS,25.56,28.83,0.13,13
DSG,5.2,5.9,0.13,13
DLG,4.49,5.06,0.13,13
DBC,20.0,22.67,0.13,13
CSM,15.59,17.65,0.13,13
CNT,14.0,15.8,0.13,13
C4G,12.4,14.0,0.13,13
AAV,10.72,12.08,0.13,13
VIG,6.8,7.6,0.12,12
TVP,17.67,19.73,0.12,12
SVT,12.35,13.85,0.12,12
PSD,18.95,21.14,0.12,12
PGB,20.4,22.9,0.12,12
OIL,12.05,13.51,0.12,12
LPB,11.39,12.7,0.12,12
LHC,61.39,68.92,0.12,12
ITS,4.67,5.24,0.12,12
HUG,30.41,34.16,0.12,12
HU3,7.67,8.6,0.12,12
HAG,8.05,8.99,0.12,12
DPG,45.53,50.83,0.12,12
ALT,17.23,19.27,0.12,12
AAA,10.8,12.1,0.12,12
VE2,8.8,9.8,0.11,11
VC7,11.7,13.0,0.11,11
TVM,8.73,9.71,0.11,11
TTL,13.0,14.4,0.11,11
TNG,21.42,23.68,0.11,11
THG,52.7,58.54,0.11,11
TCH,10.11,11.26,0.11,11
SZC,43.21,48.12,0.11,11
STK,42.23,46.81,0.11,11
SRA,7.6,8.4,0.11,11
SCR,10.65,11.85,0.11,11
PXS,5.31,5.9,0.11,11
PVB,14.0,15.6,0.11,11
PSI,8.4,9.3,0.11,11
PIA,29.04,32.22,0.11,11
NHA,27.5,30.5,0.11,11
MTA,9.9,11.0,0.11,11
MGC,5.2,5.79,0.11,11
MBS,15.88,17.65,0.11,11
MBG,7.57,8.41,0.11,11
L61,8.2,9.1,0.11,11
L18,30.52,33.96,0.11,11
KHP,9.17,10.22,0.11,11
HUB,21.12,23.37,0.11,11
HTC,23.1,25.53,0.11,11
HPH,13.5,15.0,0.11,11
EVS,31.0,34.4,0.11,11
DTV,33.86,37.53,0.11,11
DTD,17.65,19.61,0.11,11
DSP,8.1,9.0,0.11,11
DQC,22.3,24.83,0.11,11
DPR,65.55,72.92,0.11,11
CTI,13.0,14.45,0.11,11
CTD,43.15,47.8,0.11,11
CII,18.7,20.8,0.11,11
BVB,13.0,14.4,0.11,11
BTB,6.1,6.8,0.11,11
BMS,10.84,12.06,0.11,11
BMI,26.48,29.39,0.11,11
BCM,67.66,75.4,0.11,11
BCG,16.63,18.39,0.11,11
VTO,8.73,9.61,0.1,10
TSB,9.97,10.93,0.1,10
TMB,18.08,19.95,0.1,10
TLH,10.3,11.34,0.1,10
TJC,15.4,16.9,0.1,10
TDS,18.2,20.0,0.1,10
TCD,13.0,14.35,0.1,10
TCB,32.6,35.7,0.1,10
SKG,13.1,14.4,0.1,10
SGH,33.6,36.9,0.1,10
SDN,45.73,50.23,0.1,10
SBT,13.74,15.09,0.1,10
PVT,17.7,19.4,0.1,10
PVL,6.2,6.8,0.1,10
PVC,19.85,21.81,0.1,10
PTS,11.17,12.29,0.1,10
POW,11.6,12.8,0.1,10
PHR,50.29,55.13,0.1,10
PC1,26.35,29.05,0.1,10
NBC,13.31,14.66,0.1,10
MBB,20.5,22.5,0.1,10
M10,21.25,23.36,0.1,10
KHG,9.4,10.35,0.1,10
ITA,10.35,11.35,0.1,10
IJC,13.79,15.17,0.1,10
IDJ,15.4,16.9,0.1,10
HT1,14.28,15.77,0.1,10
HHV,13.02,14.26,0.1,10
HBS,6.9,7.6,0.1,10
HAP,6.94,7.62,0.1,10
GAS,92.48,101.73,0.1,10
EVF,9.61,10.54,0.1,10
ELC,14.08,15.53,0.1,10
DST,8.0,8.8,0.1,10
DSC,12.0,13.2,0.1,10
CMF,180.0,198.0,0.1,10
BPC,10.5,11.5,0.1,10
BKG,5.83,6.39,0.1,10
ASM,13.28,14.58,0.1,10
APH,13.05,14.4,0.1,10
ABS,10.8,11.84,0.1,10
WTC,14.54,15.83,0.09,9
WSS,8.1,8.8,0.09,9
VND,22.19,24.1,0.09,9
VHC,79.28,86.78,0.09,9
VEC,15.4,16.8,0.09,9
VC6,9.91,10.82,0.09,9
TVB,8.77,9.59,0.09,9
TTD,47.28,51.73,0.09,9
TKU,20.98,22.87,0.09,9
THS,16.9,18.5,0.09,9
SBS,8.0,8.7,0.09,9
QHD,41.99,45.97,0.09,9
PVO,9.7,10.6,0.09,9
PAN,19.6,21.3,0.09,9
NVT,15.15,16.55,0.09,9
MWG,61.1,66.56,0.09,9
MAC,6.7,7.3,0.09,9
LDG,11.03,12.01,0.09,9
L40,24.5,26.7,0.09,9
IPA,24.92,27.08,0.09,9
HSG,16.5,17.92,0.09,9
HHS,6.31,6.88,0.09,9
HCM,20.7,22.61,0.09,9
G36,10.8,11.8,0.09,9
FT1,37.32,40.5,0.09,9
DHA,38.13,41.71,0.09,9
CX8,10.1,11.0,0.09,9
CHS,9.12,9.95,0.09,9
BLN,6.15,6.73,0.09,9
BBC,68.13,74.44,0.09,9
AGR,11.52,12.5,0.09,9
VNS,12.0,12.9,0.08,8
VIF,15.3,16.46,0.08,8
VGT,17.01,18.4,0.08,8
VDS,12.8,13.88,0.08,8
VCS,75.06,81.28,0.08,8
TVD,13.16,14.2,0.08,8
TTH,3.9,4.2,0.08,8
TST,12.0,13.0,0.08,8
TOT,12.0,13.0,0.08,8
THI,25.8,27.8,0.08,8
SSN,5.1,5.5,0.08,8
SD5,8.46,9.1,0.08,8
SAM,10.48,11.35,0.08,8
PXL,10.3,11.1,0.08,8
PVS,24.58,26.61,0.08,8
PPS,11.08,12.01,0.08,8
PNJ,72.07,77.95,0.08,8
NSH,7.4,8.0,0.08,8
MSH,40.55,43.73,0.08,8
LHG,28.86,31.08,0.08,8
L43,5.1,5.5,0.08,8
KSB,30.4,32.7,0.08,8
KIP,10.36,11.2,0.08,8
ITQ,5.3,5.7,0.08,8
ICG,10.34,11.17,0.08,8
HEJ,32.0,34.7,0.08,8
HDB,18.0,19.48,0.08,8
HD6,19.16,20.77,0.08,8
GVR,21.28,23.08,0.08,8
FMC,51.5,55.5,0.08,8
FIR,32.91,35.58,0.08,8
FDC,23.7,25.5,0.08,8
EIC,19.63,21.17,0.08,8
DXG,25.0,26.95,0.08,8
DRC,24.86,26.93,0.08,8
DAH,8.22,8.88,0.08,8
D2D,45.94,49.4,0.08,8
CSC,58.84,63.66,0.08,8
CMG,39.24,42.51,0.08,8
C47,13.8,14.85,0.08,8
BSG,13.0,14.0,0.08,8
BNA,24.77,26.7,0.08,8
API,20.18,21.86,0.08,8
