symbol,first,last,change,change_percentage
BOT,14.0,52.2,2.73,273
BTH,2.6,8.0,2.08,208
VCR,4.4,13.3,2.02,202
STL,1.1,3.3,2.0,200
HFC,8.49,22.08,1.6,160
PXL,3.1,7.9,1.55,155
DCL,9.3,19.8,1.13,113
HPH,3.5,7.43,1.12,112
VE4,4.51,9.5,1.11,111
CAN,18.01,36.53,1.03,103
KSQ,1.2,2.4,1.0,100
SHX,7.4,14.6,0.97,97
AG1,4.67,9.1,0.95,95
ARM,26.1,50.68,0.94,94
TVM,2.56,4.94,0.93,93
CSI,15.1,29.0,0.92,92
ADP,8.39,16.11,0.92,92
GER,4.35,8.33,0.91,91
VTJ,3.9,7.4,0.9,90
VTX,12.21,22.94,0.88,88
L35,4.8,9.0,0.88,88
GVT,9.6,18.03,0.88,88
TAR,11.23,20.87,0.86,86
VE1,8.4,15.4,0.83,83
VNX,0.93,1.68,0.81,81
VQC,4.81,8.62,0.79,79
VGI,13.2,23.5,0.78,78
VEF,72.5,127.8,0.76,76
PCE,4.12,7.15,0.74,74
IST,17.69,30.7,0.74,74
BWA,4.32,7.51,0.74,74
DIH,21.21,36.6,0.73,73
NVT,6.7,11.5,0.72,72
SGS,9.47,16.13,0.7,70
BED,17.58,29.88,0.7,70
VIM,2.62,4.35,0.66,66
DBM,14.8,24.45,0.65,65
TPS,27.77,44.95,0.62,62
TOP,0.8,1.3,0.62,62
OGC,3.61,5.83,0.61,61
STK,9.65,15.46,0.6,60
PWS,6.49,10.39,0.6,60
L61,10.0,15.9,0.59,59
HBH,3.7,5.9,0.59,59
DHG,66.51,105.03,0.58,58
SPI,0.7,1.1,0.57,57
MVB,1.54,2.41,0.56,56
DPC,25.52,39.78,0.56,56
CCM,16.21,25.32,0.56,56
PHR,25.94,40.13,0.55,55
DID,2.81,4.36,0.55,55
HNF,48.6,74.8,0.54,54
VIW,6.0,9.2,0.53,53
VTP,45.9,69.1,0.51,51
BTW,11.16,16.86,0.51,51
V11,0.2,0.3,0.5,50
TDM,17.8,26.75,0.5,50
ORS,2.13,3.2,0.5,50
ILC,2.0,3.0,0.5,50
HUG,13.01,19.57,0.5,50
HEJ,13.79,20.69,0.5,50
AGX,16.87,25.26,0.5,50
VTK,8.34,12.36,0.48,48
SNZ,10.16,15.03,0.48,48
NTC,40.25,59.75,0.48,48
IJC,5.29,7.85,0.48,48
EVF,3.42,5.05,0.48,48
ALV,2.3,3.4,0.48,48
SZC,9.87,14.53,0.47,47
HLY,17.0,25.0,0.47,47
HDW,5.94,8.71,0.47,47
BCP,6.14,9.0,0.47,47
TBD,66.37,97.16,0.46,46
SJ1,10.52,15.36,0.46,46
SGC,68.6,100.35,0.46,46
HSG,4.24,6.17,0.46,46
MH3,23.3,33.77,0.45,45
