symbol,first,last,change,change_percentage
FLC,2.75,3.44,0.25,25
MKV,5.8,7.08,0.22,22
TTG,2.05,2.45,0.2,20
FDC,10.03,12.06,0.2,20
UNI,6.2,7.32,0.18,18
PTP,3.47,4.08,0.18,18
IFS,12.6,14.38,0.14,14
GMX,2.25,2.56,0.14,14
DHM,11.21,12.71,0.13,13
VBC,2.67,2.98,0.12,12
RDP,2.73,3.05,0.12,12
SBS,2.8,3.1,0.11,11
PSB,2.8,3.1,0.11,11
NT2,1.68,1.84,0.1,10
VDS,1.41,1.54,0.09,9
VC9,2.72,2.96,0.09,9
VC6,2.54,2.77,0.09,9
SRF,2.49,2.72,0.09,9
SJC,4.1,4.46,0.09,9
NVT,4.5,4.9,0.09,9
NTW,3.66,3.99,0.09,9
CTI,3.68,4.0,0.09,9
TIG,0.99,1.07,0.08,8
SII,9.73,10.54,0.08,8
SDD,2.6,2.8,0.08,8
PTB,1.57,1.69,0.08,8
PSG,1.2,1.3,0.08,8
PGC,2.24,2.41,0.08,8
KAC,10.17,11.0,0.08,8
ITD,1.67,1.8,0.08,8
CII,15.67,16.96,0.08,8
CCL,1.57,1.7,0.08,8
BVG,2.6,2.8,0.08,8
VTA,1.4,1.5,0.07,7
VIT,0.81,0.87,0.07,7
TXM,2.1,2.25,0.07,7
SVC,2.18,2.34,0.07,7
SGD,2.83,3.02,0.07,7
SD6,2.41,2.57,0.07,7
RIC,5.6,6.0,0.07,7
PXT,4.0,4.3,0.07,7
PVC,5.53,5.93,0.07,7
NKG,2.55,2.73,0.07,7
KSD,1.5,1.6,0.07,7
HPG,1.13,1.21,0.07,7
DPC,7.7,8.23,0.07,7
DBT,2.61,2.79,0.07,7
BLF,2.46,2.64,0.07,7
BHT,4.3,4.58,0.07,7
VCF,83.69,88.68,0.06,6
SRC,4.25,4.51,0.06,6
SJE,2.42,2.57,0.06,6
S99,2.85,3.01,0.06,6
QTC,3.14,3.33,0.06,6
QHD,1.55,1.65,0.06,6
PVR,3.5,3.7,0.06,6
PVD,14.22,15.07,0.06,6
PTI,5.51,5.85,0.06,6
PDC,3.2,3.4,0.06,6
NNC,4.44,4.71,0.06,6
HMH,4.21,4.46,0.06,6
HGM,20.37,21.58,0.06,6
HAS,3.69,3.92,0.06,6
FMC,2.16,2.3,0.06,6
DCL,2.19,2.32,0.06,6
BVS,6.52,6.89,0.06,6
BMC,24.52,26.03,0.06,6
WCS,18.0,18.92,0.05,5
VKC,2.17,2.28,0.05,5
VE3,2.4,2.53,0.05,5
TTP,21.43,22.48,0.05,5
TTC,1.85,1.94,0.05,5
TGP,1.0,1.05,0.05,5
STG,2.58,2.71,0.05,5
SPM,20.25,21.19,0.05,5
SD9,3.33,3.49,0.05,5
PTS,3.17,3.32,0.05,5
POT,4.95,5.22,0.05,5
NAV,2.7,2.83,0.05,5
HJS,2.47,2.59,0.05,5
DIC,4.17,4.38,0.05,5
CTS,2.45,2.57,0.05,5
VPC,2.5,2.6,0.04,4
VOS,2.5,2.6,0.04,4
VND,1.06,1.1,0.04,4
VHC,5.03,5.23,0.04,4
VFC,5.73,5.94,0.04,4
VCR,2.6,2.7,0.04,4
VCM,2.62,2.73,0.04,4
TNC,7.43,7.73,0.04,4
SJS,17.63,18.33,0.04,4
SHC,2.6,2.7,0.04,4
SD2,2.82,2.92,0.04,4
PXS,4.47,4.67,0.04,4
PRC,2.98,3.11,0.04,4
PET,3.59,3.72,0.04,4
ONE,1.77,1.84,0.04,4
NTL,6.53,6.78,0.04,4
NST,5.12,5.3,0.04,4
LIX,4.43,4.62,0.04,4
LCM,9.98,10.39,0.04,4
KDH,3.25,3.39,0.04,4
KDC,8.91,9.3,0.04,4
ITC,4.23,4.42,0.04,4
HDO,5.5,5.7,0.04,4
HAG,16.11,16.83,0.04,4
GIL,8.96,9.29,0.04,4
ELC,11.47,11.92,0.04,4
DZM,3.41,3.56,0.04,4
DXG,1.86,1.94,0.04,4
DTT,3.86,4.0,0.04,4
DMC,8.84,9.15,0.04,4
DID,4.54,4.72,0.04,4
DHA,3.5,3.63,0.04,4
COM,14.34,14.86,0.04,4
