symbol,first,last,change,change_percentage
DTC,16.67,43.5,1.61,161
DAC,22.6,57.2,1.53,153
VMC,3.33,7.53,1.26,126
HLY,25.12,55.27,1.2,120
SD5,2.21,4.72,1.14,114
SJS,37.05,76.43,1.06,106
NTL,2.49,5.11,1.05,105
BMC,14.92,29.85,1.0,100
SIC,3.89,7.75,0.99,99
REE,3.54,6.98,0.97,97
PVT,4.97,9.76,0.96,96
DBC,1.87,3.66,0.96,96
VTS,25.0,48.8,0.95,95
SFI,6.83,13.14,0.92,92
SHC,23.6,44.3,0.88,88
PVS,7.91,14.69,0.86,86
NTP,2.76,5.13,0.86,86
SD9,8.06,14.63,0.82,82
SGD,3.98,7.19,0.81,81
FPT,3.1,5.59,0.8,80
STP,2.86,5.11,0.79,79
VSC,1.7,3.01,0.77,77
LBM,2.76,4.89,0.77,77
TCT,8.53,14.81,0.74,74
SD7,20.4,35.0,0.72,72
SJE,2.98,5.08,0.7,70
VCS,1.76,2.97,0.69,69
TPH,4.78,8.1,0.69,69
SDA,15.69,26.55,0.69,69
DXP,1.79,3.03,0.69,69
SDY,15.0,24.8,0.65,65
PVI,8.05,13.32,0.65,65
SSI,3.99,6.55,0.64,64
CYC,11.0,18.0,0.64,64
NBC,1.89,3.08,0.63,63
S99,11.27,18.29,0.62,62
ACB,3.51,5.65,0.61,61
SD6,9.58,15.09,0.58,58
S96,16.0,25.1,0.57,57
DDM,16.8,26.2,0.56,56
VHC,2.21,3.43,0.55,55
YBC,18.0,27.7,0.54,54
PJC,1.49,2.3,0.54,54
ACL,3.46,5.33,0.54,54
PET,3.85,5.88,0.53,53
UNI,11.83,18.0,0.52,52
SDJ,16.1,24.5,0.52,52
SCJ,18.99,28.76,0.51,51
NHC,4.51,6.8,0.51,51
HPG,1.11,1.68,0.51,51
CCM,14.12,21.3,0.51,51
PVE,11.95,17.9,0.5,50
VC5,7.19,10.71,0.49,49
SFC,6.27,9.26,0.48,48
MEC,12.67,18.68,0.47,47
BVS,15.63,22.97,0.47,47
SDT,2.8,4.08,0.46,46
PLC,1.64,2.39,0.46,46
TJC,6.03,8.76,0.45,45
PTS,4.47,6.49,0.45,45
TMC,4.57,6.58,0.44,44
PVC,7.35,10.4,0.41,41
HCT,8.94,12.37,0.38,38
HCC,1.0,1.38,0.38,38
DAE,3.42,4.73,0.38,38
TS4,4.17,5.71,0.37,37
L43,11.24,15.38,0.37,37
DPM,11.31,15.43,0.36,36
LAF,16.7,22.3,0.34,34
GMD,10.56,14.16,0.34,34
VNR,5.49,7.29,0.33,33
VC2,7.63,10.06,0.32,32
QNC,22.2,29.31,0.32,32
VC3,1.43,1.87,0.31,31
SDD,10.5,13.8,0.31,31
TNG,1.06,1.38,0.3,30
KHA,5.42,7.02,0.3,30
PPC,9.03,11.51,0.27,27
NSC,8.27,10.52,0.27,27
SJM,12.5,15.8,0.26,26
S55,3.83,4.83,0.26,26
PVD,21.98,27.62,0.26,26
VC6,3.24,4.05,0.25,25
TXM,7.6,9.49,0.25,25
CMC,15.0,18.8,0.25,25
ST8,1.93,2.39,0.24,24
SAP,10.47,13.0,0.24,24
HEV,3.49,4.32,0.24,24
CAP,0.58,0.72,0.24,24
BT6,40.02,49.79,0.24,24
SD3,16.37,20.11,0.23,23
TSC,12.21,14.89,0.22,22
HTP,7.02,8.56,0.22,22
EBS,3.53,4.3,0.22,22
COM,7.86,9.55,0.22,22
BMI,6.6,8.02,0.22,22
TKU,3.08,3.74,0.21,21
DXV,7.23,8.72,0.21,21
DRC,1.8,2.18,0.21,21
DNP,1.36,1.64,0.21,21
TYA,5.66,6.82,0.2,20
NGC,6.73,8.07,0.2,20
BMP,3.66,4.41,0.2,20
SCC,14.6,17.4,0.19,19
PJT,2.56,3.04,0.19,19
STC,3.51,4.13,0.18,18
SJC,12.11,14.28,0.18,18
S12,14.17,16.72,0.18,18
RAL,11.01,12.96,0.18,18
PAC,4.64,5.47,0.18,18
VE9,4.5,5.28,0.17,17
RCL,7.56,8.82,0.17,17
PGS,2.2,2.57,0.17,17
NST,3.69,4.31,0.17,17
HMC,3.47,4.07,0.17,17
GMC,1.81,2.11,0.17,17
DCS,8.6,10.1,0.17,17
VSH,7.16,8.31,0.16,16
VC7,2.68,3.11,0.16,16
TNA,1.65,1.92,0.16,16
TC6,4.16,4.83,0.16,16
STL,31.0,36.1,0.16,16
ILC,13.47,15.6,0.16,16
XMC,7.27,8.38,0.15,15
VDL,6.4,7.34,0.15,15
DPR,14.42,16.55,0.15,15
CII,12.99,14.99,0.15,15
CDC,7.81,8.98,0.15,15
LSS,5.09,5.82,0.14,14
HRC,22.4,25.43,0.14,14
CJC,8.19,9.36,0.14,14
BPC,4.14,4.71,0.14,14
BLF,11.36,12.91,0.14,14
VTV,2.44,2.75,0.13,13
VFR,12.82,14.43,0.13,13
SFN,3.57,4.04,0.13,13
SGT,20.79,23.29,0.12,12
SC5,9.22,10.37,0.12,12
PIT,12.83,14.25,0.11,11
TTF,22.0,24.13,0.1,10
L18,2.63,2.89,0.1,10
DCT,10.8,11.9,0.1,10
UIC,3.62,3.94,0.09,9
L10,4.28,4.65,0.09,9
SDC,8.39,9.02,0.08,8
BTH,12.4,13.4,0.08,8
BCC,7.91,8.58,0.08,8
BBS,3.46,3.73,0.08,8
VTO,5.1,5.45,0.07,7
VNC,5.04,5.41,0.07,7
MCO,11.1,11.9,0.07,7
DPC,6.84,7.29,0.07,7
TST,11.96,12.71,0.06,6
TNC,5.02,5.32,0.06,6
STB,15.29,16.18,0.06,6
SRA,3.51,3.68,0.05,5
HT1,6.49,6.79,0.05,5
HAP,5.89,6.16,0.05,5
DST,7.72,8.1,0.05,5
VGP,7.11,7.37,0.04,4
MHC,4.82,5.01,0.04,4
SD4,9.41,9.67,0.03,3
ICF,11.1,11.4,0.03,3
HSI,18.5,19.0,0.03,3
HAI,8.4,8.68,0.03,3
VBH,14.32,14.61,0.02,2
TTC,5.29,5.42,0.02,2
TMS,6.39,6.54,0.02,2
NAV,5.15,5.27,0.02,2
IFS,12.3,12.6,0.02,2
DHA,4.29,4.36,0.02,2
ALT,13.94,14.23,0.02,2
TCR,11.34,11.51,0.01,1
SMC,6.42,6.51,0.01,1
PNC,8.25,8.32,0.01,1
HHC,9.64,9.69,0.01,1
TLT,10.79,10.79,0.0,0
SDN,6.38,6.41,0.0,0
HBD,2.87,2.87,0.0,0
VIC,5.43,5.37,-0.01,-1
