symbol,first,last,change,change_percentage
TNA,1.92,2.67,0.39,39
TS4,6.5,8.89,0.37,37
GMD,7.54,9.88,0.31,31
TMS,6.13,7.11,0.16,16
HAS,20.29,23.6,0.16,16
AGF,17.23,19.99,0.16,16
SAM,3.19,3.56,0.12,12
SFC,6.36,6.77,0.06,6
PMS,4.26,4.35,0.02,2
BBC,15.34,15.7,0.02,2
KHP,2.35,2.35,0.0,0
VSH,3.25,3.22,-0.01,-1
REE,2.69,2.67,-0.01,-1
PNC,11.45,11.32,-0.01,-1
GIL,4.07,4.01,-0.01,-1
VTL,8.29,8.08,-0.03,-3
MHC,9.25,8.98,-0.03,-3
HAP,5.66,5.46,-0.04,-4
SSC,17.76,16.63,-0.06,-6
BT6,30.43,28.58,-0.06,-6
DHA,8.99,8.23,-0.08,-8
KDC,4.05,3.7,-0.09,-9
SAV,8.51,7.64,-0.1,-10
CID,10.86,9.78,-0.1,-10
BBT,12.6,11.0,-0.13,-13
KHA,12.44,10.31,-0.17,-17
SGH,4.65,3.81,-0.18,-18
LAF,41.5,20.3,-0.51,-51
ILC,12.0,0.0,-1.0,-100
DXP,1.84,0.0,-1.0,-100
BBS,3.64,0.0,-1.0,-100
