symbol,first,last,change,change_percentage
SCI,7.1,34.28,3.83,383
TCI,1.86,6.33,2.4,240
RGC,2.5,8.2,2.28,228
MCP,10.43,32.34,2.1,210
POB,6.49,17.77,1.74,174
DAT,9.1,24.01,1.64,164
YBC,8.6,21.6,1.51,151
SCL,2.28,5.58,1.45,145
HVA,1.9,4.6,1.42,142
SJM,0.8,1.9,1.37,137
VPC,0.4,0.9,1.25,125
PFL,0.8,1.8,1.25,125
VCR,10.0,21.9,1.19,119
TLD,6.36,13.53,1.13,113
MEC,0.9,1.9,1.11,111
DTC,7.9,16.36,1.07,107
MRF,18.8,38.8,1.06,106
THD,8.99,18.39,1.05,105
MTA,3.8,7.7,1.03,103
MTH,6.51,13.11,1.01,101
HAF,12.0,24.1,1.01,101
PSG,0.3,0.6,1.0,100
NDF,0.4,0.8,1.0,100
MLS,17.92,35.84,1.0,100
QNC,2.7,5.3,0.96,96
CID,4.7,9.2,0.96,96
TNW,6.44,12.46,0.93,93
SNC,7.59,14.64,0.93,93
L63,6.5,12.5,0.92,92
VGP,10.37,19.59,0.89,89
TTF,2.92,5.49,0.88,88
OGC,3.37,6.27,0.86,86
TTZ,2.5,4.6,0.84,84
HAP,2.5,4.59,0.84,84
NAW,5.0,9.0,0.8,80
KSH,0.5,0.9,0.8,80
MTG,2.9,5.2,0.79,79
PTL,3.47,6.19,0.78,78
VDN,7.31,12.95,0.77,77
TEL,6.8,12.0,0.76,76
NNT,11.72,20.64,0.76,76
GCB,4.38,7.7,0.76,76
VIX,2.99,5.22,0.75,75
UDC,3.15,5.47,0.74,74
HCI,21.5,37.4,0.74,74
LHG,14.53,25.05,0.72,72
CTW,9.45,16.24,0.72,72
CC1,5.39,9.26,0.72,72
TH1,6.2,10.6,0.71,71
PSI,2.1,3.6,0.71,71
VGR,13.08,22.2,0.7,70
HSM,5.01,8.53,0.7,70
CEG,10.22,17.12,0.68,68
SDA,3.0,5.0,0.67,67
PVH,0.6,1.0,0.67,67
AAV,4.62,7.64,0.65,65
UPC,10.6,17.41,0.64,64
PLC,11.8,19.35,0.64,64
DTD,7.68,12.57,0.64,64
BMJ,7.7,12.57,0.63,63
SIC,8.1,13.1,0.62,62
BII,0.8,1.3,0.62,62
A32,19.82,32.15,0.62,62
SD3,2.0,3.2,0.6,60
PTS,4.04,6.46,0.6,60
C22,7.88,12.61,0.6,60
BMS,3.03,4.84,0.6,60
PDR,13.56,21.54,0.59,59
ASM,3.79,6.03,0.59,59
TSG,5.7,9.0,0.58,58
MVB,8.05,12.72,0.58,58
MNB,17.34,27.43,0.58,58
AFX,5.0,7.9,0.58,58
VIB,7.47,11.69,0.56,56
SGR,10.78,16.69,0.55,55
GIL,11.53,17.89,0.55,55
DXV,2.45,3.8,0.55,55
SLS,40.27,62.19,0.54,54
MPT,1.3,2.0,0.54,54
DP1,9.98,15.33,0.54,54
C69,5.65,8.71,0.54,54
NHA,4.8,7.34,0.53,53
CET,1.5,2.3,0.53,53
BCM,25.65,39.05,0.52,52
SAV,6.24,9.43,0.51,51
KHA,22.85,34.6,0.51,51
JVC,3.31,5.0,0.51,51
APL,8.87,13.39,0.51,51
V11,0.2,0.3,0.5,50
TXM,2.51,3.77,0.5,50
TVH,12.76,19.14,0.5,50
TMB,10.43,15.64,0.5,50
SDT,3.06,4.58,0.5,50
SD8,0.2,0.3,0.5,50
PXM,0.2,0.3,0.5,50
HDO,0.2,0.3,0.5,50
GTT,0.2,0.3,0.5,50
DPS,0.2,0.3,0.5,50
DCS,0.4,0.6,0.5,50
CYC,0.6,0.9,0.5,50
TNC,19.03,28.35,0.49,49
PXI,2.8,4.17,0.49,49
NHV,9.65,14.42,0.49,49
APH,30.17,45.01,0.49,49
IPA,5.0,7.38,0.48,48
CCA,5.97,8.85,0.48,48
VCG,22.49,33.03,0.47,47
TNS,1.9,2.8,0.47,47
SD5,3.56,5.22,0.47,47
LIG,2.86,4.19,0.47,47
GLT,15.37,22.58,0.47,47
VPS,8.44,12.32,0.46,46
POS,5.77,8.45,0.46,46
PGC,10.85,15.81,0.46,46
VNP,4.2,6.1,0.45,45
SBD,7.08,10.28,0.45,45
PVX,1.1,1.6,0.45,45
DBT,8.54,12.39,0.45,45
VOC,13.42,19.36,0.44,44
HDC,10.05,14.43,0.44,44
DSC,5.0,7.2,0.44,44
BFC,9.76,14.05,0.44,44
TLI,7.0,10.0,0.43,43
S99,12.87,18.43,0.43,43
HLD,15.64,22.3,0.43,43
CAT,7.68,10.95,0.43,43
RAL,52.6,74.63,0.42,42
NNG,9.1,12.9,0.42,42
AGR,3.55,5.03,0.42,42
GEX,12.01,16.9,0.41,41
CTT,6.56,9.22,0.41,41
ACL,9.69,13.71,0.41,41
VSC,12.39,17.36,0.4,40
VCI,7.17,10.03,0.4,40
SNZ,20.8,29.13,0.4,40
VNA,2.3,3.2,0.39,39
TA6,5.43,7.55,0.39,39
SZC,18.23,25.33,0.39,39
LCG,4.59,6.37,0.39,39
BHN,49.61,68.9,0.39,39
AGF,2.8,3.9,0.39,39
VIP,4.24,5.84,0.38,38
VIG,0.8,1.1,0.38,38
SSG,1.6,2.2,0.38,38
