symbol,first,last,change,change_percentage
UPC,7.81,13.51,0.73,73
DL1,29.71,40.95,0.38,38
TIE,6.2,8.11,0.31,31
VNI,6.9,9.0,0.3,30
CNN,11.48,14.37,0.25,25
HNF,22.27,27.48,0.23,23
HDP,8.82,10.84,0.23,23
DCF,8.52,10.28,0.21,21
VMG,2.0,2.4,0.2,20
IFS,9.42,11.11,0.18,18
HJS,14.4,16.9,0.17,17
BTW,12.14,14.16,0.17,17
VEC,4.19,4.86,0.16,16
THI,25.82,30.02,0.16,16
ATS,24.5,28.5,0.16,16
SJC,12.9,14.8,0.15,15
PNC,25.05,28.86,0.15,15
NBW,11.43,13.09,0.15,15
DTA,7.34,8.47,0.15,15
DBM,15.39,17.64,0.15,15
VNA,1.4,1.6,0.14,14
SBM,16.41,18.7,0.14,14
INC,4.77,5.43,0.14,14
FTI,8.4,9.6,0.14,14
CKD,5.63,6.4,0.14,14
BHA,13.18,14.99,0.14,14
BDW,6.39,7.29,0.14,14
TRA,93.89,106.14,0.13,13
QNS,27.35,30.89,0.13,13
PNT,4.69,5.28,0.13,13
ACE,13.47,15.18,0.13,13
TTP,28.41,31.96,0.12,12
TCO,7.26,8.11,0.12,12
SJM,0.8,0.9,0.12,12
PGS,15.42,17.23,0.12,12
NDX,7.18,8.01,0.12,12
MVC,7.28,8.13,0.12,12
TV2,12.16,13.5,0.11,11
POT,15.7,17.4,0.11,11
NNG,9.5,10.5,0.11,11
FMC,13.86,15.44,0.11,11
ADS,8.82,9.76,0.11,11
HU3,5.12,5.63,0.1,10
SPV,6.28,6.86,0.09,9
RCD,19.41,21.17,0.09,9
BHP,8.07,8.78,0.09,9
VAT,3.27,3.54,0.08,8
PVD,10.23,11.02,0.08,8
ND2,10.85,11.69,0.08,8
MEC,2.5,2.7,0.08,8
CMG,10.14,10.96,0.08,8
VC9,11.22,12.06,0.07,7
TOT,7.01,7.51,0.07,7
THS,3.81,4.09,0.07,7
TCD,6.7,7.18,0.07,7
SD7,3.0,3.2,0.07,7
OCH,7.0,7.5,0.07,7
MCH,34.26,36.75,0.07,7
LIC,7.5,8.0,0.07,7
KPF,3.07,3.28,0.07,7
HVX,3.41,3.65,0.07,7
CSC,10.47,11.22,0.07,7
APS,2.61,2.79,0.07,7
AMS,6.23,6.64,0.07,7
ACC,11.52,12.28,0.07,7
VOS,2.12,2.25,0.06,6
VIG,1.7,1.8,0.06,6
VBC,19.01,20.24,0.06,6
TVD,3.43,3.63,0.06,6
RTB,7.58,8.01,0.06,6
NED,7.79,8.22,0.06,6
MST,11.6,12.35,0.06,6
MCF,8.62,9.18,0.06,6
HEM,8.53,9.07,0.06,6
EMC,11.9,12.6,0.06,6
BTD,10.3,10.95,0.06,6
VE2,9.44,9.89,0.05,5
VDL,26.42,27.72,0.05,5
TMP,19.4,20.46,0.05,5
SPC,13.67,14.32,0.05,5
SHC,5.5,5.8,0.05,5
RIC,6.85,7.2,0.05,5
PTL,3.8,4.0,0.05,5
ORS,1.33,1.4,0.05,5
CTT,4.76,5.01,0.05,5
BRC,6.66,6.98,0.05,5
