symbol,first,last,change,change_percentage
TGG,10.3,50.8,3.93,393
CBS,9.76,36.33,2.72,272
SSH,20.85,74.15,2.56,256
VOS,6.91,22.9,2.31,231
VFR,4.6,14.6,2.17,217
SMT,8.5,25.8,2.04,204
VLF,1.6,4.8,2.0,200
NJC,11.66,32.95,1.83,183
BII,6.7,17.8,1.66,166
SVG,8.7,23.0,1.64,164
VNA,17.0,43.1,1.54,154
VST,1.4,3.5,1.5,150
DPS,0.4,1.0,1.5,150
SDA,4.9,12.2,1.49,149
GKM,9.34,23.14,1.48,148
PGT,4.3,10.6,1.47,147
NHP,0.9,2.1,1.33,133
VKC,8.0,18.3,1.29,129
IDJ,8.59,19.66,1.29,129
API,9.03,20.32,1.25,125
HDA,5.61,12.59,1.24,124
TC6,7.65,16.93,1.21,121
VLG,4.99,10.9,1.18,118
TCO,12.78,27.82,1.18,118
PTH,8.1,17.6,1.17,117
AAV,13.19,28.6,1.17,117
TCD,8.06,17.41,1.16,116
SCJ,4.1,8.8,1.15,115
PXT,2.6,5.5,1.12,112
IHK,18.72,39.71,1.12,112
CPI,3.0,6.3,1.1,110
BLN,5.46,11.49,1.1,110
HFB,6.0,12.55,1.09,109
HBH,5.0,10.4,1.08,108
PCM,5.28,10.95,1.07,107
WTC,18.13,36.72,1.03,103
NSH,8.2,16.6,1.02,102
VC2,15.26,30.59,1.0,100
HDO,0.8,1.6,1.0,100
SJF,3.74,7.45,0.99,99
DTA,9.5,18.8,0.98,98
TKU,12.94,25.47,0.97,97
KSQ,3.5,6.9,0.97,97
HAH,22.7,44.75,0.97,97
VNH,4.8,9.4,0.96,96
TBH,7.9,15.5,0.96,96
BMC,14.88,29.11,0.96,96
MTG,4.2,8.2,0.95,95
DDV,14.48,28.29,0.95,95
QNC,6.8,13.2,0.94,94
GGG,1.8,3.5,0.94,94
CST,10.99,21.34,0.94,94
BCC,10.34,19.91,0.93,93
E29,5.48,10.5,0.92,92
L18,15.82,30.14,0.91,91
TW3,12.6,23.9,0.9,90
CSV,26.37,49.64,0.88,88
BMV,3.56,6.62,0.86,86
DGW,35.53,65.38,0.84,84
NDT,12.3,22.48,0.83,83
BT6,2.4,4.4,0.83,83
PSD,11.78,21.43,0.82,82
HNM,7.1,12.9,0.82,82
TAW,12.98,23.51,0.81,81
DGT,21.1,38.1,0.81,81
DGC,36.42,66.06,0.81,81
SEA,21.42,38.64,0.8,80
TVD,9.66,17.32,0.79,79
ASP,6.88,12.34,0.79,79
MGC,4.52,8.05,0.78,78
IPA,16.92,29.96,0.77,77
NBC,13.28,23.35,0.76,76
HOM,5.0,8.8,0.76,76
ELC,13.03,22.99,0.76,76
PDV,5.75,10.09,0.75,75
DZM,5.4,9.4,0.74,74
CTC,4.6,8.0,0.74,74
PRC,11.79,20.37,0.73,73
FRT,18.3,31.58,0.73,73
FIC,10.4,18.0,0.73,73
THT,10.02,17.25,0.72,72
BVN,7.2,12.4,0.72,72
BMS,12.21,21.03,0.72,72
VPC,2.4,4.1,0.71,71
VMD,26.35,44.95,0.71,71
CCP,9.0,15.4,0.71,71
VPG,22.44,38.12,0.7,70
VGS,16.43,27.91,0.7,70
DTI,10.5,17.9,0.7,70
CI5,4.7,8.0,0.7,70
TDN,9.79,16.55,0.69,69
ATG,1.6,2.7,0.69,69
PVG,8.98,15.03,0.67,67
JVC,4.02,6.73,0.67,67
HEJ,19.74,32.9,0.67,67
APG,7.78,12.99,0.67,67
ITQ,5.0,8.3,0.66,66
VIG,5.5,9.1,0.65,65
VE9,3.1,5.1,0.65,65
MDC,9.55,15.79,0.65,65
CAG,16.31,26.83,0.65,65
HKB,1.1,1.8,0.64,64
DPG,32.27,52.79,0.64,64
BED,26.79,44.0,0.64,64
AMS,10.4,17.1,0.64,64
VE4,22.5,36.7,0.63,63
PSP,7.74,12.64,0.63,63
HCD,5.09,8.31,0.63,63
BKC,5.1,8.3,0.63,63
TDH,7.43,12.05,0.62,62
PGV,16.18,26.24,0.62,62
DID,5.9,9.53,0.62,62
CEN,8.11,13.15,0.62,62
V21,5.7,9.2,0.61,61
MTA,7.0,11.3,0.61,61
LIG,6.29,10.1,0.61,61
HJC,4.4,7.1,0.61,61
VNR,22.68,36.32,0.6,60
TNS,5.7,9.1,0.6,60
NTF,25.5,40.7,0.6,60
MBG,6.13,9.81,0.6,60
TTH,3.2,5.1,0.59,59
KPF,9.81,15.62,0.59,59
HDP,9.71,15.41,0.59,59
DPM,18.83,30.0,0.59,59
VSG,1.9,3.0,0.58,58
SPM,12.22,19.36,0.58,58
SDY,1.9,3.0,0.58,58
PGD,25.42,40.05,0.58,58
MVC,9.02,14.28,0.58,58
DCT,1.2,1.9,0.58,58
CNG,21.43,33.93,0.58,58
BTS,7.35,11.54,0.57,57
VC7,10.52,16.37,0.56,56
TDG,3.79,5.92,0.56,56
PGC,15.28,23.9,0.56,56
VNL,16.25,25.14,0.55,55
HAV,3.1,4.8,0.55,55
ITS,4.57,7.05,0.54,54
HLC,10.42,16.05,0.54,54
SRT,3.8,5.8,0.53,53
PTT,5.1,7.8,0.53,53
PGS,17.58,26.94,0.53,53
