date,timestamp,open,high,low,close,volume
2018-04-19,1524070800,22.359,22.359,20.315,20.73,7295110
2018-04-19,1524096000,22.359,22.359,20.315,20.73,7295110
2018-04-20,1524157200,20.954,20.954,20.379,20.762,1970610
2018-04-20,1524182400,20.954,20.954,20.379,20.762,1970610
2018-04-23,1524441600,13.86,13.903,12.922,13.135,918490
2018-04-24,1524528000,12.922,13.221,12.24,13.135,1084620
2018-04-26,1524700800,13.093,13.178,12.581,12.666,618040
2018-04-27,1524787200,12.773,12.88,12.517,12.88,783680
2018-05-02,1525219200,13.178,13.178,12.666,12.709,468940
2018-05-03,1525305600,12.709,12.709,12.368,12.709,407660
2018-05-04,1525392000,12.986,12.986,12.581,12.709,267600
2018-05-07,1525651200,12.752,12.794,12.453,12.794,269800
2018-05-08,1525737600,13.221,13.221,12.709,12.837,556210
2018-05-09,1525824000,12.837,12.837,12.624,12.794,368930
2018-05-10,1525910400,12.794,12.794,12.368,12.581,184990
2018-05-11,1525996800,12.581,12.709,12.197,12.709,725410
2018-05-14,1526256000,12.709,12.709,12.282,12.581,252920
2018-05-15,1526342400,12.581,12.73,12.282,12.709,468650
2018-05-16,1526428800,12.709,12.73,12.453,12.581,525340
2018-05-17,1526515200,12.624,12.709,12.496,12.581,385710
2018-05-18,1526601600,12.538,12.709,12.432,12.666,465950
2018-05-21,1526860800,12.688,12.688,12.56,12.602,339500
2018-05-22,1526947200,12.602,12.688,12.197,12.496,414600
2018-05-23,1527033600,12.496,12.56,12.325,12.538,506080
2018-05-24,1527120000,12.517,12.56,12.41,12.496,366890
2018-05-25,1527206400,12.496,12.538,12.346,12.368,307990
2018-05-28,1527465600,12.282,12.325,11.557,11.557,197040
2018-05-29,1527552000,11.728,12.304,11.728,12.282,590410
2018-05-30,1527638400,12.261,12.346,12.112,12.24,171480
2018-05-31,1527724800,12.197,12.218,11.941,11.941,287350
2018-06-01,1527811200,12.197,12.197,11.941,11.941,100550
2018-06-04,1528070400,11.984,12.709,11.92,12.581,387700
2018-06-05,1528156800,12.624,12.624,12.325,12.538,459200
2018-06-06,1528243200,12.453,12.496,12.282,12.325,847910
2018-06-07,1528329600,12.368,12.368,12.24,12.325,675570
2018-06-08,1528416000,8.854,8.885,8.732,8.778,1162520
2018-06-11,1528675200,8.854,8.854,8.64,8.732,38710
2018-06-12,1528761600,8.732,8.732,8.517,8.64,42180
2018-06-13,1528848000,8.64,8.67,8.578,8.64,111190
2018-06-14,1528934400,8.64,8.64,8.502,8.578,22990
2018-06-15,1529020800,8.624,8.624,8.502,8.517,26260
2018-06-18,1529280000,8.517,8.517,8.272,8.272,44490
2018-06-19,1529366400,8.15,8.395,7.705,8.303,648860
2018-06-20,1529452800,8.303,8.425,8.303,8.395,648730
2018-06-21,1529539200,8.456,8.548,8.272,8.395,43660
2018-06-22,1529625600,8.364,8.425,8.364,8.425,115320
2018-06-25,1529884800,8.441,8.578,8.425,8.517,204990
2018-06-26,1529971200,8.027,8.548,8.027,8.517,101440
2018-06-27,1530057600,8.487,8.517,8.272,8.471,42360
2018-06-28,1530144000,8.471,8.471,8.272,8.272,44370
2018-06-29,1530230400,8.425,8.425,8.241,8.425,234590
2018-07-02,1530489600,8.425,8.456,8.257,8.272,73960
2018-07-03,1530576000,8.272,8.287,7.95,7.996,182230
2018-07-04,1530662400,7.996,8.027,7.598,7.797,283830
2018-07-05,1530748800,7.935,8.073,7.751,7.751,779170
2018-07-06,1530835200,7.751,8.18,7.751,8.18,344120
2018-07-09,1531094400,8.272,8.272,7.613,8.272,226510
2018-07-10,1531180800,8.272,8.333,8.241,8.333,278740
2018-07-11,1531267200,8.333,8.333,8.15,8.211,82430
2018-07-12,1531353600,8.18,8.211,8.134,8.195,138910
2018-07-13,1531440000,8.318,8.349,8.241,8.303,303750
2018-07-16,1531699200,8.272,8.272,8.119,8.272,216440
2018-07-17,1531785600,8.272,8.287,8.211,8.211,157780
2018-07-18,1531872000,8.226,8.303,8.165,8.272,247780
2018-07-19,1531958400,8.257,8.272,8.18,8.241,55150
2018-07-20,1532044800,8.272,8.272,8.211,8.241,25590
2018-07-23,1532304000,8.257,8.257,8.18,8.226,65750
2018-07-24,1532390400,8.272,8.287,7.659,8.18,78680
2018-07-25,1532476800,8.15,8.226,7.659,8.088,98910
2018-07-26,1532563200,8.088,8.211,8.073,8.119,73720
2018-07-27,1532649600,8.119,8.211,8.073,8.15,104230
2018-07-30,1532908800,7.935,8.15,7.69,7.843,217670
2018-07-31,1532995200,7.675,7.843,7.675,7.812,131670
2018-08-01,1533081600,7.767,7.828,7.659,7.659,134560
2018-08-02,1533168000,7.644,7.659,7.353,7.567,188020
2018-08-03,1533254400,7.353,7.659,7.353,7.552,200320
2018-08-06,1533513600,7.552,7.659,7.292,7.322,301330
2018-08-07,1533600000,7.338,7.384,7.338,7.368,95960
2018-08-08,1533686400,7.368,7.521,7.368,7.475,225180
2018-08-09,1533772800,7.506,7.874,7.506,7.782,461210
2018-08-10,1533859200,7.797,7.874,7.69,7.828,332110
2018-08-13,1534118400,7.843,7.981,7.767,7.966,336850
2018-08-14,1534204800,8.058,8.088,7.966,7.966,312680
2018-08-15,1534291200,7.966,8.042,7.874,7.889,289650
2018-08-16,1534377600,7.843,7.996,7.843,7.981,235000
2018-08-17,1534464000,8.058,8.272,7.981,8.042,262420
2018-08-20,1534723200,7.966,8.058,7.966,7.966,285190
2018-08-21,1534809600,7.966,8.042,7.966,8.042,312010
2018-08-22,1534896000,8.042,8.165,7.996,8.073,435620
2018-08-23,1534982400,8.027,8.18,8.027,8.119,375720
2018-08-24,1535068800,8.134,8.134,8.088,8.134,318750
2018-08-27,1535328000,8.15,8.18,8.15,8.18,262880
2018-08-28,1535414400,8.15,8.257,8.15,8.241,367780
2018-08-29,1535500800,8.241,8.303,8.211,8.287,353290
2018-08-30,1535587200,8.272,8.303,8.211,8.287,386140
2018-08-31,1535673600,8.287,8.349,8.241,8.241,344740
2018-09-04,1536019200,8.226,8.257,8.195,8.211,274950
2018-09-05,1536105600,8.195,8.226,8.119,8.119,287370
2018-09-06,1536192000,8.088,8.211,7.552,7.552,314500
2018-09-07,1536278400,7.889,8.073,7.874,8.073,334230
2018-09-10,1536537600,8.104,8.134,8.042,8.073,295040
2018-09-11,1536624000,8.073,8.088,7.996,7.996,306000
2018-09-12,1536710400,7.996,8.073,7.966,7.996,311310
2018-09-13,1536796800,8.012,8.042,7.996,8.027,274320
2018-09-14,1536883200,8.027,8.058,8.012,8.027,296230
2018-09-17,1537142400,8.027,8.027,7.966,7.996,296810
2018-09-18,1537228800,7.996,7.996,7.828,7.996,341310
2018-09-19,1537315200,8.012,8.042,7.966,8.027,403380
2018-09-20,1537401600,8.042,8.104,8.027,8.042,451650
2018-09-21,1537488000,8.042,8.088,8.027,8.042,458990
2018-09-24,1537747200,8.058,8.088,8.027,8.042,179800
2018-09-25,1537833600,8.042,8.042,7.92,7.95,352600
2018-09-26,1537920000,7.966,8.134,7.904,7.966,280770
2018-09-27,1538006400,7.966,8.027,7.95,7.966,237590
2018-09-28,1538092800,7.966,8.027,7.935,8.027,377090
2018-10-01,1538352000,8.027,8.073,8.012,8.027,334990
2018-10-02,1538438400,8.027,8.119,7.95,8.012,462710
2018-10-03,1538524800,8.027,8.073,8.012,8.058,493170
2018-10-04,1538611200,8.058,8.333,8.058,8.272,918360
2018-10-05,1538697600,8.303,8.318,8.226,8.272,691450
2018-10-08,1538956800,8.287,8.287,8.119,8.165,586980
2018-10-09,1539043200,8.088,8.195,8.058,8.18,1065850
2018-10-10,1539129600,8.18,8.211,8.15,8.18,557840
2018-10-11,1539216000,7.659,7.966,7.629,7.629,500890
2018-10-12,1539302400,7.613,7.751,7.613,7.705,376500
2018-10-15,1539561600,7.69,7.705,7.169,7.353,336550
2018-10-16,1539648000,7.368,7.43,7.353,7.399,328810
2018-10-17,1539734400,7.414,7.659,7.414,7.506,321550
2018-10-18,1539820800,7.521,7.583,7.475,7.491,279180
2018-10-19,1539907200,7.475,7.506,7.414,7.491,308190
2018-10-22,1540166400,7.491,7.69,7.491,7.537,386440
2018-10-23,1540252800,7.552,7.552,7.46,7.475,315760
2018-10-24,1540339200,7.491,7.552,7.475,7.521,316220
2018-10-25,1540425600,7.491,7.521,7.399,7.506,249910
2018-10-26,1540512000,7.552,7.659,7.552,7.613,269600
2018-10-29,1540771200,7.613,7.629,7.552,7.613,217050
2018-10-30,1540857600,7.613,7.721,7.613,7.659,368350
2018-10-31,1540944000,7.812,7.92,7.812,7.92,308320
2018-11-01,1541030400,8.119,8.119,7.874,7.889,285340
2018-11-02,1541116800,7.904,7.981,7.353,7.353,511310
2018-11-05,1541376000,7.506,7.598,7.491,7.583,481700
2018-11-06,1541462400,7.583,7.629,7.567,7.583,248270
2018-11-07,1541548800,7.583,7.69,7.583,7.659,255460
2018-11-08,1541635200,7.659,7.782,7.552,7.751,631830
2018-11-09,1541721600,7.751,7.843,7.659,7.69,563400
2018-11-12,1541980800,7.69,7.828,7.644,7.828,234920
2018-11-13,1542067200,7.812,7.812,7.736,7.797,206970
2018-11-14,1542153600,7.797,7.843,7.797,7.812,180650
2018-11-15,1542240000,7.828,7.843,7.782,7.828,233890
2018-11-16,1542326400,7.843,7.966,7.843,7.95,252140
2018-11-19,1542585600,7.966,8.027,7.966,8.027,331610
2018-11-20,1542672000,8.042,8.042,7.996,8.027,286420
2018-11-21,1542758400,8.027,8.272,7.95,8.241,307800
2018-11-22,1542844800,8.425,8.609,8.241,8.609,1262510
2018-11-23,1542931200,8.609,8.609,8.395,8.425,1055230
2018-11-26,1543190400,8.119,8.257,8.104,8.104,600550
2018-11-27,1543276800,8.088,8.104,7.874,7.935,313350
2018-11-28,1543363200,7.935,7.935,7.659,7.782,313540
2018-11-29,1543449600,7.904,7.904,7.767,7.782,237440
2018-11-30,1543536000,7.874,7.874,7.644,7.705,383620
2018-12-03,1543795200,7.935,8.119,7.812,8.104,473550
2018-12-04,1543881600,8.104,8.119,7.966,7.966,307480
2018-12-05,1543968000,7.966,8.119,7.92,8.088,459590
2018-12-06,1544054400,8.119,8.211,8.058,8.119,575460
2018-12-07,1544140800,8.635,8.635,8.399,8.615,867780
2018-12-10,1544400000,8.595,8.595,8.419,8.438,447020
2018-12-11,1544486400,8.419,8.419,8.281,8.301,321360
2018-12-12,1544572800,8.301,8.399,8.301,8.34,212930
2018-12-13,1544659200,8.438,8.478,8.34,8.34,223200
2018-12-14,1544745600,8.399,8.419,8.281,8.301,324020
2018-12-17,1545004800,8.281,8.281,8.046,8.144,236170
2018-12-18,1545091200,8.085,8.085,7.889,7.889,407110
2018-12-19,1545177600,8.085,8.124,7.85,7.85,273950
2018-12-20,1545264000,7.967,8.026,7.948,7.967,193400
2018-12-21,1545350400,7.928,7.987,7.869,7.889,264140
2018-12-24,1545609600,7.928,7.928,7.85,7.869,175850
2018-12-25,1545696000,7.85,7.85,7.457,7.575,205270
2018-12-26,1545782400,7.575,7.81,7.575,7.693,219770
2018-12-27,1545868800,8.046,8.046,7.83,7.83,183410
2018-12-28,1545955200,7.85,7.967,7.693,7.83,162260
