symbol,first,last,change,change_percentage
MLS,13.28,17.53,0.32,32
SPC,14.55,18.46,0.27,27
MIC,4.9,6.2,0.27,27
CTX,9.1,11.0,0.21,21
MGG,38.13,45.62,0.2,20
KLF,2.0,2.4,0.2,20
MVB,7.91,9.32,0.18,18
VHG,0.6,0.7,0.17,17
MTA,1.2,1.4,0.17,17
LM7,4.2,4.9,0.17,17
TJC,5.76,6.71,0.16,16
VNP,4.1,4.7,0.15,15
VLW,9.67,11.12,0.15,15
POS,4.95,5.68,0.15,15
KHP,4.66,5.34,0.15,15
HHV,13.59,15.59,0.15,15
BKH,42.77,49.16,0.15,15
TIS,8.1,9.2,0.14,14
ICT,10.94,12.49,0.14,14
HWS,9.11,10.35,0.14,14
DVC,4.47,5.08,0.14,14
CKV,10.91,12.44,0.14,14
TDS,9.3,10.52,0.13,13
PIA,19.54,22.02,0.13,13
HMC,7.36,8.29,0.13,13
HAF,18.9,21.3,0.13,13
DHM,5.37,6.09,0.13,13
CLG,1.82,2.05,0.13,13
XPH,5.0,5.6,0.12,12
VIG,0.8,0.9,0.12,12
VID,2.27,2.54,0.12,12
TCR,3.75,4.2,0.12,12
SDP,0.8,0.9,0.12,12
PVX,0.8,0.9,0.12,12
PSL,17.6,19.63,0.12,12
VGS,5.43,6.04,0.11,11
TL4,6.11,6.81,0.11,11
SRA,5.54,6.16,0.11,11
EIC,6.63,7.37,0.11,11
DCR,1.9,2.1,0.11,11
WTC,10.51,11.57,0.1,10
VEA,27.41,30.02,0.1,10
PTV,4.8,5.3,0.1,10
PTI,15.81,17.47,0.1,10
PAC,17.5,19.23,0.1,10
LCM,0.63,0.69,0.1,10
L18,6.83,7.49,0.1,10
FRC,14.0,15.46,0.1,10
CCL,4.58,5.04,0.1,10
CAN,16.82,18.49,0.1,10
VNA,2.2,2.4,0.09,9
VLC,15.52,16.89,0.09,9
VGP,10.83,11.83,0.09,9
TKU,5.98,6.5,0.09,9
TIP,13.6,14.8,0.09,9
SRT,3.5,3.8,0.09,9
SJF,1.58,1.73,0.09,9
SHE,7.81,8.54,0.09,9
QHD,15.72,17.08,0.09,9
PCC,8.49,9.27,0.09,9
DID,4.08,4.45,0.09,9
TMB,7.62,8.26,0.08,8
SVC,19.17,20.62,0.08,8
PLC,12.27,13.2,0.08,8
LLM,15.77,17.01,0.08,8
HHS,3.05,3.28,0.08,8
GVT,21.72,23.48,0.08,8
EVS,7.4,8.0,0.08,8
EIN,3.8,4.1,0.08,8
DCM,6.71,7.27,0.08,8
DBT,7.96,8.62,0.08,8
CMS,2.4,2.6,0.08,8
AMV,9.04,9.73,0.08,8
AGP,12.35,13.37,0.08,8
VHD,4.5,4.8,0.07,7
VAF,3.82,4.09,0.07,7
TPC,6.27,6.7,0.07,7
TMT,4.7,5.05,0.07,7
TCM,10.02,10.72,0.07,7
SVI,64.09,68.5,0.07,7
SNZ,19.69,21.08,0.07,7
SII,19.4,20.7,0.07,7
SGR,10.2,10.88,0.07,7
SC5,13.46,14.39,0.07,7
PVB,11.71,12.52,0.07,7
POW,9.44,10.06,0.07,7
PDR,12.4,13.24,0.07,7
OGC,2.87,3.08,0.07,7
MCG,1.5,1.6,0.07,7
M10,16.0,17.15,0.07,7
LAS,5.64,6.03,0.07,7
L10,11.63,12.44,0.07,7
KKC,3.96,4.23,0.07,7
ITC,9.8,10.44,0.07,7
FCN,7.43,7.94,0.07,7
DZM,2.9,3.1,0.07,7
BMI,14.9,15.88,0.07,7
AGM,10.85,11.62,0.07,7
VSC,11.28,11.93,0.06,6
VIF,14.5,15.4,0.06,6
VCW,32.37,34.22,0.06,6
TTZ,1.7,1.8,0.06,6
SWC,12.5,13.2,0.06,6
MCO,1.7,1.8,0.06,6
LIX,44.08,46.73,0.06,6
ILS,12.4,13.2,0.06,6
HUT,1.7,1.8,0.06,6
GMD,15.92,16.93,0.06,6
DGW,6.25,6.63,0.06,6
CTG,14.05,14.91,0.06,6
VSM,7.93,8.31,0.05,5
TSC,2.13,2.24,0.05,5
SLS,39.22,41.32,0.05,5
SD6,2.2,2.3,0.05,5
NLG,16.37,17.13,0.05,5
NCS,19.4,20.3,0.05,5
GVR,9.73,10.19,0.05,5
AST,49.81,52.35,0.05,5
AGG,16.88,17.7,0.05,5
AFX,4.2,4.4,0.05,5
VCS,51.61,53.59,0.04,4
VCG,20.59,21.34,0.04,4
TV2,19.07,19.75,0.04,4
TCL,11.33,11.79,0.04,4
SAV,3.96,4.13,0.04,4
RIC,4.5,4.67,0.04,4
POB,6.55,6.84,0.04,4
ORS,3.47,3.6,0.04,4
LHC,14.09,14.59,0.04,4
KOS,20.64,21.37,0.04,4
ITQ,2.38,2.47,0.04,4
ILA,2.38,2.48,0.04,4
ICG,4.8,4.98,0.04,4
HIG,7.25,7.52,0.04,4
HAX,6.57,6.8,0.04,4
DVP,25.58,26.71,0.04,4
DRC,15.31,15.89,0.04,4
DIC,1.58,1.65,0.04,4
DHT,41.72,43.21,0.04,4
DHC,22.31,23.16,0.04,4
DBC,10.75,11.23,0.04,4
DAG,4.61,4.78,0.04,4
CLM,14.14,14.7,0.04,4
BCM,22.27,23.05,0.04,4
BCE,5.89,6.1,0.04,4
ATG,0.53,0.55,0.04,4
API,4.46,4.63,0.04,4
WSB,29.66,30.47,0.03,3
VTR,39.0,40.0,0.03,3
VSN,26.7,27.6,0.03,3
VPI,26.46,27.37,0.03,3
VOS,1.36,1.4,0.03,3
VOC,9.44,9.69,0.03,3
