date,timestamp,open,high,low,close,volume,price_three_days_ago,price_three_days_ago_difference,price_three_days_ago_return,price_two_days_ago,price_yesterday,price_tomorrow,price_tomorrow_difference,price_tomorrow_return,direction,MA5,MA10,MA20,MA50,MA100,MA200,MA50-1,MA200-1,golden-cross-1,golden-cross-0,golden-cross
2011-10-05,1317772800,12.774,12.774,12.774,12.774,4110,,,,,,12.173,-0.6,-0.05,-1,,,,,,,,,False,False,False
2011-10-06,1317859200,12.173,12.173,12.173,12.173,100,,,,,12.774,11.571,-0.6,-0.05,-1,,,,,,,,,False,False,False
2011-10-07,1317945600,12.173,12.173,11.571,11.571,1070,,,,12.774,12.173,11.046,-0.53,-0.05,-1,,,,,,,,,False,False,False
2011-10-10,1318204800,11.046,11.046,11.046,11.046,170,12.774,-1.73,-0.14,12.173,11.571,10.52,-0.53,-0.05,-1,,,,,,,,,False,False,False
2011-10-11,1318291200,10.52,10.52,10.52,10.52,350,12.173,-1.65,-0.14,11.571,11.046,9.994,-0.53,-0.05,-1,11.62,,,,,,,,False,False,False
2011-10-12,1318377600,9.994,9.994,9.994,9.994,510,11.571,-1.58,-0.14,11.046,10.52,9.543,-0.45,-0.05,-1,11.06,,,,,,,,False,False,False
2011-10-13,1318464000,9.543,9.543,9.543,9.543,30,11.046,-1.5,-0.14,10.52,9.994,9.092,-0.45,-0.05,-1,10.53,,,,,,,,False,False,False
2011-10-14,1318550400,9.092,9.092,9.092,9.092,150,10.52,-1.43,-0.14,9.994,9.543,8.641,-0.45,-0.05,-1,10.04,,,,,,,,False,False,False
2011-10-17,1318809600,8.641,8.641,8.641,8.641,20,9.994,-1.35,-0.14,9.543,9.092,8.266,-0.38,-0.04,-1,9.56,,,,,,,,False,False,False
2011-10-18,1318896000,8.266,8.266,8.266,8.266,20,9.543,-1.28,-0.13,9.092,8.641,7.89,-0.38,-0.05,-1,9.11,10.36,,,,,,,False,False,False
2011-10-19,1318982400,7.89,7.89,7.89,7.89,20,9.092,-1.2,-0.13,8.641,8.266,7.514,-0.38,-0.05,-1,8.69,9.87,,,,,,,False,False,False
2011-10-20,1319068800,7.514,7.514,7.514,7.514,10,8.641,-1.13,-0.13,8.266,7.89,7.138,-0.38,-0.05,-1,8.28,9.41,,,,,,,False,False,False
2011-10-21,1319155200,7.514,7.514,7.138,7.138,40,8.266,-1.13,-0.14,7.89,7.514,6.838,-0.3,-0.04,-1,7.89,8.96,,,,,,,False,False,False
2011-10-24,1319414400,6.838,6.838,6.838,6.838,300,7.89,-1.05,-0.13,7.514,7.138,6.537,-0.3,-0.04,-1,7.53,8.54,,,,,,,False,False,False
2011-10-25,1319500800,6.537,6.537,6.537,6.537,2420,7.514,-0.98,-0.13,7.138,6.838,6.237,-0.3,-0.05,-1,7.18,8.15,,,,,,,False,False,False
2011-10-26,1319587200,6.537,6.537,6.237,6.237,70,7.138,-0.9,-0.13,6.838,6.537,5.936,-0.3,-0.05,-1,6.85,7.77,,,,,,,False,False,False
2011-10-27,1319673600,5.936,5.936,5.936,5.936,4070,6.838,-0.9,-0.13,6.537,6.237,6.162,0.23,0.04,1,6.54,7.41,,,,,,,False,False,False
2011-10-28,1319760000,5.936,6.162,5.936,6.162,9540,6.537,-0.38,-0.06,6.237,5.936,6.462,0.3,0.05,1,6.34,7.12,,,,,,,False,False,False
2011-10-31,1320019200,6.162,6.462,6.162,6.462,8290,6.237,0.22,0.04,5.936,6.162,6.763,0.3,0.05,1,6.27,6.9,,,,,,,False,False,False
2011-11-01,1320105600,6.763,6.763,6.763,6.763,300,5.936,0.83,0.14,6.162,6.462,7.064,0.3,0.04,1,6.31,6.75,8.55,,,,,,False,False,False
2011-11-02,1320192000,6.763,7.064,6.462,7.064,3300,6.162,0.9,0.15,6.462,6.763,6.763,-0.3,-0.04,-1,6.48,6.67,8.27,,,,,,False,False,False
2011-11-03,1320278400,6.763,7.064,6.763,6.763,3540,6.462,0.3,0.05,6.763,7.064,6.763,0.0,0.0,-1,6.64,6.59,8.0,,,,,,False,False,False
