date,timestamp,open,high,low,close,volume
2014-01-02,1388620800,14.476,14.476,14.476,14.476,200
2014-01-03,1388707200,14.686,14.686,14.686,14.686,200
2014-01-06,1388966400,14.686,14.686,14.686,14.686,200
2014-01-07,1389052800,14.686,14.686,14.686,14.686,0
2014-01-08,1389139200,14.686,14.686,14.686,14.686,0
2014-01-09,1389225600,14.686,14.686,14.686,14.686,200
2014-01-10,1389312000,14.686,14.686,14.686,14.686,0
2014-01-13,1389571200,14.686,14.686,14.686,14.686,0
2014-01-14,1389657600,14.686,14.686,14.686,14.686,0
2014-01-15,1389744000,14.686,14.686,14.686,14.686,0
2014-01-16,1389830400,14.686,14.686,14.686,14.686,40
2014-01-17,1389916800,14.686,14.686,14.686,14.686,600
2014-01-20,1390176000,14.686,14.686,14.686,14.686,0
2014-01-21,1390262400,14.686,14.686,14.686,14.686,300
2014-01-22,1390348800,14.686,14.686,14.686,14.686,0
2014-01-23,1390435200,14.686,14.686,14.686,14.686,0
2014-01-24,1390521600,14.686,14.686,14.686,14.686,0
2014-01-27,1390780800,14.686,14.686,14.686,14.686,0
2014-02-06,1391644800,14.686,14.686,14.686,14.686,0
2014-02-07,1391731200,15.944,15.944,15.944,15.944,100
2014-02-10,1391990400,15.944,15.944,15.944,15.944,0
2014-02-11,1392076800,15.944,15.944,15.944,15.944,0
2014-02-12,1392163200,15.944,15.944,15.944,15.944,0
2014-02-13,1392249600,15.944,15.944,15.944,15.944,0
2014-02-14,1392336000,15.944,15.944,15.944,15.944,0
2014-02-17,1392595200,15.944,15.944,15.944,15.944,500
2014-02-18,1392681600,15.944,16.363,15.944,16.363,1000
2014-02-19,1392768000,15.944,16.783,15.944,16.783,500
2014-02-20,1392854400,16.783,16.783,16.783,16.783,300
2014-02-21,1392940800,16.783,16.783,16.783,16.783,0
2014-02-24,1393200000,16.783,16.783,16.783,16.783,0
2014-02-25,1393286400,16.783,16.783,16.783,16.783,0
2014-02-26,1393372800,16.783,16.783,16.783,16.783,0
2014-02-27,1393459200,16.783,16.783,16.783,16.783,0
2014-02-28,1393545600,16.783,16.783,16.783,16.783,0
2014-03-03,1393804800,16.783,16.783,16.783,16.783,0
2014-03-04,1393891200,16.783,16.783,16.783,16.783,0
2014-03-05,1393977600,16.783,16.783,16.783,16.783,0
2014-03-06,1394064000,16.027,16.155,15.944,16.155,5500
2014-03-07,1394150400,16.068,16.068,16.068,16.068,0
2014-03-10,1394409600,16.068,16.068,16.068,16.068,0
2014-03-11,1394496000,16.068,16.068,16.068,16.068,0
2014-03-12,1394582400,16.068,16.068,16.068,16.068,40
2014-03-13,1394668800,16.068,16.068,16.068,16.068,0
2014-03-14,1394755200,16.068,16.068,16.068,16.068,0
2014-03-17,1395014400,17.664,17.664,17.664,17.664,130
2014-03-18,1395100800,17.664,17.664,17.664,17.664,0
2014-03-19,1395187200,19.426,19.426,19.426,19.426,100
2014-03-20,1395273600,21.189,21.189,21.189,21.189,100
2014-03-21,1395360000,21.189,21.189,21.189,21.189,0
2014-03-24,1395619200,23.16,23.16,23.16,23.16,200
2014-03-25,1395705600,25.175,25.175,25.175,25.175,100
2014-03-26,1395792000,25.175,25.175,25.175,25.175,0
2014-03-27,1395878400,25.175,25.175,25.175,25.175,0
2014-03-28,1395964800,25.175,25.175,25.175,25.175,0
2014-03-31,1396224000,25.175,25.175,25.175,25.175,0
2014-04-01,1396310400,25.175,25.175,25.175,25.175,0
2014-04-02,1396396800,25.175,25.175,25.175,25.175,0
2014-04-03,1396483200,25.175,25.175,25.175,25.175,0
2014-04-04,1396569600,25.175,25.175,25.175,25.175,0
2014-04-07,1396828800,25.175,25.175,25.175,25.175,0
2014-04-08,1396915200,25.175,25.175,25.175,25.175,0
2014-04-10,1397088000,22.658,22.658,22.658,22.658,200
2014-04-11,1397174400,22.658,22.658,22.658,22.658,0
2014-04-14,1397433600,22.658,22.658,22.658,22.658,0
2014-04-15,1397520000,22.658,22.658,22.658,22.658,0
2014-04-16,1397606400,22.658,22.658,22.658,22.658,0
2014-04-17,1397692800,22.658,22.658,22.658,22.658,0
2014-04-18,1397779200,22.658,22.658,22.658,22.658,0
2014-04-21,1398038400,20.392,20.392,20.392,20.392,200
2014-04-22,1398124800,20.392,20.392,20.392,20.392,0
2014-04-23,1398211200,20.392,20.392,20.392,20.392,0
