symbol,first,last,change,change_percentage
STP,7.66,18.86,1.46,146
LAF,24.0,53.0,1.21,121
DAE,11.91,24.29,1.04,104
TSC,11.72,22.82,0.95,95
PAN,23.36,44.98,0.93,93
SAP,31.96,60.93,0.91,91
SD6,28.85,52.77,0.83,83
SDC,22.3,39.23,0.76,76
HLY,24.87,42.54,0.71,71
MEC,27.58,46.5,0.69,69
SD5,6.13,10.3,0.68,68
ILC,45.2,76.0,0.68,68
SJE,9.23,15.21,0.65,65
CMC,62.4,100.0,0.6,60
SD9,26.12,41.08,0.57,57
CID,33.49,52.5,0.57,57
SDY,34.6,54.0,0.56,56
SGD,14.41,22.17,0.54,54
SDA,72.38,111.21,0.54,54
STC,12.74,19.34,0.52,52
HCT,25.07,38.16,0.52,52
TCM,16.32,22.67,0.39,39
PAC,6.37,8.8,0.38,38
EBS,13.53,18.72,0.38,38
DAC,24.5,33.9,0.38,38
SCC,37.9,51.5,0.36,36
S99,80.31,109.03,0.36,36
SIC,16.95,22.93,0.35,35
VTS,34.1,44.2,0.3,30
S55,16.05,20.73,0.29,29
SDT,11.57,14.75,0.27,27
HDC,6.85,8.72,0.27,27
DIC,35.12,44.17,0.26,26
VDL,16.19,20.05,0.24,24
TPH,16.73,20.81,0.24,24
HTP,20.02,24.46,0.22,22
SCJ,72.88,88.23,0.21,21
SAF,4.99,6.05,0.21,21
TTC,13.98,16.82,0.2,20
SDJ,89.0,104.9,0.18,18
MCO,44.0,52.0,0.18,18
NHC,6.7,7.82,0.17,17
MHC,16.41,19.27,0.17,17
DCS,40.0,47.0,0.17,17
SGC,18.85,21.86,0.16,16
NST,10.64,12.3,0.16,16
NAV,37.57,43.57,0.16,16
VFC,40.41,46.28,0.15,15
SSI,17.07,19.4,0.14,14
SD3,64.76,73.83,0.14,14
PJC,4.22,4.81,0.14,14
IMP,32.38,36.47,0.13,13
C92,43.88,49.56,0.13,13
RCL,46.97,52.62,0.12,12
L10,16.73,18.74,0.12,12
DHG,20.31,22.76,0.12,12
TMS,12.13,13.44,0.11,11
SDN,11.56,12.81,0.11,11
DPC,17.6,19.61,0.11,11
CJC,17.77,19.59,0.1,10
NTL,25.31,27.56,0.09,9
CTB,6.38,6.96,0.09,9
PNC,23.45,25.36,0.08,8
VTC,25.42,27.2,0.07,7
VTV,5.49,5.81,0.06,6
VBH,27.3,28.83,0.06,6
DMC,42.83,45.33,0.06,6
PET,12.26,12.88,0.05,5
HBD,9.83,10.35,0.05,5
HAP,17.85,18.69,0.05,5
CYC,17.2,18.0,0.05,5
PTC,17.56,18.21,0.04,4
GMC,5.91,6.13,0.04,4
CTN,46.83,48.08,0.03,3
VHC,7.0,7.17,0.02,2
SMC,12.59,12.8,0.02,2
HJS,5.96,6.07,0.02,2
VNC,17.3,17.3,0.0,0
SFN,9.68,9.68,0.0,0
NBC,4.48,4.47,-0.0,0
VFR,36.56,36.08,-0.01,-1
TXM,28.53,28.32,-0.01,-1
SSC,24.0,23.81,-0.01,-1
PJT,14.01,13.91,-0.01,-1
SHC,52.0,51.0,-0.02,-2
CLC,8.08,7.92,-0.02,-2
ACB,11.9,11.72,-0.02,-2
VNE,39.74,38.36,-0.03,-3
VC2,31.99,31.11,-0.03,-3
BPC,12.79,12.46,-0.03,-3
BBS,7.95,7.68,-0.03,-3
TRC,48.81,47.07,-0.04,-4
KHP,7.49,7.2,-0.04,-4
VTA,26.0,24.6,-0.05,-5
VIC,6.4,6.05,-0.05,-5
TMC,11.07,10.56,-0.05,-5
SFC,15.19,14.36,-0.05,-5
HMC,8.45,7.99,-0.05,-5
DTC,16.83,15.92,-0.05,-5
TCR,26.2,24.57,-0.06,-6
SC5,63.2,59.25,-0.06,-6
BBC,75.97,71.67,-0.06,-6
VTB,11.13,10.33,-0.07,-7
STB,47.91,44.52,-0.07,-7
KHA,15.73,14.61,-0.07,-7
VTL,19.85,18.24,-0.08,-8
VCS,5.84,5.39,-0.08,-8
TTP,70.75,65.21,-0.08,-8
SJC,51.2,47.23,-0.08,-8
PSC,10.73,9.91,-0.08,-8
MPC,8.67,7.95,-0.08,-8
LGC,22.13,20.36,-0.08,-8
HBC,7.21,6.64,-0.08,-8
HAI,23.3,21.35,-0.08,-8
GMD,37.74,34.61,-0.08,-8
ANV,20.88,19.18,-0.08,-8
ACL,12.1,11.11,-0.08,-8
XMC,27.78,25.26,-0.09,-9
TNA,5.04,4.57,-0.09,-9
SCD,30.71,27.92,-0.09,-9
PMS,8.83,8.03,-0.09,-9
HSI,45.0,41.0,-0.09,-9
CII,31.79,29.07,-0.09,-9
BBT,24.4,22.3,-0.09,-9
TKU,8.53,7.67,-0.1,-10
SD2,76.64,69.05,-0.1,-10
PTS,15.54,14.01,-0.1,-10
PPC,22.48,20.26,-0.1,-10
HCC,4.39,3.94,-0.1,-10
ALT,43.1,38.63,-0.1,-10
IFS,41.66,37.2,-0.11,-11
DTT,20.09,17.82,-0.11,-11
VGP,16.31,14.36,-0.12,-12
TJC,17.74,15.64,-0.12,-12
TCT,49.72,43.64,-0.12,-12
ITA,130.0,114.55,-0.12,-12
HRC,96.66,84.58,-0.12,-12
DRC,7.06,6.21,-0.12,-12
VNM,9.95,8.65,-0.13,-13
FMC,8.16,7.1,-0.13,-13
BMP,13.78,11.97,-0.13,-13
VMC,17.47,15.08,-0.14,-14
UIC,23.17,19.84,-0.14,-14
ICF,43.5,37.2,-0.14,-14
TYA,15.46,13.15,-0.15,-15
ST8,6.2,5.26,-0.15,-15
REE,20.12,17.12,-0.15,-15
PVD,41.14,35.13,-0.15,-15
POT,30.78,26.28,-0.15,-15
GIL,7.14,6.09,-0.15,-15
SJS,230.86,194.98,-0.16,-16
SJD,7.93,6.65,-0.16,-16
SJ1,7.04,5.94,-0.16,-16
SAM,23.35,19.51,-0.16,-16
NSC,22.92,19.35,-0.16,-16
MIC,286.0,240.1,-0.16,-16
LTC,42.71,35.94,-0.16,-16
HAX,12.54,10.59,-0.16,-16
VNR,13.02,10.79,-0.17,-17
PGC,9.1,7.58,-0.17,-17
ABT,17.75,14.79,-0.17,-17
TNG,6.14,5.04,-0.18,-18
TBC,11.27,9.25,-0.18,-18
SGH,32.36,26.65,-0.18,-18
NTP,12.07,9.89,-0.18,-18
