symbol,first,last,change,change_percentage
NCS,13.16,19.96,0.52,52
C92,12.8,18.3,0.43,43
VTI,2.6,3.6,0.38,38
VLC,5.51,7.47,0.36,36
CTX,7.01,9.02,0.29,29
VNP,4.0,5.1,0.27,27
TGP,1.8,2.29,0.27,27
VNI,2.9,3.6,0.24,24
SPH,6.15,7.5,0.22,22
PXA,2.7,3.3,0.22,22
L43,4.9,6.0,0.22,22
DTT,6.87,8.4,0.22,22
DAT,22.04,26.94,0.22,22
CIG,1.8,2.2,0.22,22
VC5,2.4,2.9,0.21,21
PTT,2.6,3.13,0.2,20
CVN,1.28,1.53,0.2,20
SVC,10.94,12.75,0.17,17
SDD,2.3,2.7,0.17,17
PGD,19.34,22.63,0.17,17
PPS,4.32,5.02,0.16,16
TMW,8.45,9.72,0.15,15
STL,2.6,3.0,0.15,15
HHG,7.02,8.05,0.15,15
DHM,4.39,5.05,0.15,15
DDN,7.88,9.04,0.15,15
VLF,1.4,1.6,0.14,14
STG,7.51,8.57,0.14,14
HAX,3.46,3.96,0.14,14
HAT,35.38,40.48,0.14,14
VTX,7.88,8.94,0.13,13
GTH,2.67,3.03,0.13,13
BMJ,2.11,2.38,0.13,13
TPS,7.38,8.3,0.12,12
DRH,8.28,9.31,0.12,12
TPP,6.35,7.08,0.11,11
PTS,2.62,2.92,0.11,11
ICG,3.57,3.97,0.11,11
VKP,1.0,1.1,0.1,10
VBC,9.31,10.22,0.1,10
SDN,13.0,14.3,0.1,10
QCC,3.74,4.11,0.1,10
MHL,4.21,4.63,0.1,10
DPP,6.72,7.41,0.1,10
VTS,7.4,8.1,0.09,9
VPS,8.58,9.32,0.09,9
TXM,7.8,8.51,0.09,9
THB,11.07,12.1,0.09,9
SVN,4.4,4.8,0.09,9
SSC,34.01,37.03,0.09,9
SBT,11.71,12.71,0.09,9
HTV,8.35,9.12,0.09,9
FMC,9.54,10.41,0.09,9
DST,12.99,14.15,0.09,9
VCR,2.5,2.7,0.08,8
SSN,10.0,10.8,0.08,8
SD3,6.97,7.54,0.08,8
L44,3.8,4.1,0.08,8
KDH,7.3,7.85,0.08,8
GTT,1.2,1.3,0.08,8
GGG,1.2,1.3,0.08,8
ELC,15.69,16.87,0.08,8
DRL,18.65,20.19,0.08,8
ALV,4.32,4.67,0.08,8
VPH,3.33,3.56,0.07,7
TNB,3.89,4.15,0.07,7
SII,27.3,29.2,0.07,7
SGN,24.31,26.04,0.07,7
SED,9.91,10.57,0.07,7
SCC,4.2,4.5,0.07,7
SAS,21.06,22.46,0.07,7
PXT,4.1,4.4,0.07,7
PNJ,12.76,13.71,0.07,7
MHC,8.11,8.68,0.07,7
MAS,74.29,79.21,0.07,7
KSD,4.4,4.7,0.07,7
KSB,11.36,12.19,0.07,7
KHL,1.5,1.6,0.07,7
IJC,3.85,4.12,0.07,7
GHC,9.22,9.88,0.07,7
EMC,9.5,10.19,0.07,7
ACM,4.06,4.34,0.07,7
VNG,12.26,12.95,0.06,6
VMD,17.62,18.71,0.06,6
TVC,10.31,10.88,0.06,6
TCT,37.06,39.26,0.06,6
PSI,8.0,8.5,0.06,6
MEC,4.72,5.0,0.06,6
HUT,7.27,7.73,0.06,6
HRC,32.4,34.48,0.06,6
HAH,12.89,13.62,0.06,6
FID,10.52,11.11,0.06,6
CMG,6.63,7.01,0.06,6
BST,9.67,10.27,0.06,6
BID,13.85,14.75,0.06,6
VSC,21.55,22.56,0.05,5
TIX,11.3,11.82,0.05,5
ST8,5.76,6.02,0.05,5
SSM,10.47,10.95,0.05,5
SD2,5.2,5.46,0.05,5
QBS,8.8,9.27,0.05,5
PTB,14.5,15.28,0.05,5
PPE,15.0,15.8,0.05,5
PGI,9.43,9.87,0.05,5
MCO,2.2,2.3,0.05,5
L61,8.4,8.83,0.05,5
KMR,4.3,4.5,0.05,5
HCT,7.35,7.74,0.05,5
DHG,33.32,34.89,0.05,5
DHA,10.27,10.79,0.05,5
DDV,9.3,9.76,0.05,5
CTG,12.21,12.76,0.05,5
CCI,6.55,6.89,0.05,5
BMP,45.33,47.42,0.05,5
BMI,13.79,14.5,0.05,5
ASP,2.63,2.77,0.05,5
VNE,8.26,8.58,0.04,4
VGC,5.64,5.85,0.04,4
VE9,3.74,3.89,0.04,4
SHI,4.84,5.05,0.04,4
REE,14.46,15.1,0.04,4
PTC,5.22,5.45,0.04,4
PCG,4.55,4.75,0.04,4
NTW,16.73,17.35,0.04,4
NTP,19.95,20.67,0.04,4
NST,8.02,8.34,0.04,4
LUT,2.8,2.9,0.04,4
LGC,19.14,19.93,0.04,4
LAF,13.6,14.1,0.04,4
ISH,6.43,6.71,0.04,4
HBC,5.73,5.95,0.04,4
GMD,16.33,17.04,0.04,4
GDT,12.39,12.88,0.04,4
CTD,96.79,100.63,0.04,4
CPC,11.04,11.46,0.04,4
CLG,5.0,5.2,0.04,4
C32,15.34,15.98,0.04,4
BBC,48.45,50.27,0.04,4
B82,5.7,5.93,0.04,4
VSH,11.92,12.23,0.03,3
VNM,54.56,56.32,0.03,3
VID,3.16,3.27,0.03,3
TVB,2.76,2.83,0.03,3
TTB,8.64,8.94,0.03,3
TRS,29.81,30.79,0.03,3
TNT,13.55,14.01,0.03,3
TNG,6.9,7.11,0.03,3
TJC,7.93,8.15,0.03,3
TCL,9.73,10.01,0.03,3
TC6,3.35,3.44,0.03,3
TA9,5.97,6.13,0.03,3
SLS,21.89,22.5,0.03,3
SJS,17.24,17.7,0.03,3
PVV,2.9,3.0,0.03,3
PVI,14.49,14.87,0.03,3
PVE,5.47,5.62,0.03,3
PIT,7.3,7.5,0.03,3
PDR,3.68,3.79,0.03,3
