symbol,first,last,change,change_percentage
VTV,4.98,5.91,0.19,19
PAC,12.68,15.01,0.18,18
DQC,6.92,8.18,0.18,18
BMC,16.58,19.26,0.16,16
PVG,17.48,20.09,0.15,15
RAL,8.7,9.92,0.14,14
VGS,13.31,15.1,0.13,13
MKV,10.84,12.21,0.13,13
ABI,5.59,6.29,0.13,13
PTS,5.79,6.46,0.12,12
TH1,55.4,61.66,0.11,11
PVD,24.56,27.19,0.11,11
HAP,5.93,6.56,0.11,11
VPH,15.14,16.65,0.1,10
VNI,36.7,40.3,0.1,10
LSS,16.23,17.8,0.1,10
AGF,16.27,17.89,0.1,10
VNS,14.59,15.87,0.09,9
VC1,16.61,18.04,0.09,9
SCC,25.1,27.4,0.09,9
PVC,9.26,10.07,0.09,9
PJC,2.41,2.62,0.09,9
PGS,5.61,6.09,0.09,9
HLG,31.81,34.56,0.09,9
VTS,77.0,83.0,0.08,8
TNG,2.57,2.77,0.08,8
SDT,7.89,8.49,0.08,8
PVT,8.31,9.01,0.08,8
HHC,12.63,13.62,0.08,8
GIL,4.46,4.82,0.08,8
VMG,14.7,15.7,0.07,7
VC9,19.2,20.46,0.07,7
VC3,6.16,6.58,0.07,7
TMC,10.66,11.38,0.07,7
SDC,11.2,11.97,0.07,7
PVS,10.64,11.43,0.07,7
PVE,12.53,13.36,0.07,7
PLC,3.48,3.71,0.07,7
PDC,13.3,14.2,0.07,7
HLA,36.1,38.5,0.07,7
HAG,56.36,60.33,0.07,7
CCM,27.4,29.26,0.07,7
BKC,35.0,37.4,0.07,7
VFC,9.81,10.36,0.06,6
SRF,2.45,2.6,0.06,6
SGH,14.17,15.02,0.06,6
REE,8.84,9.41,0.06,6
RDP,5.58,5.91,0.06,6
PET,6.78,7.16,0.06,6
LGC,9.19,9.73,0.06,6
DPC,12.82,13.53,0.06,6
DHA,8.69,9.18,0.06,6
DCS,22.1,23.4,0.06,6
CID,24.53,25.98,0.06,6
BHC,14.8,15.7,0.06,6
B82,15.04,15.99,0.06,6
ASP,7.87,8.31,0.06,6
VCC,6.04,6.36,0.05,5
VC7,8.52,8.95,0.05,5
VC5,19.32,20.27,0.05,5
VC2,14.64,15.38,0.05,5
TPC,3.56,3.73,0.05,5
SSI,10.6,11.1,0.05,5
SHC,16.1,16.9,0.05,5
SGT,17.41,18.28,0.05,5
SD2,23.15,24.31,0.05,5
S74,33.99,35.59,0.05,5
PVX,29.7,31.3,0.05,5
PVA,20.2,21.3,0.05,5
PIT,13.0,13.67,0.05,5
PHR,8.39,8.81,0.05,5
LCG,16.11,16.94,0.05,5
KMR,12.48,13.14,0.05,5
KKC,9.45,9.93,0.05,5
DXP,7.74,8.13,0.05,5
DTC,37.19,38.9,0.05,5
DNP,3.36,3.52,0.05,5
DC4,7.79,8.15,0.05,5
C92,12.65,13.27,0.05,5
VNT,6.5,6.75,0.04,4
VNM,9.08,9.4,0.04,4
VKP,11.7,12.2,0.04,4
VIC,9.7,10.06,0.04,4
VDL,8.45,8.75,0.04,4
TYA,4.38,4.54,0.04,4
TJC,7.88,8.2,0.04,4
SJS,147.41,153.65,0.04,4
SGC,7.76,8.1,0.04,4
SFN,6.77,7.05,0.04,4
PVI,10.34,10.79,0.04,4
PMS,4.74,4.93,0.04,4
NTL,15.76,16.46,0.04,4
NHC,6.48,6.71,0.04,4
MTG,13.58,14.06,0.04,4
LTC,18.17,18.88,0.04,4
HPG,2.18,2.26,0.04,4
HCT,10.63,11.01,0.04,4
HCC,2.37,2.47,0.04,4
GTH,10.62,11.02,0.04,4
DIG,17.03,17.78,0.04,4
CTB,3.68,3.81,0.04,4
BT6,54.86,57.17,0.04,4
VTO,5.16,5.29,0.03,3
VSC,5.05,5.18,0.03,3
VNC,8.58,8.85,0.03,3
VCG,26.1,26.84,0.03,3
THT,3.08,3.18,0.03,3
SEB,2.08,2.14,0.03,3
SDN,6.53,6.73,0.03,3
SAV,10.43,10.73,0.03,3
SAM,6.08,6.24,0.03,3
PNC,7.5,7.7,0.03,3
NBC,2.67,2.75,0.03,3
NBB,22.7,23.32,0.03,3
KHA,13.55,13.98,0.03,3
KDC,11.24,11.58,0.03,3
HVT,4.3,4.42,0.03,3
HOM,11.25,11.6,0.03,3
HCM,6.52,6.72,0.03,3
GMC,3.49,3.6,0.03,3
DPR,16.77,17.2,0.03,3
CYC,10.4,10.7,0.03,3
CSC,6.74,6.96,0.03,3
CMC,23.6,24.3,0.03,3
CII,28.39,29.3,0.03,3
CAN,9.24,9.52,0.03,3
CAD,16.4,16.9,0.03,3
BTH,15.5,15.9,0.03,3
ACL,4.52,4.64,0.03,3
VSG,13.7,14.0,0.02,2
VNE,11.61,11.89,0.02,2
VGP,8.97,9.12,0.02,2
TRA,9.74,9.91,0.02,2
TNM,6.83,7.0,0.02,2
SRC,12.73,13.01,0.02,2
SFC,12.34,12.58,0.02,2
SAF,3.57,3.63,0.02,2
LBE,2.3,2.35,0.02,2
KHP,4.35,4.42,0.02,2
HUT,15.72,16.07,0.02,2
HTP,9.3,9.49,0.02,2
HMC,3.58,3.64,0.02,2
HLY,40.62,41.62,0.02,2
HAX,2.9,2.95,0.02,2
FPT,7.76,7.95,0.02,2
DXV,9.98,10.22,0.02,2
DRC,10.02,10.22,0.02,2
DHG,15.94,16.21,0.02,2
D2D,8.46,8.59,0.02,2
CTS,8.09,8.24,0.02,2
CSM,14.62,14.92,0.02,2
BVS,34.8,35.46,0.02,2
BBC,24.66,25.09,0.02,2
XMC,18.34,18.44,0.01,1
VTC,7.75,7.8,0.01,1
VTB,5.24,5.29,0.01,1
VE1,15.1,15.3,0.01,1
VCS,3.81,3.84,0.01,1
VBH,13.46,13.65,0.01,1
TTP,30.7,31.07,0.01,1
TTF,31.98,32.17,0.01,1
TPH,5.18,5.22,0.01,1
TDH,36.23,36.58,0.01,1
TC6,3.77,3.8,0.01,1
ST8,2.63,2.66,0.01,1
SJC,23.8,24.1,0.01,1
SD5,8.11,8.21,0.01,1
PSC,5.06,5.13,0.01,1
NGC,10.36,10.44,0.01,1
MEC,37.28,37.6,0.01,1
MCP,5.65,5.69,0.01,1
IMP,15.8,15.99,0.01,1
HTV,7.15,7.25,0.01,1
HSG,4.25,4.29,0.01,1
HRC,21.45,21.65,0.01,1
