symbol,first,last,change,change_percentage
FBA,7.8,32.5,3.17,317
IFS,4.96,12.0,1.42,142
VDT,1.45,3.12,1.15,115
PMT,7.52,15.63,1.08,108
NBW,11.43,22.43,0.96,96
PTP,2.11,3.67,0.74,74
IDV,0.98,1.53,0.56,56
DNM,3.39,5.25,0.55,55
SAP,8.03,12.37,0.54,54
ALT,5.46,8.18,0.5,50
SEB,3.09,4.41,0.43,43
TET,6.67,9.39,0.41,41
SGS,2.15,3.0,0.4,40
GDW,12.56,17.31,0.38,38
VNM,15.58,21.21,0.36,36
HHS,4.81,6.56,0.36,36
GHC,5.72,7.8,0.36,36
CII,12.17,16.28,0.34,34
BTP,2.02,2.62,0.3,30
BST,2.97,3.87,0.3,30
VNT,5.19,6.63,0.28,28
CCM,8.38,10.71,0.28,28
ND2,1.31,1.67,0.27,27
MAS,2.51,3.18,0.27,27
CVN,4.15,5.29,0.27,27
PTD,2.7,3.39,0.26,26
MDF,2.03,2.54,0.25,25
BMC,19.8,24.82,0.25,25
HDM,1.94,2.41,0.24,24
TV1,3.97,4.88,0.23,23
SDU,7.61,9.27,0.22,22
SVT,3.75,4.52,0.21,21
SGC,9.07,10.98,0.21,21
NVT,3.8,4.6,0.21,21
GTH,3.14,3.81,0.21,21
DHG,21.43,25.86,0.21,21
C21,9.39,11.34,0.21,21
QCC,1.33,1.6,0.2,20
LAS,6.46,7.77,0.2,20
CAP,1.51,1.81,0.2,20
VNX,0.32,0.38,0.19,19
SVN,37.4,44.5,0.19,19
MCC,5.55,6.63,0.19,19
L62,4.93,5.89,0.19,19
BVN,3.53,4.2,0.19,19
C92,4.65,5.49,0.18,18
VSI,3.13,3.66,0.17,17
PHS,2.5,2.92,0.17,17
MKP,34.07,39.81,0.17,17
MHC,1.06,1.24,0.17,17
HAT,10.0,11.71,0.17,17
PGD,8.25,9.59,0.16,16
HMH,3.61,4.17,0.16,16
DSN,9.59,11.08,0.16,16
TNA,1.72,1.97,0.15,15
MPC,4.37,5.03,0.15,15
MHL,4.93,5.65,0.15,15
NET,5.94,6.77,0.14,14
HAD,6.61,7.53,0.14,14
BMJ,1.69,1.93,0.14,14
TPP,1.73,1.95,0.13,13
DPM,11.15,12.55,0.13,13
DNC,1.33,1.5,0.13,13
VCF,71.5,80.36,0.12,12
VAT,2.89,3.23,0.12,12
WSB,8.54,9.49,0.11,11
VNR,4.22,4.67,0.11,11
TV3,2.29,2.55,0.11,11
TRA,16.09,17.88,0.11,11
PMC,9.53,10.61,0.11,11
PDN,5.54,6.17,0.11,11
NSC,17.19,19.04,0.11,11
ELC,10.82,12.02,0.11,11
B82,4.28,4.74,0.11,11
WCS,17.46,19.26,0.1,10
TDN,2.35,2.58,0.1,10
HLG,8.33,9.18,0.1,10
HCI,13.49,14.82,0.1,10
BSC,5.16,5.66,0.1,10
VTI,1.53,1.67,0.09,9
HTV,4.12,4.48,0.09,9
HPP,12.93,14.12,0.09,9
PPP,4.09,4.4,0.08,8
PGC,2.16,2.34,0.08,8
LDP,6.18,6.7,0.08,8
