symbol,first,last,change,change_percentage
VTV,2.6,3.78,0.45,45
ICF,29.0,39.0,0.34,34
CMC,14.6,19.0,0.3,30
MEC,20.36,25.66,0.26,26
CJC,15.17,18.2,0.2,20
VC2,14.64,17.16,0.17,17
VTC,18.45,20.99,0.14,14
PMS,8.03,9.19,0.14,14
DPC,11.42,12.97,0.14,14
SGH,10.53,11.53,0.09,9
TXM,12.09,13.11,0.08,8
TS4,10.05,10.77,0.07,7
BTS,15.34,16.48,0.07,7
TLT,23.62,24.8,0.05,5
BMP,10.3,10.81,0.05,5
BMI,17.48,18.38,0.05,5
VTS,18.5,19.2,0.04,4
KDC,13.31,13.9,0.04,4
BBT,13.2,13.7,0.04,4
LTC,35.79,36.97,0.03,3
PAC,6.29,6.39,0.02,2
BBS,3.76,3.82,0.02,2
VTL,8.83,8.91,0.01,1
STP,4.74,4.8,0.01,1
STB,45.87,46.55,0.01,1
PVD,21.18,21.33,0.01,1
TTC,7.43,7.43,0.0,0
SMC,7.89,7.89,0.0,0
FPT,18.17,18.09,-0.0,0
EBS,14.52,14.48,-0.0,0
DCT,26.7,26.7,0.0,0
DAC,15.0,15.0,0.0,0
CTB,3.31,3.31,0.0,0
BCC,12.14,12.09,-0.0,0
VNR,9.01,8.88,-0.01,-1
TNA,3.27,3.25,-0.01,-1
SSI,9.31,9.25,-0.01,-1
NHC,5.62,5.54,-0.01,-1
VNC,12.19,11.99,-0.02,-2
SJE,8.57,8.38,-0.02,-2
SFC,10.21,9.97,-0.02,-2
SCC,27.0,26.5,-0.02,-2
IFS,42.35,41.36,-0.02,-2
TYA,20.33,19.73,-0.03,-3
TKU,8.78,8.53,-0.03,-3
PTS,6.95,6.73,-0.03,-3
MCO,30.8,29.9,-0.03,-3
HJS,7.73,7.51,-0.03,-3
FMC,12.24,11.82,-0.03,-3
COM,11.13,10.78,-0.03,-3
ACB,7.94,7.59,-0.04,-4
VIP,18.0,17.18,-0.05,-5
UNI,32.87,31.23,-0.05,-5
SSC,26.45,25.13,-0.05,-5
SAV,11.67,11.1,-0.05,-5
LBM,6.4,6.08,-0.05,-5
LAF,15.0,14.3,-0.05,-5
DHG,14.4,13.68,-0.05,-5
VFC,21.41,20.1,-0.06,-6
HTV,8.19,7.73,-0.06,-6
HAS,39.93,37.41,-0.06,-6
BPC,8.48,8.01,-0.06,-6
VSH,15.71,14.62,-0.07,-7
VNM,6.41,5.97,-0.07,-7
VMC,14.07,13.02,-0.07,-7
SGC,17.64,16.4,-0.07,-7
RAL,35.19,32.63,-0.07,-7
PNC,17.04,15.88,-0.07,-7
SAP,24.46,22.57,-0.08,-8
PGC,8.8,8.11,-0.08,-8
IMP,19.11,17.65,-0.08,-8
HAP,8.96,8.27,-0.08,-8
BT6,53.02,48.87,-0.08,-8
TMS,11.31,10.32,-0.09,-9
SJS,415.7,377.48,-0.09,-9
SDA,48.98,44.74,-0.09,-9
REE,11.43,10.42,-0.09,-9
NTP,13.23,12.07,-0.09,-9
KHA,12.82,11.61,-0.09,-9
GIL,6.77,6.19,-0.09,-9
DNP,6.66,6.04,-0.09,-9
CYC,16.6,15.1,-0.09,-9
CLC,8.71,7.92,-0.09,-9
CAN,15.4,13.94,-0.09,-9
BBC,32.11,29.31,-0.09,-9
ALT,34.86,31.56,-0.09,-9
MHC,12.41,11.17,-0.1,-10
GMD,40.08,35.91,-0.1,-10
DHA,13.87,12.44,-0.1,-10
CTN,48.65,43.94,-0.1,-10
SD9,22.84,20.26,-0.11,-11
SAM,20.49,18.21,-0.11,-11
AGF,58.53,51.87,-0.11,-11
SDT,9.92,8.74,-0.12,-12
ITA,86.36,75.91,-0.12,-12
CII,26.8,23.62,-0.12,-12
TTP,51.98,45.22,-0.13,-13
TPH,13.59,11.51,-0.15,-15
PPC,15.75,13.23,-0.16,-16
TCT,8.46,7.01,-0.17,-17
POT,35.69,29.74,-0.17,-17
TDH,104.51,85.7,-0.18,-18
BVS,141.83,113.79,-0.2,-20
SHC,36.3,28.6,-0.21,-21
VGP,17.04,0.0,-1.0,-100
S99,9.08,0.0,-1.0,-100
S55,4.81,0.0,-1.0,-100
NSC,19.73,0.0,-1.0,-100
NAV,28.41,0.0,-1.0,-100
ILC,21.33,0.0,-1.0,-100
HMC,7.06,0.0,-1.0,-100
GMC,4.93,0.0,-1.0,-100
DTT,23.73,0.0,-1.0,-100
CID,11.77,0.0,-1.0,-100
