symbol,first,last,change,change_percentage
SHX,7.4,14.6,0.97,97
MIC,5.0,9.0,0.8,80
SGS,9.47,16.48,0.74,74
CAN,18.01,30.36,0.69,69
AG1,4.67,7.91,0.69,69
VTX,12.21,20.09,0.65,65
HNF,48.6,76.54,0.57,57
TBD,66.37,100.6,0.52,52
AGX,16.87,25.18,0.49,49
PCE,4.12,6.05,0.47,47
VHE,16.25,23.75,0.46,46
FT1,19.66,28.06,0.43,43
DPC,25.52,36.17,0.42,42
HBH,3.7,5.2,0.41,41
ACL,12.58,17.14,0.36,36
PXM,0.3,0.4,0.33,33
FIC,7.13,9.51,0.33,33
ATA,0.3,0.4,0.33,33
IST,17.69,23.32,0.32,32
HUG,13.01,17.12,0.32,32
VE1,8.4,11.0,0.31,31
RTB,6.38,8.37,0.31,31
PBP,8.03,10.49,0.31,31
LMC,7.1,9.3,0.31,31
BHA,12.42,16.24,0.31,31
VIT,5.14,6.66,0.3,30
VIN,8.54,11.1,0.3,30
HWS,5.29,6.89,0.3,30
VEA,27.56,35.54,0.29,29
TRS,24.47,31.66,0.29,29
SHC,4.5,5.8,0.29,29
NAS,20.54,26.53,0.29,29
DIH,21.21,27.33,0.29,29
C92,5.8,7.5,0.29,29
SPD,3.65,4.66,0.28,28
SDU,8.39,10.74,0.28,28
STL,1.1,1.4,0.27,27
SRC,12.09,15.32,0.27,27
HLG,7.46,9.45,0.27,27
CDP,9.45,11.96,0.27,27
VEF,72.5,91.5,0.26,26
ALV,2.3,2.9,0.26,26
VTP,45.9,57.59,0.25,25
VTA,7.1,8.9,0.25,25
PVA,0.4,0.5,0.25,25
PPC,13.06,16.3,0.25,25
CI5,6.5,8.1,0.25,25
STK,9.65,11.98,0.24,24
SJS,16.84,20.82,0.24,24
DTC,14.88,18.5,0.24,24
TVP,5.54,6.83,0.23,23
TPS,27.77,34.27,0.23,23
NDT,5.55,6.82,0.23,23
HMC,6.92,8.54,0.23,23
DTT,8.11,10.01,0.23,23
DNA,11.57,14.28,0.23,23
CTP,3.5,4.3,0.23,23
ARM,26.1,32.19,0.23,23
MGG,22.96,27.96,0.22,22
KHA,34.45,41.98,0.22,22
CMI,0.9,1.1,0.22,22
AMC,12.17,14.87,0.22,22
SJE,14.08,17.06,0.21,21
KLB,8.05,9.73,0.21,21
CKA,8.68,10.52,0.21,21
VC9,10.01,12.01,0.2,20
TMG,24.3,29.27,0.2,20
SAP,6.5,7.8,0.2,20
PPP,5.7,6.84,0.2,20
