symbol,first,last,change,change_percentage
MHC,1.77,5.41,2.06,206
PHH,3.6,10.8,2.0,200
NAG,1.48,4.08,1.76,176
QCC,1.07,2.88,1.69,169
PPI,3.92,10.0,1.55,155
PXM,1.3,3.1,1.38,138
SGS,1.07,2.54,1.37,137
SDY,1.9,4.5,1.37,137
KST,0.68,1.57,1.31,131
PXA,2.38,5.43,1.28,128
HT1,2.96,6.65,1.25,125
VE8,1.86,4.16,1.24,124
DRH,1.41,3.15,1.23,123
VE2,2.18,4.79,1.2,120
TLT,1.18,2.6,1.2,120
VSG,1.2,2.6,1.17,117
PSG,1.9,4.1,1.16,116
APS,3.63,7.82,1.15,115
VTA,2.1,4.5,1.14,114
VIG,3.2,6.8,1.12,112
SDB,1.9,4.0,1.11,111
ORS,1.8,3.8,1.11,111
TTG,4.01,8.41,1.1,110
SD3,3.02,6.32,1.09,109
PVX,3.3,6.9,1.09,109
CSC,1.63,3.41,1.09,109
IDI,2.55,5.31,1.08,108
CVN,1.72,3.51,1.04,104
VTC,1.79,3.64,1.03,103
QHD,3.18,6.43,1.02,102
V11,1.4,2.8,1.0,100
CMI,8.78,17.37,0.98,98
TTZ,3.36,6.63,0.97,97
DCS,3.9,7.7,0.97,97
VDS,1.41,2.73,0.94,94
CIG,2.9,5.6,0.93,93
SCJ,3.5,6.7,0.91,91
PXT,3.4,6.5,0.91,91
S99,4.06,7.66,0.89,89
DZM,3.08,5.83,0.89,89
NHA,1.05,1.97,0.88,88
KMT,2.31,4.34,0.88,88
DLG,3.98,7.48,0.88,88
CID,7.7,14.5,0.88,88
TC6,2.43,4.54,0.87,87
VDT,1.95,3.63,0.86,86
VNG,4.58,8.47,0.85,85
VIR,4.51,8.34,0.85,85
CT6,3.93,7.29,0.85,85
TKC,2.05,3.77,0.84,84
QCG,5.77,10.64,0.84,84
MAS,13.09,24.08,0.84,84
SHN,3.27,5.99,0.83,83
ICG,3.75,6.88,0.83,83
CCL,1.74,3.19,0.83,83
AGR,4.32,7.92,0.83,83
VNF,5.51,10.03,0.82,82
DGT,3.23,5.88,0.82,82
HDG,3.33,5.99,0.8,80
VCR,2.4,4.3,0.79,79
LTC,6.01,10.76,0.79,79
PRC,4.66,8.29,0.78,78
MTG,4.3,7.65,0.78,78
L14,0.6,1.07,0.78,78
IVS,4.99,8.87,0.78,78
BHC,1.8,3.2,0.78,78
HDA,2.29,4.03,0.76,76
UDC,4.71,8.24,0.75,75
SD1,2.8,4.9,0.75,75
PTL,2.8,4.9,0.75,75
CMT,6.1,10.7,0.75,75
VND,1.33,2.32,0.74,74
S12,4.44,7.74,0.74,74
DBM,21.42,37.26,0.74,74
CVT,1.76,3.06,0.74,74
CDC,2.16,3.75,0.74,74
PFL,3.0,5.2,0.73,73
CTS,3.14,5.43,0.73,73
ASM,2.49,4.31,0.73,73
TJC,2.32,3.98,0.72,72
SHS,1.43,2.46,0.72,72
PHC,1.09,1.87,0.72,72
