symbol,first,last,change,change_percentage
PMT,5.07,6.0,0.18,18
BTW,5.41,6.3,0.16,16
VDL,6.64,7.53,0.13,13
KTT,13.1,14.7,0.12,12
QST,2.61,2.87,0.1,10
IHK,4.16,4.57,0.1,10
DNC,1.46,1.59,0.09,9
DDN,6.88,7.53,0.09,9
SMB,6.64,7.17,0.08,8
LCC,4.8,5.2,0.08,8
HRC,29.7,32.22,0.08,8
ST8,2.29,2.44,0.07,7
CPC,5.33,5.7,0.07,7
CTB,3.09,3.27,0.06,6
TGP,3.71,3.88,0.05,5
TBX,39.05,40.91,0.05,5
LIX,7.17,7.52,0.05,5
VNT,5.17,5.4,0.04,4
VMC,9.56,9.95,0.04,4
TPH,3.32,3.45,0.04,4
CAN,14.69,15.21,0.04,4
ASP,4.21,4.36,0.04,4
VNG,15.77,16.25,0.03,3
VHC,5.02,5.17,0.03,3
TLG,4.1,4.22,0.03,3
MCC,9.64,9.97,0.03,3
DLG,21.01,21.64,0.03,3
BPC,5.92,6.07,0.03,3
WTC,7.33,7.5,0.02,2
VC2,11.1,11.32,0.02,2
PAC,10.42,10.6,0.02,2
DVP,6.83,7.0,0.02,2
BVH,47.82,48.95,0.02,2
VIR,6.73,6.79,0.01,1
TRA,8.82,8.92,0.01,1
TMC,8.99,9.1,0.01,1
SPM,52.19,52.58,0.01,1
SEB,1.58,1.6,0.01,1
SDU,33.68,34.17,0.01,1
SCD,17.94,18.08,0.01,1
QHD,3.59,3.64,0.01,1
HAG,61.13,61.52,0.01,1
ECI,4.42,4.48,0.01,1
TET,14.73,14.73,0.0,0
TDW,4.51,4.51,0.0,0
SQC,85.0,85.2,0.0,0
SDC,6.67,6.7,0.0,0
SCO,11.0,11.0,0.0,0
PVD,20.07,20.07,0.0,0
PTT,5.64,5.64,0.0,0
PNJ,5.12,5.12,0.0,0
PJC,5.67,5.68,0.0,0
NVB,6.23,6.23,0.0,0
NGC,4.55,4.55,0.0,0
NET,6.35,6.35,0.0,0
KDC,12.5,12.5,0.0,0
HBD,4.15,4.15,0.0,0
HAX,1.87,1.87,0.0,0
HAI,9.9,9.9,0.0,0
GMC,2.2,2.2,0.0,0
DTC,33.67,33.67,0.0,0
DSN,5.38,5.38,0.0,0
DPR,17.92,17.92,0.0,0
DMC,9.69,9.66,-0.0,0
DBT,3.24,3.24,0.0,0
CLC,3.58,3.58,0.0,0
CHP,3.33,3.33,0.0,0
BXH,5.5,5.5,0.0,0
ACE,5.31,5.31,0.0,0
ABT,12.67,12.73,0.0,0
AAM,8.54,8.5,-0.0,0
WCS,17.78,17.61,-0.01,-1
VTB,4.14,4.08,-0.01,-1
TPP,1.92,1.9,-0.01,-1
TMS,6.97,6.9,-0.01,-1
