symbol,first,last,change,change_percentage
SCG,18.48,64.17,2.47,247
BVN,7.0,18.0,1.57,157
VIE,4.3,10.5,1.44,144
THS,6.59,14.74,1.24,124
PLA,3.2,6.8,1.12,112
THU,12.51,25.67,1.05,105
BTH,4.1,8.1,0.98,98
HVA,4.6,9.0,0.96,96
CBI,7.5,14.5,0.93,93
AMD,3.85,7.0,0.82,82
ACM,2.2,3.8,0.73,73
DAC,4.3,7.4,0.72,72
VPC,1.2,2.0,0.67,67
SCC,3.0,5.0,0.67,67
FRC,20.42,33.54,0.64,64
CNT,5.8,9.5,0.64,64
DIH,13.01,21.06,0.62,62
NVL,46.03,73.94,0.61,61
V15,0.5,0.8,0.6,60
SGO,0.5,0.8,0.6,60
MEL,7.42,11.85,0.6,60
G20,0.5,0.8,0.6,60
ATA,0.5,0.8,0.6,60
DCR,3.2,5.1,0.59,59
CAD,0.7,1.1,0.57,57
LCM,1.87,2.88,0.54,54
MHC,7.46,11.29,0.51,51
HD6,8.93,13.44,0.51,51
HAM,8.88,13.38,0.51,51
V11,0.6,0.9,0.5,50
TOP,0.6,0.9,0.5,50
S12,0.6,0.9,0.5,50
NTB,0.6,0.9,0.5,50
SHI,10.56,15.73,0.49,49
LPT,13.2,19.62,0.49,49
TSC,6.52,9.62,0.48,48
SPB,9.59,14.21,0.48,48
CDO,2.1,3.1,0.48,48
CQN,16.95,24.88,0.47,47
TGG,2.57,3.75,0.46,46
SRB,2.0,2.9,0.45,45
KLF,3.8,5.5,0.45,45
ASA,2.0,2.9,0.45,45
S96,0.7,1.0,0.43,43
NOS,0.7,1.0,0.43,43
KHL,0.7,1.0,0.43,43
HEC,46.74,66.94,0.43,43
HDO,0.7,1.0,0.43,43
PVV,2.2,3.1,0.41,41
CTC,3.7,5.2,0.41,41
VSG,2.0,2.8,0.4,40
HLA,0.5,0.7,0.4,40
HHG,3.5,4.9,0.4,40
GTT,0.5,0.7,0.4,40
AVF,0.5,0.7,0.4,40
SHG,3.1,4.3,0.39,39
HKP,7.15,9.95,0.39,39
VHG,2.4,3.3,0.38,38
STL,0.8,1.1,0.38,38
PSG,0.8,1.1,0.38,38
MEC,1.6,2.2,0.38,38
LM7,4.0,5.5,0.38,38
L44,0.8,1.1,0.38,38
ITS,4.29,5.91,0.38,38
HAF,14.3,19.8,0.38,38
DLG,2.33,3.22,0.38,38
SC5,16.46,22.63,0.37,37
LAI,16.36,22.38,0.37,37
VGP,27.19,37.03,0.36,36
CTN,1.4,1.9,0.36,36
ATB,2.2,3.0,0.36,36
PXA,2.0,2.7,0.35,35
KSH,2.3,3.1,0.35,35
EIB,16.92,22.87,0.35,35
BT6,1.7,2.3,0.35,35
ABS,44.37,60.09,0.35,35
S72,3.5,4.7,0.34,34
VC5,0.9,1.2,0.33,33
SIG,4.5,6.0,0.33,33
HAS,11.5,15.29,0.33,33
HAI,3.9,5.2,0.33,33
BAL,9.0,12.0,0.33,33
SJG,8.29,10.93,0.32,32
HSV,11.1,14.65,0.32,32
HMC,11.27,14.75,0.31,31
CET,5.4,7.1,0.31,31
BIO,13.1,17.13,0.31,31
SD1,1.0,1.3,0.3,30
PVH,1.0,1.3,0.3,30
NDF,1.0,1.3,0.3,30
JOS,1.0,1.3,0.3,30
DDM,1.0,1.3,0.3,30
DCS,1.0,1.3,0.3,30
VPG,15.73,20.28,0.29,29
STT,3.1,4.0,0.29,29
SD8,1.4,1.8,0.29,29
PPI,0.7,0.9,0.29,29
BVG,4.5,5.8,0.29,29
VE9,2.5,3.2,0.28,28
PEC,3.9,5.0,0.28,28
FTM,2.38,3.05,0.28,28
BSQ,15.58,19.91,0.28,28
VPB,17.0,21.67,0.27,27
VC3,11.29,14.38,0.27,27
TGP,4.1,5.2,0.27,27
