symbol,first,last,change,change_percentage
NNG,6.3,9.0,0.43,43
QPH,14.24,19.95,0.4,40
UNI,6.5,9.0,0.38,38
TST,4.9,6.31,0.29,29
LKW,14.26,18.41,0.29,29
SRA,9.79,12.43,0.27,27
VE8,4.7,5.9,0.26,26
KHA,24.87,31.09,0.25,25
XPH,5.0,6.2,0.24,24
SNC,9.32,11.36,0.22,22
TUG,5.41,6.55,0.21,21
POB,11.09,13.41,0.21,21
VHG,0.87,1.04,0.2,20
HLY,10.14,12.15,0.2,20
G20,0.5,0.6,0.2,20
BTW,10.22,12.27,0.2,20
VTS,10.9,13.0,0.19,19
CSC,10.96,13.04,0.19,19
VSI,13.86,16.37,0.18,18
SGS,7.01,8.28,0.18,18
DHM,4.91,5.79,0.18,18
SMA,12.68,14.79,0.17,17
RCD,12.04,14.09,0.17,17
FCM,4.4,5.17,0.17,17
DSC,9.29,10.86,0.17,17
DHB,5.5,6.4,0.16,16
VHD,6.14,7.04,0.15,15
TRS,27.6,31.71,0.15,15
TPS,18.03,20.68,0.15,15
TAW,15.57,17.85,0.15,15
HCI,7.4,8.5,0.15,15
H11,4.8,5.5,0.15,15
EMG,16.03,18.43,0.15,15
BHA,12.89,14.8,0.15,15
BCP,6.81,7.82,0.15,15
VNI,9.0,10.3,0.14,14
KMR,3.73,4.25,0.14,14
FTS,9.01,10.25,0.14,14
DTT,7.7,8.78,0.14,14
ACM,0.7,0.8,0.14,14
MPT,4.73,5.36,0.13,13
DC1,4.46,5.06,0.13,13
VCG,14.21,15.94,0.12,12
TOP,0.8,0.9,0.12,12
TNT,2.66,2.97,0.12,12
SPI,0.8,0.9,0.12,12
QHW,12.21,13.66,0.12,12
NS2,27.6,31.04,0.12,12
NAF,9.39,10.52,0.12,12
LCS,2.5,2.8,0.12,12
CI5,7.3,8.2,0.12,12
APG,4.59,5.12,0.12,12
NHT,11.54,12.85,0.11,11
CEN,13.88,15.44,0.11,11
ATB,0.9,1.0,0.11,11
VE1,10.3,11.3,0.1,10
PJC,19.66,21.63,0.1,10
HPP,26.76,29.52,0.1,10
HKB,1.0,1.1,0.1,10
CC1,7.44,8.18,0.1,10
VMD,15.1,16.46,0.09,9
VC6,5.14,5.62,0.09,9
TTL,5.47,5.94,0.09,9
TCL,9.35,10.17,0.09,9
SDU,8.98,9.76,0.09,9
SBH,15.75,17.21,0.09,9
KSQ,1.1,1.2,0.09,9
HLB,42.31,46.15,0.09,9
ECI,7.5,8.2,0.09,9
DSP,10.56,11.47,0.09,9
DGC,11.51,12.53,0.09,9
ARM,43.14,47.13,0.09,9
AAA,10.87,11.85,0.09,9
YBM,12.54,13.51,0.08,8
VWS,11.42,12.29,0.08,8
VIN,8.22,8.86,0.08,8
TVP,5.02,5.41,0.08,8
SEB,20.37,22.05,0.08,8
PTS,3.23,3.5,0.08,8
PDN,35.66,38.45,0.08,8
MCO,1.3,1.4,0.08,8
LIX,36.04,38.84,0.08,8
KVC,1.2,1.3,0.08,8
KTS,14.1,15.2,0.08,8
KTL,14.13,15.22,0.08,8
KSH,1.52,1.64,0.08,8
FID,1.2,1.3,0.08,8
DAG,5.47,5.91,0.08,8
CTT,4.87,5.28,0.08,8
C12,11.6,12.5,0.08,8
VRG,4.73,5.07,0.07,7
VAF,8.14,8.7,0.07,7
SMB,20.63,22.14,0.07,7
SJS,14.1,15.04,0.07,7
SII,16.0,17.1,0.07,7
SBV,10.13,10.8,0.07,7
S74,4.6,4.9,0.07,7
OGC,3.37,3.6,0.07,7
NST,14.92,15.99,0.07,7
KAC,7.81,8.35,0.07,7
JVC,3.08,3.3,0.07,7
ILA,3.85,4.13,0.07,7
DPG,19.25,20.65,0.07,7
DNH,14.32,15.36,0.07,7
DHT,31.86,34.09,0.07,7
CLG,2.56,2.73,0.07,7
BHT,3.0,3.2,0.07,7
BFC,17.73,19.02,0.07,7
ABT,34.51,36.78,0.07,7
VTB,10.62,11.27,0.06,6
VNF,8.68,9.19,0.06,6
VMG,1.8,1.9,0.06,6
VGT,10.66,11.35,0.06,6
VGC,12.96,13.69,0.06,6
SJC,1.7,1.8,0.06,6
S99,5.73,6.08,0.06,6
S55,21.59,22.87,0.06,6
QBS,4.73,5.0,0.06,6
PTD,12.58,13.32,0.06,6
PCN,5.4,5.7,0.06,6
NTP,22.29,23.57,0.06,6
MAC,5.41,5.75,0.06,6
DZM,1.6,1.7,0.06,6
CMT,8.0,8.49,0.06,6
XHC,13.41,14.06,0.05,5
VLC,15.7,16.43,0.05,5
TPB,11.17,11.73,0.05,5
TIE,9.1,9.59,0.05,5
SFG,12.05,12.62,0.05,5
SD5,3.93,4.14,0.05,5
POS,7.9,8.28,0.05,5
HIG,7.25,7.61,0.05,5
HAI,2.12,2.22,0.05,5
DPM,12.63,13.26,0.05,5
DIC,3.13,3.3,0.05,5
DAH,5.84,6.13,0.05,5
BBT,17.2,18.0,0.05,5
VHM,53.08,55.41,0.04,4
VHC,46.72,48.62,0.04,4
VCF,108.95,113.31,0.04,4
VCC,7.8,8.12,0.04,4
TV3,28.81,29.88,0.04,4
TPC,7.37,7.65,0.04,4
SKN,7.85,8.18,0.04,4
SKG,11.89,12.34,0.04,4
SGR,12.8,13.37,0.04,4
SCD,21.54,22.41,0.04,4
REE,24.0,25.07,0.04,4
PVE,4.6,4.8,0.04,4
PGI,10.77,11.25,0.04,4
NHH,13.86,14.41,0.04,4
ITS,2.32,2.41,0.04,4
ICF,1.63,1.7,0.04,4
HTL,11.71,12.14,0.04,4
HSL,14.02,14.62,0.04,4
HD2,7.06,7.36,0.04,4
HAX,8.03,8.36,0.04,4
DRI,4.28,4.44,0.04,4
DAD,11.62,12.03,0.04,4
CTF,10.43,10.8,0.04,4
BT6,2.4,2.5,0.04,4
ACC,10.08,10.5,0.04,4
VSM,7.8,8.01,0.03,3
VIC,85.69,88.0,0.03,3
VCS,57.23,58.71,0.03,3
VCA,7.5,7.72,0.03,3
TXM,9.67,9.96,0.03,3
TL4,5.81,5.97,0.03,3
SVT,3.73,3.85,0.03,3
SSC,41.71,43.1,0.03,3
SHI,3.52,3.61,0.03,3
SDD,3.1,3.2,0.03,3
SCJ,3.5,3.6,0.03,3
PTI,14.08,14.52,0.03,3
NTL,9.83,10.16,0.03,3
LPB,5.08,5.25,0.03,3
LIG,3.27,3.36,0.03,3
KBC,8.67,8.91,0.03,3
HVT,37.99,38.95,0.03,3
HVA,3.1,3.2,0.03,3
HU4,4.51,4.66,0.03,3
HII,8.91,9.18,0.03,3
HAS,6.99,7.21,0.03,3
FDC,15.5,16.0,0.03,3
DVW,9.32,9.59,0.03,3
DNP,13.3,13.7,0.03,3
DCM,7.49,7.68,0.03,3
DAT,11.14,11.49,0.03,3
CHS,4.69,4.82,0.03,3
CCL,2.19,2.26,0.03,3
BVH,85.36,87.96,0.03,3
BCE,3.76,3.88,0.03,3
AFX,2.85,2.94,0.03,3
WSB,32.49,33.11,0.02,2
VTH,6.33,6.46,0.02,2
VRE,29.29,29.92,0.02,2
VNM,80.27,82.07,0.02,2
VKC,4.8,4.9,0.02,2
VIX,3.29,3.36,0.02,2
VCR,4.1,4.2,0.02,2
VCP,19.38,19.68,0.02,2
TVC,8.61,8.76,0.02,2
TNG,10.44,10.6,0.02,2
TMP,24.4,24.94,0.02,2
TLP,8.0,8.18,0.02,2
TFC,3.88,3.96,0.02,2
TDH,6.73,6.86,0.02,2
TCH,12.63,12.94,0.02,2
