symbol,first,last,change,change_percentage
THT,1.65,1.85,0.12,12
SRA,4.05,4.52,0.12,12
SFC,8.57,9.5,0.11,11
DST,5.15,5.72,0.11,11
VTB,3.58,3.93,0.1,10
PGS,1.96,2.15,0.1,10
SVC,2.56,2.78,0.09,9
PVD,18.74,20.43,0.09,9
POT,5.02,5.49,0.09,9
MIC,68.9,74.8,0.09,9
HSI,12.6,13.7,0.09,9
SGT,14.21,15.4,0.08,8
HCC,0.87,0.94,0.08,8
FMC,1.55,1.67,0.08,8
TMS,5.79,6.2,0.07,7
PLC,1.93,2.07,0.07,7
L18,2.11,2.25,0.07,7
KDC,3.71,3.96,0.07,7
HJS,2.43,2.6,0.07,7
GTA,2.99,3.2,0.07,7
DTC,17.07,18.34,0.07,7
VE9,3.7,3.91,0.06,6
VDL,5.65,5.99,0.06,6
PTS,4.58,4.85,0.06,6
LTC,9.28,9.83,0.06,6
DHA,3.63,3.83,0.06,6
CTN,11.15,11.83,0.06,6
VNR,4.64,4.89,0.05,5
TNA,1.46,1.54,0.05,5
PSC,3.76,3.93,0.05,5
ITA,26.27,27.55,0.05,5
HRC,15.1,15.86,0.05,5
HMC,2.3,2.42,0.05,5
HLY,25.96,27.13,0.05,5
DPR,7.74,8.12,0.05,5
XMC,6.47,6.72,0.04,4
VC2,7.46,7.77,0.04,4
ST8,1.46,1.52,0.04,4
SD7,25.8,26.9,0.04,4
S12,13.51,14.07,0.04,4
HUT,4.46,4.66,0.04,4
DQC,3.94,4.1,0.04,4
DAE,3.13,3.24,0.04,4
DAC,25.1,26.0,0.04,4
BBS,2.97,3.1,0.04,4
B82,6.08,6.3,0.04,4
VNC,4.62,4.75,0.03,3
VFR,10.35,10.63,0.03,3
VE1,7.3,7.5,0.03,3
VC7,2.7,2.79,0.03,3
VC6,3.36,3.45,0.03,3
TST,11.68,12.06,0.03,3
SSC,7.07,7.29,0.03,3
SDT,2.78,2.85,0.03,3
SDA,15.56,16.07,0.03,3
SD5,3.14,3.24,0.03,3
ILC,11.0,11.33,0.03,3
HT1,5.63,5.8,0.03,3
HDC,1.86,1.92,0.03,3
C92,5.42,5.58,0.03,3
BMI,5.42,5.57,0.03,3
VMC,5.25,5.36,0.02,2
VC5,8.27,8.41,0.02,2
SRB,5.6,5.7,0.02,2
SJD,2.42,2.46,0.02,2
SD3,13.61,13.88,0.02,2
PGC,1.58,1.61,0.02,2
NGC,6.39,6.5,0.02,2
L62,11.21,11.48,0.02,2
L61,7.27,7.4,0.02,2
KHP,1.86,1.89,0.02,2
HAI,6.45,6.6,0.02,2
ASP,5.31,5.41,0.02,2
VTO,3.92,3.95,0.01,1
VIC,4.53,4.58,0.01,1
SJM,11.3,11.4,0.01,1
SDC,7.39,7.45,0.01,1
SD6,10.17,10.28,0.01,1
S99,10.72,10.87,0.01,1
S55,3.06,3.1,0.01,1
QNC,21.25,21.51,0.01,1
PJC,1.5,1.51,0.01,1
