symbol,first,last,change,change_percentage
SCO,7.4,9.3,0.26,26
SVN,14.1,17.0,0.21,21
SDJ,6.2,7.4,0.19,19
VIX,0.83,0.98,0.18,18
NHA,1.43,1.67,0.17,17
LHG,7.23,8.39,0.16,16
GTH,3.87,4.47,0.16,16
VNH,4.0,4.6,0.15,15
TLG,3.03,3.47,0.15,15
SAP,5.51,6.32,0.15,15
HOT,9.2,10.57,0.15,15
DMC,7.06,8.15,0.15,15
DBM,6.83,7.82,0.14,14
NT2,2.2,2.48,0.13,13
DHT,3.06,3.45,0.13,13
BSC,4.02,4.54,0.13,13
ADC,0.94,1.06,0.13,13
VE2,1.97,2.2,0.12,12
VC2,6.35,7.13,0.12,12
CAD,2.5,2.8,0.12,12
TC6,1.98,2.19,0.11,11
STC,2.49,2.77,0.11,11
BST,1.89,2.1,0.11,11
AVF,10.13,11.27,0.11,11
TMS,5.26,5.79,0.1,10
PAC,6.3,6.9,0.1,10
ONE,1.68,1.84,0.1,10
LM3,5.0,5.5,0.1,10
GHC,3.12,3.43,0.1,10
EVE,8.88,9.75,0.1,10
CMC,8.9,9.8,0.1,10
ARM,3.42,3.77,0.1,10
RDP,2.18,2.37,0.09,9
POT,4.12,4.51,0.09,9
VHL,6.47,6.99,0.08,8
TCL,3.66,3.95,0.08,8
ST8,1.33,1.44,0.08,8
SD4,3.09,3.35,0.08,8
PHH,5.79,6.24,0.08,8
MPC,2.96,3.21,0.08,8
HTV,3.0,3.23,0.08,8
GLT,2.91,3.13,0.08,8
DTA,4.86,5.24,0.08,8
BVS,10.76,11.67,0.08,8
VC1,4.37,4.66,0.07,7
TV4,2.34,2.5,0.07,7
STB,9.65,10.33,0.07,7
SJ1,2.93,3.13,0.07,7
SCL,4.48,4.78,0.07,7
S74,6.29,6.73,0.07,7
HMH,2.28,2.45,0.07,7
HJS,1.86,1.99,0.07,7
ECI,1.7,1.82,0.07,7
DAG,4.43,4.74,0.07,7
CAN,11.31,12.06,0.07,7
ATA,18.7,20.0,0.07,7
AMV,2.58,2.77,0.07,7
ABT,12.06,12.86,0.07,7
WCS,10.5,11.08,0.06,6
VC7,3.2,3.4,0.06,6
UDJ,2.08,2.2,0.06,6
SMT,2.07,2.2,0.06,6
SJC,6.02,6.38,0.06,6
SDD,4.8,5.1,0.06,6
SD2,3.89,4.13,0.06,6
S12,5.0,5.29,0.06,6
QHD,1.59,1.68,0.06,6
QCC,1.71,1.81,0.06,6
NTP,5.23,5.56,0.06,6
NNC,2.59,2.74,0.06,6
MSN,48.38,51.47,0.06,6
LM8,3.68,3.91,0.06,6
KMT,3.38,3.57,0.06,6
IMP,11.03,11.73,0.06,6
IDI,2.83,2.99,0.06,6
ICI,3.07,3.25,0.06,6
HSI,7.9,8.4,0.06,6
HHC,6.36,6.71,0.06,6
HDO,8.0,8.5,0.06,6
DHA,4.25,4.49,0.06,6
CTB,3.99,4.21,0.06,6
AAA,2.89,3.06,0.06,6
WSS,4.1,4.3,0.05,5
VCR,6.6,6.9,0.05,5
TRA,9.02,9.45,0.05,5
TNG,1.28,1.34,0.05,5
TLT,7.08,7.4,0.05,5
TKC,3.42,3.59,0.05,5
SD3,5.07,5.34,0.05,5
PFL,6.5,6.8,0.05,5
LO5,4.17,4.37,0.05,5
LM7,3.67,3.86,0.05,5
LCG,5.63,5.91,0.05,5
L18,2.86,2.99,0.05,5
JVC,8.27,8.69,0.05,5
HAI,8.24,8.62,0.05,5
CCL,4.06,4.27,0.05,5
CAP,0.96,1.01,0.05,5
C21,8.89,9.36,0.05,5
BMI,3.58,3.76,0.05,5
APS,3.54,3.72,0.05,5
API,1.79,1.88,0.05,5
VE3,2.26,2.35,0.04,4
VCM,2.27,2.36,0.04,4
VCF,38.06,39.42,0.04,4
TPP,1.11,1.15,0.04,4
TDW,3.75,3.91,0.04,4
SZL,4.84,5.04,0.04,4
SIC,2.67,2.78,0.04,4
SD8,5.4,5.6,0.04,4
PVE,6.2,6.46,0.04,4
PVA,16.7,17.4,0.04,4
PTB,1.23,1.28,0.04,4
PPS,2.47,2.56,0.04,4
NVB,6.42,6.65,0.04,4
NOS,2.7,2.8,0.04,4
L61,4.87,5.06,0.04,4
KSD,5.4,5.6,0.04,4
ITC,7.24,7.53,0.04,4
HTC,2.13,2.22,0.04,4
HEV,2.51,2.6,0.04,4
HCT,4.28,4.47,0.04,4
DZM,24.55,25.43,0.04,4
DBT,2.47,2.56,0.04,4
CTD,20.51,21.39,0.04,4
COM,13.99,14.48,0.04,4
AGR,6.59,6.84,0.04,4
VSI,1.91,1.96,0.03,3
VES,3.6,3.7,0.03,3
TXM,2.75,2.82,0.03,3
TTC,1.16,1.2,0.03,3
STP,3.81,3.92,0.03,3
SJE,2.69,2.78,0.03,3
SHS,0.94,0.97,0.03,3
SHP,1.88,1.93,0.03,3
SHN,8.71,8.98,0.03,3
SFC,7.66,7.92,0.03,3
SED,2.22,2.29,0.03,3
SDP,4.48,4.63,0.03,3
S96,9.3,9.6,0.03,3
RIC,9.0,9.3,0.03,3
PVG,7.78,7.98,0.03,3
PVC,7.44,7.63,0.03,3
PTC,3.73,3.86,0.03,3
PSB,3.5,3.6,0.03,3
PPI,5.58,5.72,0.03,3
PHS,2.92,3.01,0.03,3
PCG,3.17,3.25,0.03,3
NTL,7.49,7.7,0.03,3
NSC,13.09,13.49,0.03,3
NHC,4.48,4.62,0.03,3
MAS,2.54,2.61,0.03,3
HCM,2.2,2.27,0.03,3
FDC,15.62,16.09,0.03,3
EBS,2.02,2.08,0.03,3
DQC,5.18,5.32,0.03,3
DAD,1.91,1.97,0.03,3
CMX,4.05,4.17,0.03,3
CJC,6.11,6.29,0.03,3
BPC,3.03,3.11,0.03,3
BBC,8.47,8.71,0.03,3
ASM,6.51,6.72,0.03,3
APP,5.11,5.26,0.03,3
VSH,4.36,4.46,0.02,2
VE1,4.9,5.0,0.02,2
VDS,2.86,2.91,0.02,2
VCC,2.4,2.45,0.02,2
UNI,4.6,4.68,0.02,2
TMP,3.38,3.45,0.02,2
TDN,1.92,1.96,0.02,2
SMC,3.6,3.68,0.02,2
SMB,3.3,3.35,0.02,2
SDY,4.1,4.2,0.02,2
SCC,4.7,4.8,0.02,2
PVD,15.96,16.24,0.02,2
PSI,6.4,6.5,0.02,2
PRC,2.28,2.32,0.02,2
PPC,2.33,2.37,0.02,2
PMC,6.48,6.59,0.02,2
PJT,1.44,1.47,0.02,2
PIT,8.17,8.33,0.02,2
PGT,4.6,4.7,0.02,2
PGS,5.64,5.74,0.02,2
PGC,1.2,1.22,0.02,2
PDC,4.1,4.2,0.02,2
NST,4.32,4.42,0.02,2
MHL,14.28,14.57,0.02,2
LIG,3.78,3.85,0.02,2
L62,5.89,6.03,0.02,2
KMR,3.8,3.88,0.02,2
HVX,3.42,3.5,0.02,2
HTP,2.53,2.59,0.02,2
HHG,2.42,2.48,0.02,2
HDA,2.76,2.81,0.02,2
HBD,3.58,3.64,0.02,2
HAS,3.85,3.92,0.02,2
GMC,1.79,1.83,0.02,2
FBA,6.2,6.3,0.02,2
EFI,5.5,5.59,0.02,2
DNP,0.93,0.95,0.02,2
CTS,2.58,2.62,0.02,2
CTA,4.67,4.76,0.02,2
CMS,6.12,6.27,0.02,2
BCC,2.62,2.68,0.02,2
ASP,2.91,2.96,0.02,2
APG,2.19,2.24,0.02,2
WSB,7.68,7.74,0.01,1
VTB,2.61,2.64,0.01,1
VNM,13.04,13.16,0.01,1
TNC,6.19,6.23,0.01,1
TNA,1.94,1.96,0.01,1
TCT,5.61,5.64,0.01,1
TBC,3.98,4.02,0.01,1
SDA,5.01,5.08,0.01,1
SD7,14.5,14.6,0.01,1
SCR,4.06,4.1,0.01,1
SBT,4.7,4.74,0.01,1
RAL,5.86,5.9,0.01,1
PVX,10.7,10.8,0.01,1
PVR,8.5,8.6,0.01,1
PVI,6.92,7.01,0.01,1
PHR,7.13,7.18,0.01,1
OPC,3.57,3.61,0.01,1
NBC,1.54,1.56,0.01,1
LSS,10.65,10.76,0.01,1
HUT,4.36,4.41,0.01,1
HU3,2.87,2.9,0.01,1
HMC,2.31,2.33,0.01,1
EID,2.24,2.27,0.01,1
EIB,8.31,8.37,0.01,1
DTL,15.84,15.93,0.01,1
DPR,16.84,17.0,0.01,1
DLR,7.18,7.26,0.01,1
DID,5.9,5.98,0.01,1
DHC,2.01,2.03,0.01,1
DBC,2.1,2.13,0.01,1
DAE,2.13,2.16,0.01,1
APC,9.74,9.82,0.01,1
AGF,8.99,9.04,0.01,1
VTO,1.95,1.95,0.0,0
VNL,4.29,4.29,0.0,0
VNF,6.63,6.65,0.0,0
VNA,7.1,7.1,0.0,0
VLA,1.53,1.53,0.0,0
VHC,5.04,5.04,0.0,0
VFG,6.76,6.76,0.0,0
VDT,3.35,3.35,0.0,0
VCG,7.48,7.48,0.0,0
VCA,3.65,3.65,0.0,0
V12,2.11,2.11,0.0,0
V11,3.5,3.5,0.0,0
TVD,2.35,2.35,0.0,0
TTP,16.14,16.14,0.0,0
TTG,2.64,2.64,0.0,0
TST,7.54,7.54,0.0,0
TNM,2.56,2.56,0.0,0
TMT,4.49,4.49,0.0,0
TIG,1.99,1.99,0.0,0
TDC,1.94,1.94,0.0,0
SVC,3.94,3.94,0.0,0
SSI,4.43,4.45,0.0,0
SRB,4.2,4.2,0.0,0
SQC,86.0,85.9,-0.0,0
SMA,2.73,2.73,0.0,0
SJM,4.4,4.4,0.0,0
SGT,5.79,5.79,0.0,0
SGS,2.54,2.54,0.0,0
SGD,1.64,1.64,0.0,0
SFN,3.64,3.64,0.0,0
SFI,3.1,3.1,0.0,0
SDT,2.77,2.76,-0.0,0
SD9,4.22,4.22,0.0,0
SD6,4.07,4.07,0.0,0
SAV,4.83,4.83,0.0,0
REE,4.81,4.81,0.0,0
QNC,9.54,9.54,0.0,0
POV,2.27,2.27,0.0,0
PNC,4.26,4.26,0.0,0
PGD,8.13,8.15,0.0,0
PET,3.67,3.67,0.0,0
PDR,5.56,5.56,0.0,0
OGC,11.13,11.13,0.0,0
OCH,9.37,9.37,0.0,0
NDN,1.45,1.45,0.0,0
NBB,13.94,13.94,0.0,0
MIC,13.7,13.7,0.0,0
MAC,1.87,1.87,0.0,0
LTC,5.03,5.03,0.0,0
LAF,15.7,15.7,0.0,0
L44,5.18,5.18,0.0,0
IFS,6.45,6.45,0.0,0
IDJ,1.75,1.75,0.0,0
ICG,5.63,5.63,0.0,0
ICF,5.5,5.5,0.0,0
HVG,4.65,4.67,0.0,0
HTI,1.63,1.63,0.0,0
HSG,1.07,1.07,0.0,0
HRC,29.96,29.96,0.0,0
HOM,3.66,3.66,0.0,0
HLA,6.7,6.7,0.0,0
HBC,2.28,2.29,0.0,0
GTT,6.3,6.3,0.0,0
GIL,4.73,4.73,0.0,0
GDT,2.46,2.45,-0.0,0
DXV,3.93,3.93,0.0,0
DVP,7.89,7.89,0.0,0
DSN,5.16,5.14,-0.0,0
DNC,0.91,0.91,0.0,0
DIC,6.1,6.1,0.0,0
DCS,6.8,6.8,0.0,0
DCL,4.03,4.03,0.0,0
DC2,4.2,4.2,0.0,0
D11,6.99,6.99,0.0,0
CSM,3.65,3.65,0.0,0
CMG,3.92,3.92,0.0,0
CCM,6.87,6.87,0.0,0
BVG,4.0,4.0,0.0,0
BTS,3.7,3.7,0.0,0
BT6,9.4,9.4,0.0,0
BLF,3.46,3.46,0.0,0
BKC,9.7,9.7,0.0,0
BBS,3.35,3.35,0.0,0
AME,2.85,2.85,0.0,0
ALT,5.74,5.74,0.0,0
ACE,4.14,4.14,0.0,0
ACC,4.76,4.78,0.0,0
ACB,4.51,4.53,0.0,0
VRC,6.59,6.51,-0.01,-1
VNI,7.6,7.5,-0.01,-1
VND,1.22,1.21,-0.01,-1
VNC,4.78,4.74,-0.01,-1
VMD,7.76,7.72,-0.01,-1
VC6,3.17,3.13,-0.01,-1
VBH,18.74,18.55,-0.01,-1
TV1,4.82,4.75,-0.01,-1
TSC,3.21,3.18,-0.01,-1
TKU,2.48,2.45,-0.01,-1
TIE,5.43,5.36,-0.01,-1
TCM,4.52,4.48,-0.01,-1
SSM,4.34,4.29,-0.01,-1
SJD,1.92,1.9,-0.01,-1
SDU,16.01,15.91,-0.01,-1
SCJ,4.58,4.54,-0.01,-1
S99,4.51,4.45,-0.01,-1
RCL,6.82,6.76,-0.01,-1
PXS,4.98,4.93,-0.01,-1
PTS,4.84,4.8,-0.01,-1
PSG,9.0,8.9,-0.01,-1
NKG,3.79,3.77,-0.01,-1
MDC,2.91,2.88,-0.01,-1
MCG,10.1,10.0,-0.01,-1
L10,3.78,3.74,-0.01,-1
KSB,3.46,3.43,-0.01,-1
KKC,3.97,3.94,-0.01,-1
KHA,4.84,4.79,-0.01,-1
KDH,9.68,9.57,-0.01,-1
KBC,8.78,8.7,-0.01,-1
INN,2.73,2.7,-0.01,-1
HPG,1.51,1.5,-0.01,-1
HPB,3.35,3.31,-0.01,-1
HBS,13.9,13.8,-0.01,-1
HAG,27.55,27.15,-0.01,-1
FPT,7.32,7.26,-0.01,-1
ELC,10.9,10.79,-0.01,-1
DXG,4.11,4.07,-0.01,-1
DRC,4.32,4.26,-0.01,-1
DC4,2.81,2.77,-0.01,-1
CX8,5.99,5.92,-0.01,-1
CTG,9.75,9.67,-0.01,-1
CMV,6.65,6.59,-0.01,-1
CLC,2.48,2.46,-0.01,-1
CII,7.58,7.54,-0.01,-1
CDC,3.38,3.34,-0.01,-1
BTH,9.0,8.9,-0.01,-1
BSI,5.18,5.12,-0.01,-1
BMC,6.92,6.86,-0.01,-1
BCE,2.05,2.02,-0.01,-1
ANV,1.61,1.59,-0.01,-1
ACL,4.01,3.96,-0.01,-1
XMC,11.24,11.07,-0.02,-2
VOS,4.6,4.5,-0.02,-2
VNE,3.32,3.25,-0.02,-2
VID,2.77,2.72,-0.02,-2
VHG,3.92,3.85,-0.02,-2
VGS,2.78,2.73,-0.02,-2
VGP,5.81,5.67,-0.02,-2
VCB,11.24,10.96,-0.02,-2
V21,14.0,13.77,-0.02,-2
V15,5.2,5.1,-0.02,-2
UIC,2.89,2.83,-0.02,-2
TTF,7.75,7.56,-0.02,-2
TSB,9.35,9.14,-0.02,-2
TPC,3.02,2.95,-0.02,-2
TNB,2.42,2.37,-0.02,-2
TJC,2.24,2.19,-0.02,-2
TCR,5.5,5.41,-0.02,-2
SAM,2.52,2.48,-0.02,-2
PXT,5.6,5.5,-0.02,-2
PXL,4.1,4.0,-0.02,-2
PXA,5.62,5.52,-0.02,-2
PVT,2.33,2.28,-0.02,-2
PVS,6.87,6.75,-0.02,-2
PVL,4.8,4.7,-0.02,-2
PV2,5.1,5.0,-0.02,-2
PTL,8.1,7.9,-0.02,-2
PSP,3.39,3.31,-0.02,-2
POM,10.03,9.83,-0.02,-2
ORS,2.6,2.54,-0.02,-2
NET,6.18,6.03,-0.02,-2
NBP,5.95,5.85,-0.02,-2
MCP,4.61,4.53,-0.02,-2
LUT,9.3,9.1,-0.02,-2
KSH,16.3,16.0,-0.02,-2
KDC,7.67,7.5,-0.02,-2
HT1,2.26,2.21,-0.02,-2
HLG,11.55,11.27,-0.02,-2
HAP,1.88,1.85,-0.02,-2
GGG,4.1,4.0,-0.02,-2
FMC,1.7,1.66,-0.02,-2
DXP,5.22,5.13,-0.02,-2
DTT,4.42,4.35,-0.02,-2
DRH,2.95,2.89,-0.02,-2
DLG,17.51,17.11,-0.02,-2
DDM,4.4,4.3,-0.02,-2
DCT,6.6,6.5,-0.02,-2
CTN,6.54,6.44,-0.02,-2
BVH,48.15,47.38,-0.02,-2
BHC,4.8,4.7,-0.02,-2
ABI,2.45,2.4,-0.02,-2
AAM,7.94,7.76,-0.02,-2
VTV,1.53,1.49,-0.03,-3
VSC,3.82,3.7,-0.03,-3
VIP,2.28,2.21,-0.03,-3
VIG,3.6,3.5,-0.03,-3
VC3,3.25,3.15,-0.03,-3
TV2,0.36,0.35,-0.03,-3
TS4,4.0,3.9,-0.03,-3
TLH,2.86,2.78,-0.03,-3
TH1,15.9,15.46,-0.03,-3
TDH,5.54,5.4,-0.03,-3
TBX,10.69,10.32,-0.03,-3
SSC,11.71,11.36,-0.03,-3
SHI,2.67,2.59,-0.03,-3
PXI,6.69,6.51,-0.03,-3
PTI,4.7,4.57,-0.03,-3
PPP,3.12,3.03,-0.03,-3
PAN,3.58,3.47,-0.03,-3
ND2,1.92,1.87,-0.03,-3
NAV,2.59,2.51,-0.03,-3
MIM,9.17,8.91,-0.03,-3
LHC,1.43,1.38,-0.03,-3
LGL,4.82,4.66,-0.03,-3
LBM,1.36,1.32,-0.03,-3
L43,6.93,6.69,-0.03,-3
IJC,2.73,2.65,-0.03,-3
HLC,2.65,2.58,-0.03,-3
HDC,3.17,3.08,-0.03,-3
HAX,1.52,1.48,-0.03,-3
DPM,9.55,9.28,-0.03,-3
CVT,1.42,1.38,-0.03,-3
CTC,5.79,5.63,-0.03,-3
CMT,7.3,7.1,-0.03,-3
CLW,3.67,3.56,-0.03,-3
BTW,5.78,5.63,-0.03,-3
BTT,6.89,6.68,-0.03,-3
VST,5.3,5.1,-0.04,-4
VSG,2.6,2.5,-0.04,-4
VAT,4.81,4.6,-0.04,-4
UDC,4.91,4.71,-0.04,-4
TRC,17.32,16.66,-0.04,-4
TNT,6.95,6.66,-0.04,-4
TMX,3.46,3.31,-0.04,-4
TIX,5.8,5.54,-0.04,-4
THT,1.38,1.33,-0.04,-4
SRC,4.47,4.31,-0.04,-4
SHC,2.5,2.4,-0.04,-4
SDC,5.36,5.16,-0.04,-4
SBA,2.13,2.05,-0.04,-4
PNJ,4.43,4.24,-0.04,-4
PHC,2.44,2.35,-0.04,-4
NTB,7.0,6.7,-0.04,-4
LCS,7.01,6.75,-0.04,-4
KAC,14.24,13.61,-0.04,-4
HQC,8.92,8.56,-0.04,-4
DHG,19.38,18.57,-0.04,-4
CSC,2.92,2.8,-0.04,-4
ALV,4.25,4.09,-0.04,-4
VTC,2.78,2.65,-0.05,-5
VPH,2.61,2.47,-0.05,-5
VE9,3.32,3.17,-0.05,-5
TYA,1.59,1.51,-0.05,-5
STL,10.3,9.8,-0.05,-5
SJS,21.45,20.43,-0.05,-5
SEB,1.67,1.59,-0.05,-5
SBS,7.5,7.1,-0.05,-5
