symbol,first,last,change,change_percentage
KTS,5.71,19.71,2.45,245
SGS,1.07,3.28,2.07,207
GDW,7.73,21.5,1.78,178
GTH,3.34,6.14,0.84,84
TMS,3.95,7.11,0.8,80
DNC,0.46,0.83,0.8,80
PIV,4.49,7.94,0.77,77
SDV,3.19,5.3,0.66,66
L62,5.02,8.17,0.63,63
IDV,1.2,1.96,0.63,63
CTC,4.63,7.28,0.57,57
PVR,6.0,8.9,0.48,48
WCS,10.32,15.19,0.47,47
ELC,8.33,12.27,0.47,47
LUT,8.4,12.2,0.45,45
HPT,2.92,4.22,0.45,45
HAI,5.22,7.55,0.45,45
BVN,1.84,2.66,0.45,45
BTW,5.78,8.38,0.45,45
TMX,3.08,4.31,0.4,40
VHL,4.76,6.57,0.38,38
FLC,8.43,11.53,0.37,37
BMJ,3.11,4.25,0.37,37
SJS,13.34,17.78,0.33,33
CMX,2.26,2.98,0.32,32
PRC,3.83,5.01,0.31,31
S27,2.7,3.5,0.3,30
NAV,2.48,3.23,0.3,30
SSC,13.36,17.16,0.28,28
VNF,4.75,5.99,0.26,26
SDG,7.64,9.63,0.26,26
VE3,1.67,2.08,0.25,25
SD5,2.02,2.53,0.25,25
MCC,6.31,7.89,0.25,25
INN,2.99,3.75,0.25,25
GHC,3.46,4.33,0.25,25
SFC,7.07,8.74,0.24,24
PDN,6.25,7.66,0.23,23
VCM,3.0,3.67,0.22,22
VCR,4.6,5.5,0.2,20
RAL,7.21,8.59,0.19,19
QTC,1.63,1.94,0.19,19
PTB,1.19,1.42,0.19,19
LCC,3.1,3.7,0.19,19
CX8,2.99,3.57,0.19,19
VNH,2.8,3.3,0.18,18
VIC,14.1,16.6,0.18,18
SAV,4.34,5.1,0.18,18
L43,7.97,9.4,0.18,18
B82,4.59,5.4,0.18,18
PNJ,5.74,6.72,0.17,17
NSC,15.58,18.27,0.17,17
OCH,5.65,6.58,0.16,16
TMT,3.37,3.88,0.15,15
CLG,9.2,10.57,0.15,15
TIX,5.31,6.04,0.14,14
SVC,3.46,3.93,0.14,14
SAP,3.79,4.33,0.14,14
LCM,20.51,23.28,0.14,14
IVS,3.7,4.22,0.14,14
ICF,4.2,4.8,0.14,14
TLG,2.07,2.33,0.13,13
SDJ,4.7,5.3,0.13,13
PVS,5.29,5.98,0.13,13
HTL,1.94,2.2,0.13,13
DNP,1.98,2.23,0.13,13
VNS,5.38,6.01,0.12,12
VFG,6.17,6.94,0.12,12
SPC,10.09,11.26,0.12,12
GTA,2.38,2.66,0.12,12
GIL,5.78,6.46,0.12,12
GDT,2.77,3.1,0.12,12
EID,2.34,2.62,0.12,12
EIB,8.35,9.33,0.12,12
CTD,14.7,16.45,0.12,12
TNA,1.86,2.06,0.11,11
TET,11.86,13.18,0.11,11
PPE,3.8,4.2,0.11,11
PHR,5.79,6.45,0.11,11
HVT,2.46,2.73,0.11,11
DAE,2.36,2.63,0.11,11
YBC,17.5,19.2,0.1,10
TMP,2.64,2.9,0.1,10
LAF,13.1,14.4,0.1,10
DAD,2.21,2.42,0.1,10
ACB,4.27,4.7,0.1,10
TNB,2.47,2.68,0.09,9
SBT,4.8,5.23,0.09,9
PMS,2.04,2.23,0.09,9
MDF,3.19,3.48,0.09,9
JVC,10.42,11.4,0.09,9
HBD,3.51,3.81,0.09,9
DPR,13.48,14.72,0.09,9
DBT,2.18,2.38,0.09,9
CHP,2.19,2.38,0.09,9
BTH,8.9,9.7,0.09,9
ALT,5.84,6.37,0.09,9
VC2,4.36,4.7,0.08,8
TTP,19.99,21.53,0.08,8
SMB,3.58,3.87,0.08,8
SJ1,4.78,5.14,0.08,8
SED,2.41,2.6,0.08,8
PVI,8.42,9.06,0.08,8
MCP,5.71,6.17,0.08,8
HSI,8.3,9.0,0.08,8
CTB,4.34,4.68,0.08,8
CNT,7.8,8.4,0.08,8
VNT,3.82,4.07,0.07,7
VMC,2.85,3.05,0.07,7
VGP,5.85,6.24,0.07,7
V21,16.46,17.54,0.07,7
TBX,10.04,10.79,0.07,7
PMC,6.09,6.52,0.07,7
MCF,2.63,2.82,0.07,7
IMP,8.66,9.28,0.07,7
HNM,4.23,4.53,0.07,7
CCL,3.98,4.27,0.07,7
BHT,18.31,19.59,0.07,7
BED,4.13,4.41,0.07,7
AMV,1.84,1.96,0.07,7
ADC,1.06,1.13,0.07,7
SJD,2.18,2.3,0.06,6
PPP,3.12,3.31,0.06,6
NTP,5.45,5.77,0.06,6
MKV,5.38,5.72,0.06,6
MCO,4.9,5.2,0.06,6
HTI,1.94,2.05,0.06,6
EFI,4.53,4.79,0.06,6
CTA,3.43,3.62,0.06,6
CLW,3.93,4.18,0.06,6
VTO,1.63,1.71,0.05,5
TTF,5.33,5.62,0.05,5
TBC,3.68,3.87,0.05,5
STB,9.79,10.26,0.05,5
SRA,1.54,1.62,0.05,5
NNC,3.25,3.41,0.05,5
L61,4.11,4.3,0.05,5
L14,0.65,0.68,0.05,5
HU3,2.71,2.85,0.05,5
FMC,1.93,2.03,0.05,5
DVP,7.91,8.27,0.05,5
DL1,4.37,4.6,0.05,5
CMS,5.71,6.02,0.05,5
ARM,4.89,5.13,0.05,5
TV1,3.32,3.45,0.04,4
TRC,14.29,14.86,0.04,4
TDW,3.81,3.96,0.04,4
SVT,3.85,4.01,0.04,4
NST,4.73,4.93,0.04,4
NBB,15.27,15.86,0.04,4
LCS,10.35,10.77,0.04,4
LBM,1.34,1.4,0.04,4
HDC,3.06,3.19,0.04,4
GMD,6.21,6.47,0.04,4
DNT,9.44,9.82,0.04,4
DBM,7.7,8.01,0.04,4
CNG,6.1,6.33,0.04,4
CMC,9.5,9.9,0.04,4
CKV,2.42,2.51,0.04,4
CID,6.16,6.43,0.04,4
C92,4.08,4.23,0.04,4
AGF,9.8,10.18,0.04,4
VST,3.9,4.0,0.03,3
VC3,1.8,1.86,0.03,3
TV3,1.99,2.05,0.03,3
SEB,1.72,1.77,0.03,3
