date,timestamp,open,high,low,close,volume,price_three_days_ago,price_three_days_ago_difference,price_three_days_ago_return,price_two_days_ago,price_yesterday,price_tomorrow,price_tomorrow_difference,price_tomorrow_return,direction,MA5,MA10,MA20,MA50,MA100,MA200
2017-08-17,1502928000,24.101,24.101,20.393,24.101,58299310,,,,,,22.989,-1.1119999999999983,-0.0461391643500269,-1,,,,,,
2017-08-18,1503014400,23.483,23.792,22.989,22.989,1092840,,,,,24.101,22.155,-0.8339999999999996,-0.03627822001826959,-1,,,,,,
2017-08-21,1503273600,22.124,22.742,21.938,22.155,798670,,,,24.101,22.989,22.247,0.09199999999999875,0.004152561498533006,1,,,,,,
2017-08-22,1503360000,21.506,22.247,21.506,22.247,2295930,24.101,-1.8539999999999992,-0.07692626861955933,22.989,22.155,22.371,0.12399999999999878,0.005573785229469087,1,,,,,,
2017-08-23,1503446400,22.247,22.742,22.093,22.371,520790,22.989,-0.6180000000000021,-0.02688242202792649,22.155,22.247,22.402,0.03100000000000236,0.0013857225872782781,1,22.7726,,,,,
2017-08-24,1503532800,22.464,22.464,22.124,22.402,678690,22.155,0.2469999999999999,0.011148724892800716,22.247,22.371,22.433,0.030999999999998806,0.0013838050174091066,1,22.4328,,,,,
2017-08-25,1503619200,22.185,22.433,22.124,22.433,615370,22.247,0.18599999999999994,0.00836067784420371,22.371,22.402,22.433,0.0,0.0,-1,22.3216,,,,,
2017-08-28,1503878400,22.247,22.433,22.185,22.433,761670,22.371,0.062000000000001165,0.0027714451745563975,22.402,22.433,22.433,0.0,0.0,-1,22.3772,,,,,
2017-08-29,1503964800,22.309,22.433,22.216,22.433,990000,22.402,0.030999999999998806,0.0013838050174091066,22.433,22.433,22.433,0.0,0.0,-1,22.4144,,,,,
2017-08-30,1504051200,22.433,22.433,22.247,22.433,830100,22.433,0.0,0.0,22.433,22.433,22.433,0.0,0.0,-1,22.4268,22.599700000000002,,,,
2017-08-31,1504137600,22.309,22.433,22.309,22.433,1196380,22.433,0.0,0.0,22.433,22.433,22.433,0.0,0.0,-1,22.433,22.4329,,,,
2017-09-01,1504224000,22.309,22.433,22.309,22.433,978060,22.433,0.0,0.0,22.433,22.433,22.494,0.06099999999999994,0.0027192083091873553,1,22.433,22.377299999999998,,,,
2017-09-05,1504569600,22.278,22.494,22.278,22.494,1274130,22.433,0.06099999999999994,0.0027192083091873553,22.433,22.433,23.576,1.0820000000000007,0.048101716013159095,1,22.4452,22.4112,,,,
2017-09-06,1504656000,22.494,23.607,22.433,23.576,1269010,22.433,1.1430000000000007,0.050951722908215605,22.433,22.494,23.823,0.2469999999999999,0.010476756023074308,1,22.6738,22.5441,,,,
2017-09-07,1504742400,23.607,24.287,23.607,23.823,900290,22.433,1.3900000000000006,0.06196228770115458,22.494,23.576,23.607,-0.21600000000000108,-0.00906686815262566,-1,22.9518,22.6893,,,,
2017-09-08,1504828800,23.792,23.792,23.576,23.607,339640,22.494,1.1129999999999995,0.04947986129634567,23.576,23.823,22.865,-0.7420000000000009,-0.03143135510653623,-1,23.1866,22.8098,,,,
2017-09-11,1505088000,23.483,23.545,22.803,22.865,655570,23.576,-0.7110000000000021,-0.03015778758059052,23.823,23.607,23.082,0.2170000000000023,0.009490487644872177,1,23.273,22.853,,,,
2017-09-12,1505174400,22.865,23.174,22.494,23.082,330150,23.823,-0.7409999999999997,-0.031104394912479523,23.607,22.865,23.174,0.09199999999999875,0.003985789792912172,1,23.3906,22.9179,,,,
2017-09-13,1505260800,23.082,23.236,22.927,23.174,312470,23.607,-0.43299999999999983,-0.018342017198288638,22.865,23.082,23.143,-0.030999999999998806,-0.0013377060498834387,-1,23.310200000000002,22.992,,,,
2017-09-14,1505347200,23.174,23.236,23.051,23.143,268880,22.865,0.27800000000000225,0.012158320577301651,23.082,23.174,23.112,-0.03100000000000236,-0.0013394979043340257,-1,23.1742,23.063000000000002,22.83135,,,
2017-09-15,1505433600,23.143,23.236,23.082,23.112,352480,23.082,0.029999999999997584,0.001299714062906056,23.174,23.143,23.051,-0.06099999999999994,-0.0026393215645552073,-1,23.075200000000002,23.1309,22.7819,,,
2017-09-18,1505692800,23.112,23.174,23.02,23.051,323580,23.174,-0.12300000000000111,-0.005307672391473251,23.143,23.112,22.834,-0.21699999999999875,-0.00941390829031273,-1,23.1124,23.1927,22.785000000000004,,,
2017-09-19,1505779200,23.051,23.051,22.803,22.834,820020,23.143,-0.30900000000000105,-0.01335176943352206,23.112,23.051,22.803,-0.030999999999998806,-0.0013576245949022863,-1,23.0628,23.2267,22.81895,,,
