date,timestamp,open,high,low,close,volume,price_three_days_ago,price_three_days_ago_difference,price_three_days_ago_return,price_two_days_ago,price_yesterday,price_tomorrow,price_tomorrow_difference,price_tomorrow_return,direction,MA5,MA10,MA20,MA50,MA100,MA200
2012-05-21,1337558400,23.121,25.68,23.121,25.617,2502080,,,,,,26.868,1.2509999999999977,0.0488347581684037,1,,,,,,
2012-05-22,1337644800,26.868,26.868,26.554,26.868,1934550,,,,,25.617,25.555,-1.3129999999999988,-0.04886854250409405,-1,,,,,,
2012-05-23,1337731200,26.805,26.868,25.555,25.555,1055780,,,,25.617,26.868,24.307,-1.248000000000001,-0.048835844257483906,-1,,,,,,
2012-05-24,1337817600,24.368,24.993,24.307,24.307,1009380,25.617,-1.3100000000000023,-0.051137916227505256,26.868,25.555,24.368,0.06099999999999994,0.002509565145842759,1,,,,,,
2012-05-25,1337904000,24.307,24.869,23.183,24.368,877260,26.868,-2.5,-0.09304749143963079,25.555,24.307,23.491,-0.8769999999999989,-0.03598982271831906,-1,25.343,,,,,
2012-05-28,1338163200,24.494,24.494,23.432,23.491,457400,25.555,-2.064,-0.08076697319506947,24.307,24.368,22.932,-0.559000000000001,-0.023796347537354778,-1,24.9178,,,,,
2012-05-29,1338249600,22.682,23.121,22.556,22.932,418300,24.307,-1.375,-0.05656806681202946,24.368,23.491,23.619,0.6870000000000012,0.029958137100994296,1,24.130599999999998,,,,,
2012-05-30,1338336000,23.121,23.681,22.932,23.619,170280,24.368,-0.7489999999999988,-0.03073703217334204,23.491,22.932,23.245,-0.3739999999999988,-0.015834709344172013,-1,23.743399999999998,,,,,
2012-05-31,1338422400,23.245,23.619,22.932,23.245,269030,23.491,-0.24599999999999866,-0.010472095696224029,22.932,23.619,23.245,0.0,0.0,-1,23.531,,,,,
2012-06-01,1338508800,23.121,23.37,23.121,23.245,138370,22.932,0.3130000000000024,0.013649049363335183,23.619,23.245,22.245,-1.0,-0.043020004302000425,-1,23.306400000000004,24.3247,,,,
2012-06-04,1338768000,22.993,22.993,22.245,22.245,383250,23.619,-1.3739999999999988,-0.058173504382065234,23.245,23.245,22.245,0.0,0.0,-1,23.0572,23.9875,,,,
2012-06-05,1338854400,21.868,22.432,21.868,22.245,330550,23.245,-1.0,-0.043020004302000425,23.245,22.245,22.37,0.125,0.005619240278714317,1,22.919800000000002,23.5252,,,,
2012-06-06,1338940800,22.245,22.493,22.059,22.37,101300,23.245,-0.875,-0.03764250376425037,22.245,22.245,23.432,1.0619999999999976,0.04747429593205175,1,22.67,23.2067,,,,
2012-06-07,1339027200,22.682,23.432,22.37,23.432,280210,22.245,1.1869999999999976,0.05336030568667105,22.245,22.37,23.432,0.0,0.0,-1,22.7074,23.1192,,,,
2012-06-08,1339113600,23.619,24.555,23.37,23.432,300060,22.245,1.1869999999999976,0.05336030568667105,22.37,23.432,22.993,-0.43900000000000006,-0.018735063161488565,-1,22.744799999999998,23.0256,,,,
2012-06-11,1339372800,23.121,23.681,22.993,22.993,106110,22.37,0.6229999999999976,0.027849798837728992,23.432,23.432,22.682,-0.31099999999999994,-0.013525855695211584,-1,22.894399999999997,22.9758,,,,
2012-06-12,1339459200,23.432,23.432,22.682,22.682,126760,23.432,-0.75,-0.032007511095937184,23.432,22.993,22.743,0.06099999999999994,0.0026893571995414843,1,22.9818,22.950799999999997,,,,
2012-06-13,1339545600,22.932,22.932,22.556,22.743,33550,23.432,-0.6890000000000001,-0.02940423352680096,22.993,22.682,22.743,0.0,0.0,-1,23.0564,22.8632,,,,
2012-06-14,1339632000,22.616,22.993,22.556,22.743,88860,22.993,-0.25,-0.010872874353063977,22.682,22.743,23.183,0.4400000000000013,0.019346612144396137,1,22.918599999999998,22.813,,,,
2012-06-15,1339718400,22.743,23.306,22.743,23.183,80460,22.682,0.5010000000000012,0.022087999294594887,22.743,22.743,23.681,0.4980000000000011,0.021481257818228922,1,22.8688,22.806800000000003,23.56575,,,
2012-06-18,1339977600,23.306,23.741,23.306,23.681,181580,22.743,0.9380000000000024,0.04124345952600811,22.743,23.183,23.681,0.0,0.0,-1,23.0064,22.9504,23.46895,,,
2012-06-19,1340064000,23.681,23.867,23.491,23.681,263540,22.743,0.9380000000000024,0.04124345952600811,23.183,23.681,23.995,0.31400000000000006,0.013259575186858665,1,23.2062,23.094,23.3096,,,
2012-06-20,1340150400,23.681,24.184,23.681,23.995,224150,23.183,0.8120000000000012,0.03502566535823669,23.681,23.681,24.057,0.06199999999999761,0.002583871639924885,1,23.4566,23.2565,23.231599999999997,,,
2012-06-21,1340236800,24.245,24.245,23.807,24.057,86970,23.681,0.37599999999999767,0.015877707867066326,23.681,23.995,24.118,0.06099999999999994,0.0025356445109531505,1,23.7194,23.319,23.2191,,,
2012-06-22,1340323200,23.995,24.245,23.932,24.118,182790,23.681,0.4369999999999976,0.01845361260081912,23.995,24.057,23.681,-0.4369999999999976,-0.01811924703540914,-1,23.9064,23.3876,23.2066,,,
2012-06-25,1340582400,24.184,24.184,23.491,23.681,216300,23.995,-0.31400000000000006,-0.013086059595749116,24.057,24.118,23.681,0.0,0.0,-1,23.906399999999998,23.4564,23.2161,,,
2012-06-26,1340668800,23.245,23.681,23.245,23.681,107410,24.057,-0.37599999999999767,-0.01562954649374393,24.118,23.681,23.741,0.05999999999999872,0.0025336767872977794,1,23.906399999999998,23.5563,23.25355,,,
2012-06-27,1340755200,23.619,23.995,23.619,23.741,56490,24.118,-0.3769999999999989,-0.01563147856372829,23.681,23.681,24.057,0.31599999999999895,0.01331030706372937,1,23.8556,23.656100000000002,23.25965,,,
2012-06-28,1340841600,24.057,24.057,23.741,24.057,314740,23.681,0.37599999999999767,0.015877707867066326,23.681,23.741,23.995,-0.06199999999999761,-0.0025772124537555645,-1,23.855600000000003,23.7875,23.30025,,,
2012-06-29,1340928000,24.184,24.184,23.995,23.995,591130,23.681,0.31400000000000006,0.013259575186858665,23.741,24.057,24.057,0.06199999999999761,0.002583871639924885,1,23.831,23.868699999999997,23.33775,,,
2012-07-02,1341187200,24.184,24.993,23.995,24.057,111900,23.741,0.31599999999999895,0.01331030706372937,24.057,23.995,24.118,0.06099999999999994,0.0025356445109531505,1,23.906200000000002,23.9063,23.42835,,,
2012-07-03,1341273600,23.932,24.245,23.867,24.118,98880,24.057,0.06099999999999994,0.0025356445109531505,23.995,24.057,23.932,-0.18599999999999994,-0.007712082262210795,-1,23.9936,23.95,23.522,,,
2012-07-04,1341360000,24.057,24.118,23.867,23.932,181160,23.995,-0.06300000000000239,-0.0026255469889561317,24.057,24.118,23.932,0.0,0.0,-1,24.031799999999997,23.9437,23.600099999999998,,,
2012-07-05,1341446400,23.932,23.995,23.432,23.932,32450,24.057,-0.125,-0.005195992850313838,24.118,23.932,23.932,0.0,0.0,-1,24.0068,23.9312,23.6251,,,
2012-07-06,1341532800,23.932,23.932,23.432,23.932,27580,24.118,-0.18599999999999994,-0.007712082262210795,23.932,23.932,23.741,-0.19099999999999895,-0.007980946013705456,-1,23.9942,23.9126,23.6501,,,
2012-07-09,1341792000,23.932,23.932,23.556,23.741,14910,23.932,-0.19099999999999895,-0.007980946013705456,23.932,23.932,23.432,-0.30900000000000105,-0.01301545848953292,-1,23.930999999999997,23.918599999999998,23.6875,,,
2012-07-10,1341878400,23.432,23.741,23.432,23.432,54900,23.932,-0.5,-0.02089252883168979,23.932,23.741,23.619,0.18700000000000117,0.007980539433253721,1,23.793799999999997,23.8937,23.724999999999998,,,
2012-07-11,1341964800,23.121,23.619,23.121,23.619,32940,23.932,-0.31299999999999883,-0.01307872304863776,23.741,23.432,23.681,0.062000000000001165,0.002625005292349429,1,23.7312,23.8815,23.7688,,,
2012-07-12,1342051200,23.681,23.681,23.491,23.681,2830,23.741,-0.05999999999999872,-0.002527273493113126,23.432,23.619,23.807,0.12599999999999767,0.0053207212533253525,1,23.681,23.843899999999998,23.8157,,,
2012-07-13,1342137600,23.741,23.867,23.681,23.807,77460,23.432,0.375,0.016003755547968592,23.619,23.681,23.932,0.125,0.005250556558995254,1,23.656,23.8251,23.846899999999998,,,
2012-07-16,1342396800,23.491,23.932,23.491,23.932,75920,23.619,0.31299999999999883,0.01325204284686053,23.681,23.807,23.932,0.0,0.0,-1,23.694200000000002,23.812599999999996,23.859450000000002,,,
2012-07-17,1342483200,24.118,24.118,23.741,23.932,182340,23.681,0.25099999999999767,0.010599214560195839,23.807,23.932,23.995,0.06300000000000239,0.002632458632793013,1,23.794199999999996,23.794,23.872,,,
2012-07-18,1342569600,24.118,24.118,23.556,23.995,146560,23.807,0.1880000000000024,0.007896837064728962,23.932,23.932,25.057,1.0619999999999976,0.044259220670973015,1,23.8694,23.8003,23.872,,,
2012-07-19,1342656000,23.995,25.057,23.681,25.057,819250,23.932,1.125,0.04700818987130202,23.932,23.995,24.745,-0.3119999999999976,-0.012451610328451037,-1,24.1446,23.912799999999997,23.922,,,
2012-07-20,1342742400,24.993,24.993,24.618,24.745,287610,23.932,0.8130000000000024,0.033971251880327694,23.995,25.057,24.618,-0.12700000000000244,-0.005132349969690945,-1,24.3322,23.9941,23.95335,,,
2012-07-23,1343001600,24.745,24.745,24.368,24.618,51430,23.995,0.6229999999999976,0.025963742446342884,25.057,24.745,24.118,-0.5,-0.020310342026159722,-1,24.4694,24.081799999999998,24.0002,,,
2012-07-24,1343088000,24.618,24.618,23.807,24.118,33440,25.057,-0.9390000000000001,-0.03747455800774235,24.745,24.618,24.118,0.0,0.0,-1,24.5066,24.150399999999998,24.02205,,,
2012-07-25,1343174400,23.741,24.368,23.741,24.118,59190,24.745,-0.6270000000000024,-0.025338452212568294,24.618,24.118,24.307,0.18900000000000006,0.007836470685794844,1,24.5312,24.2003,24.0409,,,
2012-07-26,1343260800,24.307,24.307,24.118,24.307,28250,24.618,-0.31099999999999994,-0.012633032740271345,24.118,24.118,24.245,-0.06199999999999761,-0.002550705558069594,-1,24.3812,24.262900000000002,24.0534,,,
2012-07-27,1343347200,24.307,24.368,24.184,24.245,42110,24.118,0.12700000000000244,0.005265776598391345,24.118,24.307,24.494,0.24899999999999878,0.010270158795627914,1,24.281200000000002,24.3067,24.0659,23.8264,,
2012-07-30,1343606400,23.867,24.494,23.867,24.494,36800,24.118,0.3760000000000012,0.01559001575586704,24.307,24.245,24.307,-0.18700000000000117,-0.007634522740262969,-1,24.2564,24.3629,24.08775,23.80394,,
2012-07-31,1343692800,24.618,24.618,24.245,24.307,37450,24.307,0.0,0.0,24.245,24.494,24.368,0.06099999999999994,0.002509565145842759,1,24.2942,24.400399999999998,24.0972,23.75272,,
2012-08-01,1343779200,24.307,24.431,24.307,24.368,126160,24.245,0.12299999999999756,0.005073210971334194,24.494,24.307,24.555,0.18700000000000117,0.007673998686802412,1,24.3442,24.4377,24.119,23.72898,,
2012-08-02,1343865600,24.368,24.745,24.245,24.555,379390,24.494,0.06099999999999994,0.0024904058136686513,24.307,24.368,24.555,0.0,0.0,-1,24.3938,24.3875,24.15015,23.733939999999997,,
2012-08-03,1343952000,24.431,24.618,24.368,24.555,338830,24.307,0.2480000000000011,0.010202822232278813,24.368,24.555,24.618,0.06299999999999883,0.0025656689065362997,1,24.4558,24.368499999999997,24.1813,23.73768,,
2012-08-06,1344211200,24.806,24.806,24.368,24.618,307250,24.368,0.25,0.01025935653315824,24.555,24.555,24.618,0.0,0.0,-1,24.4806,24.3685,24.22515,23.76022,,
2012-08-07,1344297600,24.618,24.681,24.431,24.618,39770,24.555,0.06299999999999883,0.0025656689065362997,24.555,24.618,24.431,-0.1869999999999976,-0.007596067917783639,-1,24.5428,24.4185,24.28445,23.793940000000003,,
2012-08-08,1344384000,24.681,24.681,24.431,24.431,88470,24.555,-0.12399999999999878,-0.005049888006515935,24.618,24.618,24.431,0.0,0.0,-1,24.5554,24.4498,24.325049999999997,23.81018,,
2012-08-09,1344470400,24.431,24.618,24.431,24.431,139970,24.618,-0.1869999999999976,-0.007596067917783639,24.618,24.431,24.431,0.0,0.0,-1,24.5306,24.4622,24.36255,23.8339,,
2012-08-10,1344556800,24.431,24.618,24.431,24.431,82930,24.618,-0.1869999999999976,-0.007596067917783639,24.431,24.431,24.431,0.0,0.0,-1,24.5058,24.4808,24.39375,23.857619999999997,,
2012-08-13,1344816000,24.057,24.494,24.057,24.431,52670,24.431,0.0,0.0,24.431,24.431,24.494,0.06299999999999883,0.0025786910073267093,1,24.4684,24.4745,24.418699999999998,23.90134,,
2012-08-14,1344902400,24.368,24.555,24.368,24.494,65220,24.431,0.06299999999999883,0.0025786910073267093,24.431,24.431,24.618,0.12399999999999878,0.005062464276965738,1,24.4436,24.493199999999998,24.446800000000003,23.946319999999996,,
2012-08-15,1344988800,24.618,24.681,24.555,24.618,172630,24.431,0.1869999999999976,0.007654209815398371,24.431,24.494,25.057,0.43900000000000006,0.017832480298968237,1,24.481,24.5182,24.47795,23.991280000000003,,
2012-08-16,1345075200,24.681,25.179,24.681,25.057,713090,24.431,0.6259999999999977,0.025623183660103868,24.494,24.618,25.994,0.9370000000000012,0.03739473999281643,1,24.606199999999998,24.5684,24.47795,24.023780000000002,,
2012-08-17,1345161600,25.179,26.12,25.179,25.994,2424550,24.494,1.5,0.061239487221360335,24.618,25.057,26.181,0.18700000000000117,0.00719396783873206,1,24.918799999999997,24.712300000000003,24.540399999999998,24.07502,,
2012-08-20,1345420800,26.245,26.245,25.994,26.181,285470,24.618,1.5630000000000024,0.06349012917377539,25.057,25.994,24.93,-1.2510000000000012,-0.04778274321072538,-1,25.2688,24.868599999999997,24.61855,24.13878,,
2012-08-21,1345507200,26.12,26.12,24.93,24.93,778620,25.057,-0.1269999999999989,-0.0050684439477989745,25.994,26.181,25.305,0.375,0.015042117930204574,1,25.356,24.8998,24.65915,24.183739999999997,,
2012-08-22,1345593600,24.057,25.617,24.057,25.305,425250,25.994,-0.6890000000000001,-0.026506116796183737,26.181,24.93,24.057,-1.248000000000001,-0.0493183165382336,-1,25.4934,24.9872,24.7185,24.23498,,
2012-08-23,1345680000,24.993,24.993,24.057,24.057,608680,26.181,-2.1240000000000023,-0.0811275352354762,24.93,25.305,24.681,0.6240000000000023,0.02593839630876678,1,25.2934,24.9498,24.706,24.261259999999996,,
2012-08-24,1345766400,22.993,25.179,22.993,24.681,471190,24.93,-0.24899999999999878,-0.009987966305655788,25.305,24.057,23.491,-1.1900000000000013,-0.04821522628742762,-1,25.0308,24.974800000000002,24.7278,24.29122,,
2012-08-27,1346025600,24.618,24.618,23.491,23.491,338670,25.305,-1.814,-0.0716854376605414,24.057,24.681,23.932,0.44099999999999895,0.018773147162743135,1,24.4928,24.8808,24.67765,24.287419999999997,,
2012-08-28,1346112000,23.245,24.184,23.245,23.932,144670,24.057,-0.125,-0.005195992850313838,24.681,23.491,25.119,1.1870000000000012,0.04959886344643161,1,24.2932,24.8246,24.6589,24.292440000000003,,
2012-08-29,1346198400,24.869,25.119,24.869,25.119,1294020,24.681,0.43799999999999883,0.017746444633523716,23.491,23.932,25.617,0.4980000000000011,0.01982563000119436,1,24.256,24.8747,24.69645,24.314919999999997,,
2012-08-30,1346284800,25.493,25.743,25.305,25.617,1204090,23.491,2.1260000000000012,0.09050274573240821,23.932,25.119,26.129,0.5120000000000005,0.01998672756372723,1,24.568,24.930699999999998,24.74955,24.34612,,
2012-08-31,1346371200,25.939,26.195,25.81,26.129,1200100,23.932,2.1970000000000027,0.09180177168644504,25.119,25.617,26.324,0.19500000000000028,0.00746297217650887,1,24.857599999999998,24.9442,24.82825,24.38634,,
2012-09-04,1346716800,26.515,26.515,26.129,26.324,633240,25.119,1.2050000000000018,0.04797165492256865,25.617,26.129,26.003,-0.3210000000000015,-0.012194195411031814,-1,25.4242,24.9585,24.913549999999997,24.4392,,
2012-09-05,1346803200,26.324,26.45,25.81,26.003,154700,25.617,0.38599999999999923,0.015068118827341189,26.129,26.324,24.977,-1.0259999999999998,-0.03945698573241548,-1,25.8384,25.065800000000003,24.9828,24.48564,,
